Season,Team,Match_Number,Date,Opponent,Venue,Result,FTHG,FTAG,Points_cur,Points_prev,Differential,Cumulative
2223,Angers,1,2022-08-07,Nantes,H,D,0,0,1,0.0,1.0,1.0
2223,Angers,2,2022-08-21,Brest,H,L,1,3,0,3.0,-3.0,-2.0
2223,Angers,3,2022-08-28,Troyes,A,L,3,1,0,1.0,-1.0,-3.0
2223,Angers,4,2022-08-31,Reims,H,L,2,4,0,0.0,0.0,-3.0
2223,Angers,5,2022-09-03,Lyon,A,L,5,0,0,0.0,0.0,-3.0
2223,Angers,6,2022-09-11,Montpellier,H,W,2,1,3,3.0,0.0,-3.0
2223,Angers,7,2022-09-18,Nice,A,W,0,1,3,0.0,3.0,0.0
2223,Angers,8,2022-09-30,Marseille,H,L,0,3,0,1.0,-1.0,-1.0
2223,Angers,9,2022-10-09,Strasbourg,H,L,2,3,0,0.0,0.0,-1.0
2223,Angers,10,2022-10-23,Rennes,H,L,1,2,0,3.0,-3.0,-4.0
2223,Angers,11,2022-10-30,Monaco,A,L,2,0,0,0.0,0.0,-4.0
2223,Angers,12,2022-11-05,Lens,H,L,1,2,0,0.0,0.0,-4.0
2223,Angers,13,2022-11-13,Lille,A,L,1,0,0,1.0,-1.0,-5.0
2223,Angers,14,2023-01-01,Lorient,H,L,1,2,0,3.0,-3.0,-8.0
2223,Angers,15,2023-01-11,Paris SG,A,L,2,0,0,0.0,0.0,-8.0
2223,Angers,16,2023-01-15,Clermont,H,L,1,2,0,0.0,0.0,-8.0
2223,Angers,17,2023-01-29,Brest,A,L,4,0,0,1.0,-1.0,-9.0
2223,Angers,18,2023-02-05,Lorient,A,D,0,0,1,1.0,0.0,-9.0
2223,Angers,19,2023-02-18,Strasbourg,A,L,2,1,0,3.0,-3.0,-12.0
2223,Angers,20,2023-02-25,Lyon,H,L,1,3,0,3.0,-3.0,-15.0
2223,Angers,21,2023-03-05,Montpellier,A,L,5,0,0,0.0,0.0,-15.0
2223,Angers,22,2023-03-18,Lens,A,L,3,0,0,1.0,-1.0,-16.0
2223,Angers,23,2023-04-02,Nice,H,D,1,1,1,0.0,1.0,-15.0
2223,Angers,24,2023-04-08,Lille,H,W,1,0,3,1.0,2.0,-13.0
2223,Angers,25,2023-04-16,Clermont,A,L,2,1,0,1.0,-1.0,-14.0
2223,Angers,26,2023-04-21,Paris SG,H,L,1,2,0,0.0,0.0,-14.0
2223,Angers,27,2023-04-30,Rennes,A,L,4,2,0,0.0,0.0,-14.0
