player,team,goals,assists,contributions,contribution_pct,goals_pct,assists_pct,games,season
Amin Sarr,Lyon,0,0,0,0.0,0.0,0.0,3,2324
Valentin Atangana Edoa,Reims,0,0,0,0.0,0.0,0.0,15,2324
Edan Diop,Monaco,0,0,0,0.0,0.0,0.0,10,2324
Stredair Appuah,Nantes,0,0,0,0.0,0.0,0.0,4,2324
Thérence Koudou,Reims,0,0,0,0.0,0.0,0.0,9,2324
Aurelien Pelon,Lorient,0,0,0,0.0,0.0,0.0,1,2324
Mamadou Diakhon,Reims,0,0,0,0.0,0.0,0.0,11,2324
Aaron Malouda,Lille,0,0,0,0.0,0.0,0.0,1,2324
Abduqodir Khusanov,Lens,0,0,0,0.0,0.0,0.0,11,2324
Ayanda Sishuba,Lens,0,0,0,0.0,0.0,0.0,7,2324
Cher Ndour,Paris Saint Germain,0,0,0,0.0,0.0,0.0,3,2324
Dembo Sylla,Lorient,0,0,0,0.0,0.0,0.0,1,2324
Formose Mendy,Lorient,0,0,0,0.0,0.0,0.0,18,2324
Douglas Augusto,Nantes,0,0,0,0.0,0.0,0.0,25,2324
Lamine Diack,Nantes,0,0,0,0.0,0.0,0.0,1,2324
Bastien Meupiyou,Nantes,0,0,0,0.0,0.0,0.0,1,2324
Guillaume Restes,Toulouse,0,0,0,0.0,0.0,0.0,34,2324
Massamba Ndiaye,Clermont Foot,0,0,0,0.0,0.0,0.0,4,2324
Philipp Köhn,Monaco,0,0,0,0.0,0.0,0.0,22,2324
Becir Omeragic,Montpellier,0,0,0,0.0,0.0,0.0,28,2324
Arouna Sangante,Le Havre,0,0,0,0.0,0.0,0.0,30,2324
Rassoul Ndiaye,Le Havre,0,0,0,0.0,0.0,0.0,19,2324
Issa Soumaré,Le Havre,0,0,0,0.0,0.0,0.0,7,2324
Andy Logbo,Le Havre,0,0,0,0.0,0.0,0.0,10,2324
Étienne Youté,Le Havre,0,0,0,0.0,0.0,0.0,22,2324
Maxime Colin,Metz,0,0,0,0.0,0.0,0.0,22,2324
Benjamin Tetteh,Metz,0,0,0,0.0,0.0,0.0,12,2324
Malick Mbaye,Metz,0,0,0,0.0,0.0,0.0,5,2324
Jean N'Guessan,Metz,0,0,0,0.0,0.0,0.0,6,2324
Aboubacar Lô,Metz,0,0,0,0.0,0.0,0.0,6,2324
Sadibou Sané,Metz,0,0,0,0.0,0.0,0.0,14,2324
Ignacio Miramón,Lille,0,0,0,0.0,0.0,0.0,2,2324
Diego Moreira,Lyon,0,0,0,0.0,0.0,0.0,7,2324
Mathis Lambourde,Rennes,0,0,0,0.0,0.0,0.0,1,2324
Joseph N'Duquidi,Metz,0,0,0,0.0,0.0,0.0,13,2324
Joel Mvuka,Lorient,0,0,0,0.0,0.0,0.0,7,2324
Adson,Nantes,0,0,0,0.0,0.0,0.0,8,2324
Aliou Balde,Nice,0,0,0,0.0,0.0,0.0,7,2324
Ethan Mbappé,Paris Saint Germain,0,0,0,0.0,0.0,0.0,3,2324
Óscar Estupiñán,Metz,0,0,0,0.0,0.0,0.0,6,2324
Antonin Cartillier,Monaco,0,0,0,0.0,0.0,0.0,1,2324
Noam Mayoka-Tika,Marseille,0,0,0,0.0,0.0,0.0,1,2324
Yanis Issoufou,Montpellier,0,0,0,0.0,0.0,0.0,1,2324
Steven Baseya,Strasbourg,0,0,0,0.0,0.0,0.0,2,2324
Mahamadou Diawara,Lyon,0,0,0,0.0,0.0,0.0,11,2324
Bassirou N'Diaye,Lorient,0,0,0,0.0,0.0,0.0,5,2324
Mahamadou Nagida,Rennes,0,0,0,0.0,0.0,0.0,3,2324
Ayyoub Bouaddi,Lille,0,0,0,0.0,0.0,0.0,9,2324
Amadou Koné,Reims,0,0,0,0.0,0.0,0.0,16,2324
Adama Bojang,Reims,0,0,0,0.0,0.0,0.0,9,2324
Abdellah Baallal,Clermont Foot,0,0,0,0.0,0.0,0.0,1,2324
Luc Zogbe,Brest,0,0,0,0.0,0.0,0.0,1,2324
Saïmon Bouabré,Monaco,0,0,0,0.0,0.0,0.0,1,2324
Daouda Traoré,Nice,0,0,0,0.0,0.0,0.0,1,2324
Mamadou Coulibaly,Monaco,0,0,0,0.0,0.0,0.0,5,2324
Mohamed Bechikh,Strasbourg,0,0,0,0.0,0.0,0.0,2,2324
Royce Openda,Lorient,0,0,0,0.0,0.0,0.0,1,2324
Gino Caoki,Lorient,0,0,0,0.0,0.0,0.0,1,2324
Hugo Boutsingkham,Nantes,0,0,0,0.0,0.0,0.0,2,2324
Adryelson,Lyon,0,0,0,0.0,0.0,0.0,2,2324
Jhoanner Chávez,Lens,0,0,0,0.0,0.0,0.0,8,2324
Chaïm El Djebali,Lyon,0,0,0,0.0,0.0,0.0,1,2324
Sofiane Sidi Ali,Marseille,0,0,0,0.0,0.0,0.0,2,2324
Lucas Michal,Monaco,0,0,0,0.0,0.0,0.0,1,2324
Nathaniel Adjei,Lorient,0,0,0,0.0,0.0,0.0,15,2324
Mohamed-Amine Bouchenna,Clermont Foot,0,0,0,0.0,0.0,0.0,2,2324
Adel Mahamoud,Nantes,0,0,0,0.0,0.0,0.0,1,2324
Enzo Mongo,Nantes,0,0,0,0.0,0.0,0.0,1,2324
Tiago Morais,Lille,0,0,0,0.0,0.0,0.0,3,2324
Andrej Ilic,Lille,0,0,0,0.0,0.0,0.0,2,2324
Simon Ebonog,Le Havre,0,0,0,0.0,0.0,0.0,4,2324
Djaoui Cissé,Rennes,0,0,0,0.0,0.0,0.0,2,2324
Christ Mbondi,Reims,0,0,0,0.0,0.0,0.0,1,2324
Ivan M'Bahia,Clermont Foot,0,0,0,0.0,0.0,0.0,1,2324
Raimane Daou,Marseille,0,0,0,0.0,0.0,0.0,1,2324
Keyliane Abdallah,Marseille,0,0,0,0.0,0.0,0.0,1,2324
Ilhan Fakili,Clermont Foot,0,0,0,0.0,0.0,0.0,3,2324
Abdoul Koné,Reims,0,0,0,0.0,0.0,0.0,3,2324
Vignon Ouotro,Strasbourg,0,0,0,0.0,0.0,0.0,1,2324
