player,team,goals,assists,contributions,contribution_pct,goals_pct,assists_pct,games,season
Przemyslaw Frankowski,Lens,6,5,11,17.7,9.7,8.1,37,2122
Matteo Guendouzi,Marseille,5,6,11,17.5,7.9,9.5,38,2122
Remi Oudin,Bordeaux,4,5,9,17.3,7.7,9.6,33,2122
Justin Kluivert,Nice,4,5,9,17.3,7.7,9.6,27,2122
Lovro Majer,Rennes,6,8,14,17.1,7.3,9.8,29,2122
Ibrahima Koné,Lorient,5,1,6,17.1,14.3,2.9,16,2122
Farid Boulaya,Metz,4,2,6,17.1,11.4,5.7,24,2122
Burak Yilmaz,Lille,5,3,8,16.7,10.4,6.2,31,2122
Ryad Boudebouz,Saint-Etienne,3,4,7,16.7,7.1,9.5,30,2122
Florent Mollet,Montpellier,6,2,8,16.3,12.2,4.1,35,2122
Jeremy Le Douaron,Brest,5,3,8,16.3,10.2,6.1,32,2122
Florian Tardieu,Troyes,4,2,6,16.2,10.8,5.4,30,2122
Tristan Dingome,Troyes,2,4,6,16.2,5.4,10.8,25,2122
Florian Sotoca,Lens,6,4,10,16.1,9.7,6.5,35,2122
Hamari Traore,Rennes,3,10,13,15.9,3.7,12.2,33,2122
Jason Berthomier,Clermont Foot,1,5,6,15.8,2.6,13.2,29,2122
Sofiane Diop,Monaco,6,4,10,15.4,9.2,6.2,30,2122
Kasper Dolberg,Nice,6,2,8,15.4,11.5,3.8,26,2122
Caio Henrique,Monaco,2,8,10,15.4,3.1,12.3,34,2122
Javairo Dilrosun,Bordeaux,2,6,8,15.4,3.8,11.5,32,2122
Yacine Adli,Bordeaux,1,7,8,15.4,1.9,13.5,36,2122
Houssem Aouar,Lyon,6,4,10,15.2,9.1,6.1,36,2122
Timothy Weah,Lille,3,4,7,14.6,6.2,8.3,29,2122
Renato Sanches,Lille,2,5,7,14.6,4.2,10.4,25,2122
Seko Fofana,Lens,8,1,9,14.5,12.9,1.6,38,2122
Arkadiusz Milik,Marseille,7,2,9,14.3,11.1,3.2,23,2122
Valère Germain,Montpellier,4,3,7,14.3,8.2,6.1,34,2122
Fabien Centonze,Metz,4,1,5,14.3,11.4,2.9,19,2122
Thomas Monconduit,Lorient,3,2,5,14.3,8.6,5.7,34,2122
Marshall Munetsi,Reims,5,1,6,14.0,11.6,2.3,24,2122
El Bilal Touré,Reims,2,4,6,14.0,4.7,9.3,21,2122
Alexis Flips,Reims,2,4,6,14.0,4.7,9.3,25,2122
Pereira Lage,Angers,4,2,6,13.6,9.1,4.5,24,2122
Iké Ugbo,Troyes,5,0,5,13.5,13.5,0.0,14,2122
Mama Baldé,Troyes,3,2,5,13.5,8.1,5.4,30,2122
Ángel Di María,Paris Saint Germain,5,7,12,13.3,5.6,7.8,26,2122
David Pereira Da Costa,Lens,3,5,8,12.9,4.8,8.1,33,2122
Ahmadou Bamba Dieng,Marseille,7,1,8,12.7,11.1,1.6,25,2122
Andrei Girotto,Nantes,6,1,7,12.7,10.9,1.8,36,2122
Amine Harit,Marseille,4,4,8,12.7,6.3,6.3,23,2122
Irvin Cardona,Brest,4,2,6,12.2,8.2,4.1,32,2122
Timothée Kolodziejczak,Saint-Etienne,2,3,5,11.9,4.8,7.1,30,2122
Ibrahima Sissoko,Strasbourg,2,5,7,11.7,3.3,8.3,35,2122
Arbër Zeneli,Reims,2,3,5,11.6,4.7,7.0,9,2122
Ilan Kebbal,Reims,1,4,5,11.6,2.3,9.3,31,2122
Sékou Mara,Bordeaux,6,0,6,11.5,11.5,0.0,26,2122
Kephren Thuram,Nice,4,2,6,11.5,7.7,3.8,36,2122
Ismael Traoré,Angers,4,1,5,11.4,9.1,2.3,37,2122
Mohamed Ali-Cho,Angers,4,1,5,11.4,9.1,2.3,32,2122
Ibrahima Niane,Metz,3,1,4,11.4,8.6,2.9,26,2122
Opa Nguette,Metz,2,2,4,11.4,5.7,5.7,26,2122
Enzo Le Fée,Lorient,1,3,4,11.4,2.9,8.6,36,2122
Pape Sarr,Metz,1,3,4,11.4,2.9,8.6,33,2122
Jimmy Cabot,Angers,0,5,5,11.4,0.0,11.4,24,2122
Achraf Hakimi,Paris Saint Germain,4,6,10,11.1,4.4,6.7,32,2122
Serhou Guirassy,Rennes,9,0,9,11.0,11.0,0.0,37,2122
Osman Bukari,Nantes,2,4,6,10.9,3.6,7.3,24,2122
Yoann Touzghar,Troyes,4,0,4,10.8,10.8,0.0,28,2122
Gelson Martins,Monaco,4,3,7,10.8,6.2,4.6,32,2122
Aleksandr Golovin,Monaco,3,4,7,10.8,4.6,6.2,27,2122
Renaud Ripart,Troyes,2,2,4,10.8,5.4,5.4,28,2122
Tetê,Lyon,2,5,7,10.6,3.0,7.6,9,2122
Jodel Dossou,Clermont Foot,3,1,4,10.5,7.9,2.6,35,2122
Vital N'Simba,Clermont Foot,1,3,4,10.5,2.6,7.9,34,2122
Mehmet Zeki Çelik,Lille,2,3,5,10.4,4.2,6.2,32,2122
Isaac Lihadji,Lille,1,4,5,10.4,2.1,8.3,13,2122
Mohamed Youcef Belaïli,Brest,3,2,5,10.2,6.1,4.1,13,2122
Flavien Tait,Rennes,5,3,8,9.8,6.1,3.7,28,2122
Ignatius Ganago,Lens,5,1,6,9.7,8.1,1.6,28,2122
Hichem Boudaoui,Nice,3,2,5,9.6,5.8,3.8,29,2122
Jean Onana,Bordeaux,3,2,5,9.6,5.8,3.8,23,2122
Adil Aouchiche,Saint-Etienne,0,4,4,9.5,0.0,9.5,35,2122
Wout Faes,Reims,4,0,4,9.3,9.3,0.0,37,2122
Ghislain Konan,Reims,1,3,4,9.3,2.3,7.0,28,2122
Kalifa Coulibaly,Nantes,5,0,5,9.1,9.1,0.0,21,2122
Stéphane Bahoken,Angers,3,1,4,9.1,6.8,2.3,29,2122
Wylan Cyprien,Nantes,2,3,5,9.1,3.6,5.5,24,2122
Quentin Merlin,Nantes,2,3,5,9.1,3.6,5.5,28,2122
Sambou Soumano,Lorient,3,0,3,8.6,8.6,0.0,21,2122
Didier Lamkel Zé,Metz,3,0,3,8.6,8.6,0.0,9,2122
Thomas Delaine,Metz,1,2,3,8.6,2.9,5.7,29,2122
Dylan Bronn,Metz,1,2,3,8.6,2.9,5.7,30,2122
Dango Ouattara,Lorient,1,2,3,8.6,2.9,5.7,25,2122
Lamine Gueye,Metz,0,3,3,8.6,0.0,8.6,14,2122
Sven Botman,Lille,3,1,4,8.3,6.2,2.1,25,2122
Dmitri Lienard,Strasbourg,2,3,5,8.3,3.3,5.0,33,2122
Jean-Ricner Bellegarde,Strasbourg,2,3,5,8.3,3.3,5.0,36,2122
Martín Satriano,Brest,4,0,4,8.2,8.2,0.0,15,2122
Nicolas Cozza,Montpellier,2,2,4,8.2,4.1,4.1,34,2122
Arnaud Souquet,Montpellier,1,3,4,8.2,2.0,6.1,34,2122
Mihailo Ristic,Montpellier,1,3,4,8.2,2.0,6.1,29,2122
Jean-Kevin Duverne,Brest,1,3,4,8.2,2.0,6.1,37,2122
Wesley Said,Lens,5,0,5,8.1,8.1,0.0,21,2122
Adil Rami,Troyes,3,0,3,8.1,8.1,0.0,17,2122
Gaël Kakuta,Lens,3,2,5,8.1,4.8,3.2,29,2122
Rominigue Kouame,Troyes,1,2,3,8.1,2.7,5.4,34,2122
Giulian Biancone,Troyes,1,2,3,8.1,2.7,5.4,33,2122
Cheick Oumar Doucoure,Lens,1,4,5,8.1,1.6,6.5,34,2122
Jim Allevinah,Clermont Foot,1,2,3,7.9,2.6,5.3,30,2122
Akim Zedadka,Clermont Foot,0,3,3,7.9,0.0,7.9,38,2122
Myron Boadu,Monaco,4,1,5,7.7,6.2,1.5,31,2122
M'Baye Niang,Bordeaux,3,1,4,7.7,5.8,1.9,22,2122
Aurelien Tchouameni,Monaco,3,2,5,7.7,4.6,3.1,35,2122
Ricardo Mangas,Bordeaux,3,1,4,7.7,5.8,1.9,29,2122
Melvin Bard,Nice,2,2,4,7.7,3.8,3.8,33,2122
Xherdan Shaqiri,Lyon,2,3,5,7.6,3.0,4.5,11,2122
Kamaldeen Sulemana,Rennes,4,2,6,7.3,4.9,2.4,20,2122
Pedro Chirivella,Nantes,3,1,4,7.3,5.5,1.8,31,2122
Mahdi Camara,Saint-Etienne,3,0,3,7.1,7.1,0.0,35,2122
Romain Hamouma,Saint-Etienne,2,1,3,7.1,4.8,2.4,22,2122
Saidou Sow,Saint-Etienne,2,1,3,7.1,4.8,2.4,13,2122
Nathanael Mbuku,Reims,2,1,3,7.0,4.7,2.3,31,2122
Kamory Doumbia,Reims,2,1,3,7.0,4.7,2.3,8,2122
Azz-Eddine Ounahi,Angers,2,1,3,6.8,4.5,2.3,32,2122
Anthony Caci,Strasbourg,1,3,4,6.7,1.7,5.0,37,2122
Frederic Guilbert,Strasbourg,0,4,4,6.7,0.0,6.7,33,2122
Kevin Danso,Lens,2,2,4,6.5,3.2,3.2,33,2122
Cédric Bakambu,Marseille,4,0,4,6.3,6.3,0.0,12,2122
Xeka,Lille,3,0,3,6.2,6.2,0.0,23,2122
Benjamin André,Lille,2,1,3,6.2,4.2,2.1,33,2122
Edon Zhegrova,Lille,2,1,3,6.2,4.2,2.1,13,2122
Jonathan Bamba,Lille,1,2,3,6.2,2.1,4.2,31,2122
Youssouf Fofana,Monaco,0,4,4,6.2,0.0,6.2,33,2122
Brendan Chardonnet,Brest,3,0,3,6.1,6.1,0.0,32,2122
Adrien Truffert,Rennes,3,2,5,6.1,3.7,2.4,30,2122
Malo Gusto,Lyon,0,4,4,6.1,0.0,6.1,30,2122
Jimmy Briand,Bordeaux,2,1,3,5.8,3.8,1.9,17,2122
Youcef Atal,Nice,2,1,3,5.8,3.8,1.9,17,2122
Evann Guessand,Nice,1,2,3,5.8,1.9,3.8,20,2122
Danylo Ignatenko,Bordeaux,0,3,3,5.8,0.0,5.8,11,2122
Digbo Maiga,Metz,2,0,2,5.7,5.7,0.0,17,2122
Julien Laporte,Lorient,2,0,2,5.7,5.7,0.0,33,2122
Louis Mafouta,Metz,2,0,2,5.7,5.7,0.0,15,2122
Vincent Le Goff,Lorient,1,1,2,5.7,2.9,2.9,34,2122
Quentin Boisgard,Lorient,1,1,2,5.7,2.9,2.9,25,2122
Boubacar Traore,Metz,1,1,2,5.7,2.9,2.9,27,2122
Laurent Abergel,Lorient,0,2,2,5.7,0.0,5.7,34,2122
Fali Candé,Metz,0,2,2,5.7,0.0,5.7,11,2122
Marquinhos,Paris Saint Germain,5,0,5,5.6,5.6,0.0,32,2122
Danilo Pereira,Paris Saint Germain,5,0,5,5.6,5.6,0.0,27,2122
Ander Herrera,Paris Saint Germain,3,2,5,5.6,3.3,2.2,19,2122
Willem Geubbels,Nantes,2,1,3,5.5,3.6,1.8,22,2122
Sébastien Corchia,Nantes,0,3,3,5.5,0.0,5.5,28,2122
Oualid El Hajjam,Troyes,1,1,2,5.4,2.7,2.7,19,2122
Gerson Rodrigues,Troyes,1,1,2,5.4,2.7,2.7,12,2122
Jordan Tell,Clermont Foot,1,1,2,5.3,2.6,2.6,15,2122
Naif Aguerd,Rennes,2,2,4,4.9,2.4,2.4,31,2122
Birger Meling,Rennes,0,4,4,4.9,0.0,4.9,31,2122
Pol Lirola,Marseille,1,2,3,4.8,1.6,3.2,34,2122
Jean-Phillipe Krasso,Saint-Etienne,1,1,2,4.8,2.4,2.4,16,2122
Yunis Abdelhamid,Reims,2,0,2,4.7,4.7,0.0,34,2122
Moreto Cassamã,Reims,2,0,2,4.7,4.7,0.0,17,2122
Jens Cajuste,Reims,2,0,2,4.7,4.7,0.0,8,2122
Bradley Locko,Reims,1,1,2,4.7,2.3,2.3,24,2122
Azor Matusiwa,Reims,1,1,2,4.7,2.3,2.3,29,2122
Vanderson,Monaco,2,1,3,4.6,3.1,1.5,17,2122
Jason Denayer,Lyon,3,0,3,4.5,4.5,0.0,15,2122
Romain Thomas,Angers,2,0,2,4.5,4.5,0.0,30,2122
Thiago Mendes,Lyon,2,1,3,4.5,3.0,1.5,29,2122
Emerson,Lyon,1,2,3,4.5,1.5,3.0,29,2122
Batista Mendy,Angers,1,1,2,4.5,2.3,2.3,34,2122
Bruno Guimarães,Lyon,0,3,3,4.5,0.0,4.5,20,2122
Mauro Icardi,Paris Saint Germain,4,0,4,4.4,4.4,0.0,24,2122
Idrissa Gueye,Paris Saint Germain,3,1,4,4.4,3.3,1.1,26,2122
Julian Draxler,Paris Saint Germain,2,2,4,4.4,2.2,2.2,18,2122
Georginio Wijnaldum,Paris Saint Germain,1,3,4,4.4,1.1,3.3,31,2122
Angel Gomes,Lille,1,1,2,4.2,2.1,2.1,24,2122
Tiago Djaló,Lille,1,1,2,4.2,2.1,2.1,28,2122
Yusuf Yazici,Lille,1,1,2,4.2,2.1,2.1,15,2122
José Fonte,Lille,0,2,2,4.2,0.0,4.2,38,2122
Joris Chotard,Montpellier,1,1,2,4.1,2.0,2.0,36,2122
Jordan Ferri,Montpellier,0,2,2,4.1,0.0,4.1,34,2122
Nicholas Gioacchini,Montpellier,0,2,2,4.1,0.0,4.1,28,2122
Mario Lemina,Nice,2,0,2,3.8,3.8,0.0,32,2122
Josuha Guilavogui,Bordeaux,1,1,2,3.8,1.9,1.9,15,2122
Samuel Kalu,Bordeaux,1,1,2,3.8,1.9,1.9,11,2122
Timothee Pembele,Bordeaux,1,1,2,3.8,1.9,1.9,26,2122
Calvin Stengs,Nice,1,1,2,3.8,1.9,1.9,24,2122
Stian Rode Gregersen,Bordeaux,1,1,2,3.8,1.9,1.9,24,2122
Alexis Claude Maurice,Nice,0,2,2,3.8,0.0,3.8,10,2122
Pablo Rosario,Nice,0,2,2,3.8,0.0,3.8,36,2122
Gideon Mensah,Bordeaux,0,2,2,3.8,0.0,3.8,23,2122
Baptiste Santamaria,Rennes,2,1,3,3.7,2.4,1.2,34,2122
Jéremy Doku,Rennes,1,2,3,3.7,1.2,2.4,14,2122
Marcus Coco,Nantes,1,1,2,3.6,1.8,1.8,24,2122
Fabio,Nantes,0,2,2,3.6,0.0,3.6,27,2122
Majeed Waris,Strasbourg,2,0,2,3.3,3.3,0.0,15,2122
Leandro Paredes,Paris Saint Germain,1,2,3,3.3,1.1,2.2,15,2122
Maxime Le Marchand,Strasbourg,1,1,2,3.3,1.7,1.7,12,2122
Marco Verratti,Paris Saint Germain,1,2,3,3.3,1.1,2.2,24,2122
Jean Eudes Aholou,Strasbourg,1,1,2,3.3,1.7,1.7,25,2122
Lucas Perrin,Strasbourg,1,1,2,3.3,1.7,1.7,31,2122
Gerzino Nyamsi,Strasbourg,0,2,2,3.3,0.0,3.3,34,2122
Duje Caleta-Car,Marseille,2,0,2,3.2,3.2,0.0,26,2122
Massadio Haidara,Lens,1,1,2,3.2,1.6,1.6,20,2122
Simon Banza,Lens,1,1,2,3.2,1.6,1.6,4,2122
Konrad De la Fuente,Marseille,0,2,2,3.2,0.0,3.2,16,2122
Luan Peres,Marseille,0,2,2,3.2,0.0,3.2,34,2122
Jean Lucas,Monaco,1,1,2,3.1,1.5,1.5,28,2122
Ruben Aguilar,Monaco,0,2,2,3.1,0.0,3.1,28,2122
Castello Lukeba,Lyon,2,0,2,3.0,3.0,0.0,24,2122
Islam Slimani,Lyon,1,1,2,3.0,1.5,1.5,12,2122
Tanguy NDombele Alvaro,Lyon,0,2,2,3.0,0.0,3.0,11,2122
Ibrahim Amadou,Metz,1,0,1,2.9,2.9,0.0,10,2122
Vincent Pajot,Metz,1,0,1,2.9,2.9,0.0,30,2122
Matthieu Udol,Metz,1,0,1,2.9,2.9,0.0,12,2122
Leo Petrot,Lorient,1,0,1,2.9,2.9,0.0,22,2122
Adrian Grbic,Lorient,1,0,1,2.9,2.9,0.0,16,2122
Kiki Kouyate,Metz,1,0,1,2.9,2.9,0.0,30,2122
Moritz Jenz,Lorient,1,0,1,2.9,2.9,0.0,17,2122
Fabien Lemoine,Lorient,0,1,1,2.9,0.0,2.9,21,2122
Lenny Lacroix,Metz,0,1,1,2.9,0.0,2.9,3,2122
Papa Ndiaga Yade,Metz,0,1,1,2.9,0.0,2.9,18,2122
Houboulang Mendes,Lorient,0,1,1,2.9,0.0,2.9,36,2122
William Mikelbrencis,Metz,0,1,1,2.9,0.0,2.9,9,2122
Brandon Domingues,Troyes,1,0,1,2.7,2.7,0.0,11,2122
Youssouf Kone,Troyes,0,1,1,2.7,0.0,2.7,21,2122
Yoann Salmier,Troyes,0,1,1,2.7,0.0,2.7,31,2122
Issa Kabore,Troyes,0,1,1,2.7,0.0,2.7,31,2122
Dylan Chambost,Troyes,0,1,1,2.7,0.0,2.7,19,2122
Abdu Conté,Troyes,0,1,1,2.7,0.0,2.7,17,2122
Cédric Hountondji,Clermont Foot,1,0,1,2.6,2.6,0.0,23,2122
Saif-Eddine Khaoui,Clermont Foot,1,0,1,2.6,2.6,0.0,23,2122
Florent Ogier,Clermont Foot,1,0,1,2.6,2.6,0.0,30,2122
Salis Abdul Samed,Clermont Foot,1,0,1,2.6,2.6,0.0,31,2122
Yohann Magnin,Clermont Foot,1,0,1,2.6,2.6,0.0,24,2122
Grejohn Kyei,Clermont Foot,0,1,1,2.6,0.0,2.6,14,2122
Johan Gastien,Clermont Foot,0,1,1,2.6,0.0,2.6,32,2122
Eliaquim Mangala,Saint-Etienne,1,0,1,2.4,2.4,0.0,14,2122
Jonas Martin,Rennes,1,1,2,2.4,1.2,1.2,29,2122
Mickael Nade,Saint-Etienne,1,0,1,2.4,2.4,0.0,30,2122
Zaydou Youssef,Saint-Etienne,1,0,1,2.4,2.4,0.0,30,2122
Miguel Trauco,Saint-Etienne,1,0,1,2.4,2.4,0.0,17,2122
Lucas Gourna Douath,Saint-Etienne,1,0,1,2.4,2.4,0.0,31,2122
Lorenz Assignon,Rennes,0,2,2,2.4,0.0,2.4,20,2122
Nabil Bentaleb,Angers,1,0,1,2.3,2.3,0.0,18,2122
Thomas Foket,Reims,1,0,1,2.3,2.3,0.0,29,2122
Maxime Busi,Reims,1,0,1,2.3,2.3,0.0,18,2122
N'Dri Koffi,Reims,1,0,1,2.3,2.3,0.0,10,2122
Pierrick Capelle,Angers,0,1,1,2.3,0.0,2.3,30,2122
Valon Berisha,Reims,0,1,1,2.3,0.0,2.3,13,2122
Souleyman Doumbia,Angers,0,1,1,2.3,0.0,2.3,27,2122
Sergio Ramos,Paris Saint Germain,2,0,2,2.2,2.2,0.0,12,2122
Thilo Kehrer,Paris Saint Germain,2,0,2,2.2,2.2,0.0,27,2122
Jonathan Ikone,Lille,1,0,1,2.1,2.1,0.0,18,2122
Reinildo,Lille,1,0,1,2.1,2.1,0.0,18,2122
Amadou Onana,Lille,1,0,1,2.1,2.1,0.0,32,2122
Gabriel Gudmundsson,Lille,1,0,1,2.1,2.1,0.0,30,2122
Hatem Ben Arfa,Lille,0,1,1,2.1,0.0,2.1,7,2122
Junior Sambia,Montpellier,1,0,1,2.0,2.0,0.0,30,2122
Ambroise Oyongo,Montpellier,1,0,1,2.0,2.0,0.0,11,2122
Lilian Brassier,Brest,1,0,1,2.0,2.0,0.0,31,2122
Ronael Pierre Gabriel,Brest,0,1,1,2.0,0.0,2.0,30,2122
Paul Lasne,Brest,0,1,1,2.0,0.0,2.0,15,2122
Hugo Magnetti,Brest,0,1,1,2.0,0.0,2.0,28,2122
Julien Faussurier,Brest,0,1,1,2.0,0.0,2.0,16,2122
Sacha Delaye,Montpellier,0,1,1,2.0,0.0,2.0,11,2122
Marco Bizot,Brest,0,1,1,2.0,0.0,2.0,38,2122
Mexer,Bordeaux,1,0,1,1.9,1.9,0.0,16,2122
Enock Kwateng,Bordeaux,1,0,1,1.9,1.9,0.0,29,2122
Jean-Clair Todibo,Nice,1,0,1,1.9,1.9,0.0,36,2122
Laurent Koscielny,Bordeaux,0,1,1,1.9,0.0,1.9,11,2122
Morgan Schneiderlin,Nice,0,1,1,1.9,0.0,1.9,20,2122
Toma Basic,Bordeaux,0,1,1,1.9,0.0,1.9,3,2122
Dan Ndoye,Nice,0,1,1,1.9,0.0,1.9,3,2122
Fransérgio,Bordeaux,0,1,1,1.9,0.0,1.9,26,2122
Anel Ahmedhodzic,Bordeaux,0,1,1,1.9,0.0,1.9,15,2122
Nicolas Pallois,Nantes,1,0,1,1.8,1.8,0.0,30,2122
Jean-Charles Castelletto,Nantes,1,0,1,1.8,1.8,0.0,28,2122
Samuel Moutoussamy,Nantes,0,1,1,1.8,0.0,1.8,30,2122
Sanjin Prcic,Strasbourg,1,0,1,1.7,1.7,0.0,32,2122
Alexander Djiku,Strasbourg,1,0,1,1.7,1.7,0.0,31,2122
Nordine Kandil,Strasbourg,0,1,1,1.7,0.0,1.7,5,2122
Corentin Jean,Lens,1,0,1,1.6,1.6,0.0,17,2122
Boubacar Kamara,Marseille,1,0,1,1.6,1.6,0.0,34,2122
Facundo Medina,Lens,1,0,1,1.6,1.6,0.0,31,2122
Sead Kolasinac,Marseille,0,1,1,1.6,0.0,1.6,14,2122
Pau López,Marseille,0,1,1,1.6,0.0,1.6,29,2122
Valentin Rongier,Marseille,0,1,1,1.6,0.0,1.6,32,2122
Pape Alassane Gueye,Marseille,0,1,1,1.6,0.0,1.6,28,2122
Luis Henrique,Marseille,0,1,1,1.6,0.0,1.6,20,2122
Christopher Wooh,Lens,0,1,1,1.6,0.0,1.6,14,2122
Deiver Machado,Lens,0,1,1,1.6,0.0,1.6,22,2122
Axel Disasi,Monaco,1,0,1,1.5,1.5,0.0,32,2122
Benoit Badiashile Mukinayi,Monaco,1,0,1,1.5,1.5,0.0,24,2122
Tinotenda Kadewere,Lyon,1,0,1,1.5,1.5,0.0,15,2122
Krépin Diatta,Monaco,1,0,1,1.5,1.5,0.0,8,2122
Jérôme Boateng,Lyon,0,1,1,1.5,0.0,1.5,24,2122
Jeff Reine-Adelaide,Lyon,0,1,1,1.5,0.0,1.5,10,2122
Mathis Cherki,Lyon,0,1,1,1.5,0.0,1.5,16,2122
Ismail Jakobs,Monaco,0,1,1,1.5,0.0,1.5,28,2122
Henrique,Lyon,0,1,1,1.5,0.0,1.5,18,2122
Bradley Barcola,Lyon,0,1,1,1.5,0.0,1.5,11,2122
Chimuanya Ugochukwu,Rennes,1,0,1,1.2,1.2,0.0,18,2122
Loic Bade,Rennes,0,1,1,1.2,0.0,1.2,14,2122
Pablo Sarabia,Paris Saint Germain,1,0,1,1.1,1.1,0.0,2,2122
Presnel Kimpembe,Paris Saint Germain,1,0,1,1.1,1.1,0.0,30,2122
Abdou Diallo,Paris Saint Germain,0,1,1,1.1,0.0,1.1,12,2122
Edouard Michut,Paris Saint Germain,0,1,1,1.1,0.0,1.1,5,2122
Nuno Mendes,Paris Saint Germain,0,1,1,1.1,0.0,1.1,27,2122
Dante,Nice,0,0,0,0.0,0.0,0.0,34,2122
Juan Bernat,Paris Saint Germain,0,0,0,0.0,0.0,0.0,15,2122
Mamadou Sakho,Montpellier,0,0,0,0.0,0.0,0.0,29,2122
Bakary Sako,Saint-Etienne,0,0,0,0.0,0.0,0.0,7,2122
Cesc Fàbregas,Monaco,0,0,0,0.0,0.0,0.0,2,2122
Patrick Roberts,Troyes,0,0,0,0.0,0.0,0.0,1,2122
Gianluigi Donnarumma,Paris Saint Germain,0,0,0,0.0,0.0,0.0,17,2122
Assane Diousse,Saint-Etienne,0,0,0,0.0,0.0,0.0,4,2122
Alfred Gomis,Rennes,0,0,0,0.0,0.0,0.0,25,2122
Steve Mandanda,Marseille,0,0,0,0.0,0.0,0.0,9,2122
Jérémy Pied,Lille,0,0,0,0.0,0.0,0.0,2,2122
Gabriel Silva,Saint-Etienne,0,0,0,0.0,0.0,0.0,13,2122
Sergio Rico,Paris Saint Germain,0,0,0,0.0,0.0,0.0,1,2122
Rafinha,Paris Saint Germain,0,0,0,0.0,0.0,0.0,5,2122
Rubén Pardo,Bordeaux,0,0,0,0.0,0.0,0.0,1,2122
Keylor Navas,Paris Saint Germain,0,0,0,0.0,0.0,0.0,21,2122
Danilo,Nice,0,0,0,0.0,0.0,0.0,1,2122
Álvaro González,Marseille,0,0,0,0.0,0.0,0.0,6,2122
Alexander Nübel,Monaco,0,0,0,0.0,0.0,0.0,38,2122
Moussa Doumbia,Reims,0,0,0,0.0,0.0,0.0,4,2122
Alban Lafont,Nantes,0,0,0,0.0,0.0,0.0,38,2122
Benoit Costil,Bordeaux,0,0,0,0.0,0.0,0.0,25,2122
Pedro Mendes,Montpellier,0,0,0,0.0,0.0,0.0,1,2122
