Season,Team,Match_Number,Date,Opponent,Venue,Result,FTHG,FTAG,Points_cur,Points_prev,Differential,Cumulative
2223,Dortmund,12,2022-11-08,Wolfsburg,A,L,2,0,0,3.0,-3.0,6.0
2223,Dortmund,13,2022-11-11,M'gladbach,A,L,4,2,0,0.0,0.0,6.0
2223,Dortmund,14,2023-01-22,Augsburg,H,W,4,3,3,3.0,0.0,6.0
2223,Dortmund,15,2023-01-25,Mainz,A,W,1,2,3,3.0,0.0,6.0
2223,Dortmund,16,2023-01-29,Leverkusen,A,W,0,2,3,3.0,0.0,6.0
2223,Dortmund,17,2023-02-04,Freiburg,H,W,5,1,3,3.0,0.0,6.0
2223,Dortmund,18,2023-02-19,Hertha,H,W,4,1,3,3.0,0.0,6.0
2223,Dortmund,19,2023-02-25,Hoffenheim,A,W,0,1,3,3.0,0.0,6.0
2223,Dortmund,20,2023-03-03,RB Leipzig,H,W,2,1,3,0.0,3.0,9.0
2223,Dortmund,21,2023-03-18,FC Koln,H,W,6,1,3,3.0,0.0,9.0
2223,Dortmund,22,2023-04-01,Bayern Munich,A,L,4,2,0,0.0,0.0,9.0
2223,Dortmund,23,2023-04-08,Union Berlin,H,W,2,1,3,3.0,0.0,9.0
2223,Dortmund,24,2023-04-15,Stuttgart,A,D,3,3,1,3.0,-2.0,7.0
2223,Dortmund,25,2023-04-22,Ein Frankfurt,H,W,4,0,3,3.0,0.0,7.0
2223,Dortmund,26,2023-04-28,Bochum,A,D,1,1,1,1.0,0.0,7.0
2223,Dortmund,27,2023-05-07,Wolfsburg,H,W,6,0,3,3.0,0.0,7.0
2223,Dortmund,28,2023-05-13,M'gladbach,H,W,5,2,3,3.0,0.0,7.0
2223,Dortmund,29,2023-05-21,Augsburg,A,W,0,3,3,1.0,2.0,9.0
2223,Dortmund,30,2023-05-27,Mainz,H,D,2,2,1,3.0,-2.0,7.0
2223,Ein Frankfurt,1,2022-08-05,Bayern Munich,H,L,1,6,0,0.0,0.0,0.0
2223,Ein Frankfurt,2,2022-08-13,Hertha,A,D,1,1,1,3.0,-2.0,-2.0
2223,Ein Frankfurt,3,2022-08-21,FC Koln,H,D,1,1,1,1.0,0.0,-2.0
2223,Ein Frankfurt,4,2022-09-03,RB Leipzig,H,W,4,0,3,1.0,2.0,0.0
2223,Ein Frankfurt,5,2022-09-10,Wolfsburg,H,L,0,1,0,0.0,0.0,0.0
2223,Ein Frankfurt,6,2022-09-17,Stuttgart,A,W,1,3,3,3.0,0.0,0.0
2223,Ein Frankfurt,7,2022-10-01,Union Berlin,H,W,2,0,3,3.0,0.0,0.0
2223,Ein Frankfurt,8,2022-10-08,Bochum,A,L,3,0,0,0.0,0.0,0.0
2223,Ein Frankfurt,9,2022-10-15,Leverkusen,H,W,5,1,3,3.0,0.0,0.0
2223,Ein Frankfurt,10,2022-10-22,M'gladbach,A,W,1,3,3,3.0,0.0,0.0
2223,Ein Frankfurt,11,2022-10-29,Dortmund,H,L,1,2,0,0.0,0.0,0.0
2223,Ein Frankfurt,12,2022-11-05,Augsburg,A,W,1,2,3,1.0,2.0,2.0
2223,Ein Frankfurt,13,2022-11-09,Hoffenheim,H,W,4,2,3,1.0,2.0,4.0
2223,Ein Frankfurt,14,2022-11-13,Mainz,A,D,1,1,1,1.0,0.0,4.0
2223,Ein Frankfurt,15,2023-01-25,Freiburg,A,D,1,1,1,3.0,-2.0,2.0
2223,Ein Frankfurt,16,2023-01-28,Bayern Munich,A,D,1,1,1,3.0,-2.0,0.0
2223,Ein Frankfurt,17,2023-02-04,Hertha,H,W,3,0,3,0.0,3.0,3.0
2223,Ein Frankfurt,18,2023-02-12,FC Koln,A,L,3,0,0,0.0,0.0,3.0
2223,Ein Frankfurt,19,2023-02-25,RB Leipzig,A,L,2,1,0,1.0,-1.0,2.0
2223,Ein Frankfurt,20,2023-03-05,Wolfsburg,A,D,2,2,1,1.0,0.0,2.0
2223,Ein Frankfurt,21,2023-03-11,Stuttgart,H,D,1,1,1,1.0,0.0,2.0
2223,Ein Frankfurt,22,2023-03-19,Union Berlin,A,L,2,0,0,0.0,0.0,2.0
2223,Ein Frankfurt,23,2023-03-31,Bochum,H,D,1,1,1,3.0,-2.0,0.0
2223,Ein Frankfurt,24,2023-04-08,Leverkusen,A,L,3,1,0,0.0,0.0,0.0
2223,Ein Frankfurt,25,2023-04-15,M'gladbach,H,D,1,1,1,1.0,0.0,0.0
2223,Ein Frankfurt,26,2023-04-22,Dortmund,A,L,4,0,0,0.0,0.0,0.0
2223,Ein Frankfurt,27,2023-04-29,Augsburg,H,D,1,1,1,1.0,0.0,0.0
2223,Ein Frankfurt,28,2023-05-06,Hoffenheim,A,L,3,1,0,0.0,0.0,0.0
2223,Ein Frankfurt,29,2023-05-13,Mainz,H,W,3,0,3,3.0,0.0,0.0
2223,Ein Frankfurt,30,2023-05-27,Freiburg,H,W,2,1,3,0.0,3.0,3.0
2223,FC Koln,1,2022-08-13,RB Leipzig,A,D,2,2,1,0.0,1.0,1.0
2223,FC Koln,2,2022-08-21,Ein Frankfurt,A,D,1,1,1,1.0,0.0,1.0
2223,FC Koln,3,2022-08-28,Stuttgart,H,D,0,0,1,3.0,-2.0,-1.0
2223,FC Koln,4,2022-09-03,Wolfsburg,A,W,2,4,3,3.0,0.0,-1.0
2223,FC Koln,5,2022-09-11,Union Berlin,H,L,0,1,0,1.0,-1.0,-2.0
2223,FC Koln,6,2022-09-18,Bochum,A,D,1,1,1,1.0,0.0,-2.0
2223,FC Koln,7,2022-10-01,Dortmund,H,W,3,2,3,1.0,2.0,0.0
2223,FC Koln,8,2022-10-09,M'gladbach,A,L,5,2,0,3.0,-3.0,-3.0
2223,FC Koln,9,2022-10-16,Augsburg,H,W,3,2,3,0.0,3.0,0.0
2223,FC Koln,10,2022-10-21,Mainz,A,L,5,0,0,1.0,-1.0,-1.0
2223,FC Koln,11,2022-10-30,Hoffenheim,H,D,1,1,1,0.0,1.0,0.0
2223,FC Koln,12,2022-11-06,Freiburg,A,L,2,0,0,1.0,-1.0,-1.0
2223,FC Koln,13,2022-11-09,Leverkusen,H,L,1,2,0,1.0,-1.0,-2.0
2223,FC Koln,14,2022-11-12,Hertha,A,L,2,0,0,3.0,-3.0,-5.0
2223,FC Koln,15,2023-01-24,Bayern Munich,A,D,1,1,1,0.0,1.0,-4.0
2223,FC Koln,16,2023-02-04,RB Leipzig,H,D,0,0,1,1.0,0.0,-4.0
2223,FC Koln,17,2023-02-12,Ein Frankfurt,H,W,3,0,3,3.0,0.0,-4.0
2223,FC Koln,18,2023-02-18,Stuttgart,A,L,3,0,0,0.0,0.0,-4.0
2223,FC Koln,19,2023-02-25,Wolfsburg,H,L,0,2,0,0.0,0.0,-4.0
2223,FC Koln,20,2023-03-04,Union Berlin,A,D,0,0,1,0.0,1.0,-3.0
2223,FC Koln,21,2023-03-10,Bochum,H,L,0,2,0,3.0,-3.0,-6.0
2223,FC Koln,22,2023-03-18,Dortmund,A,L,6,1,0,0.0,0.0,-6.0
2223,FC Koln,23,2023-04-02,M'gladbach,H,D,0,0,1,3.0,-2.0,-8.0
2223,FC Koln,24,2023-04-08,Augsburg,A,W,1,3,3,3.0,0.0,-8.0
2223,FC Koln,25,2023-04-15,Mainz,H,D,1,1,1,3.0,-2.0,-10.0
2223,FC Koln,26,2023-04-22,Hoffenheim,A,W,1,3,3,0.0,3.0,-7.0
2223,FC Koln,27,2023-04-29,Freiburg,H,L,0,1,0,3.0,-3.0,-10.0
2223,FC Koln,28,2023-05-05,Leverkusen,A,W,1,2,3,3.0,0.0,-10.0
2223,FC Koln,29,2023-05-12,Hertha,H,W,5,2,3,3.0,0.0,-10.0
2223,FC Koln,30,2023-05-27,Bayern Munich,H,L,1,2,0,0.0,0.0,-10.0
2223,Freiburg,1,2022-08-06,Augsburg,A,W,0,4,3,3.0,0.0,0.0
2223,Freiburg,2,2022-08-12,Dortmund,H,L,1,3,0,3.0,-3.0,-3.0
2223,Freiburg,3,2022-08-20,Stuttgart,A,W,0,1,3,3.0,0.0,-3.0
2223,Freiburg,4,2022-08-26,Bochum,H,W,1,0,3,3.0,0.0,-3.0
2223,Freiburg,5,2022-09-03,Leverkusen,A,W,2,3,3,0.0,3.0,0.0
2223,Freiburg,6,2022-09-11,M'gladbach,H,D,0,0,1,1.0,0.0,0.0
2223,Freiburg,7,2022-09-18,Hoffenheim,A,D,0,0,1,3.0,-2.0,-2.0
2223,Freiburg,8,2022-10-01,Mainz,H,W,2,1,3,1.0,2.0,0.0
2223,Freiburg,9,2022-10-09,Hertha,A,D,2,2,1,3.0,-2.0,-2.0
2223,Freiburg,10,2022-10-16,Bayern Munich,A,L,5,0,0,0.0,0.0,-2.0
2223,Freiburg,11,2022-11-06,FC Koln,H,W,2,0,3,1.0,2.0,0.0
2223,Freiburg,12,2022-11-09,RB Leipzig,A,L,3,1,0,1.0,-1.0,-1.0
2223,Freiburg,13,2022-11-13,Union Berlin,H,W,4,1,3,0.0,3.0,2.0
2223,Freiburg,14,2023-01-21,Wolfsburg,A,L,6,0,0,3.0,-3.0,-1.0
2223,Freiburg,15,2023-01-25,Ein Frankfurt,H,D,1,1,1,0.0,1.0,0.0
2223,Freiburg,16,2023-01-28,Augsburg,H,W,3,1,3,3.0,0.0,0.0
2223,Freiburg,17,2023-02-04,Dortmund,A,L,5,1,0,0.0,0.0,0.0
2223,Freiburg,18,2023-02-11,Stuttgart,H,W,2,1,3,3.0,0.0,0.0
2223,Freiburg,19,2023-02-18,Bochum,A,W,0,2,3,0.0,3.0,3.0
2223,Freiburg,20,2023-02-26,Leverkusen,H,D,1,1,1,3.0,-2.0,1.0
2223,Freiburg,21,2023-03-04,M'gladbach,A,D,0,0,1,3.0,-2.0,-1.0
2223,Freiburg,22,2023-03-12,Hoffenheim,H,W,2,1,3,0.0,3.0,2.0
2223,Freiburg,23,2023-03-19,Mainz,A,D,1,1,1,1.0,0.0,2.0
2223,Freiburg,24,2023-04-01,Hertha,H,D,1,1,1,3.0,-2.0,0.0
2223,Freiburg,25,2023-04-08,Bayern Munich,H,L,0,1,0,0.0,0.0,0.0
2223,Freiburg,26,2023-04-29,FC Koln,A,W,0,1,3,0.0,3.0,3.0
2223,Freiburg,27,2023-05-06,RB Leipzig,H,L,0,1,0,1.0,-1.0,2.0
2223,Freiburg,28,2023-05-13,Union Berlin,A,L,4,2,0,1.0,-1.0,1.0
2223,Freiburg,29,2023-05-19,Wolfsburg,H,W,2,0,3,3.0,0.0,1.0
2223,Freiburg,30,2023-05-27,Ein Frankfurt,A,L,2,1,0,3.0,-3.0,-2.0
2223,Hertha,1,2022-08-06,Union Berlin,A,L,3,1,0,0.0,0.0,0.0
2223,Hertha,2,2022-08-13,Ein Frankfurt,H,D,1,1,1,0.0,1.0,1.0
2223,Hertha,3,2022-08-19,M'gladbach,A,L,1,0,0,0.0,0.0,1.0
2223,Hertha,4,2022-08-27,Dortmund,H,L,0,1,0,3.0,-3.0,-2.0
2223,Hertha,5,2022-09-04,Augsburg,A,W,0,2,3,3.0,0.0,-2.0
2223,Hertha,6,2022-09-10,Leverkusen,H,D,2,2,1,1.0,0.0,-2.0
2223,Hertha,7,2022-09-16,Mainz,A,D,1,1,1,0.0,1.0,-1.0
2223,Hertha,8,2022-10-02,Hoffenheim,H,D,1,1,1,3.0,-2.0,-3.0
2223,Hertha,9,2022-10-09,Freiburg,H,D,2,2,1,0.0,1.0,-2.0
2223,Hertha,10,2022-10-15,RB Leipzig,A,L,3,2,0,0.0,0.0,-2.0
2223,Hertha,11,2022-11-05,Bayern Munich,H,L,2,3,0,0.0,0.0,-2.0
2223,Hertha,12,2022-11-08,Stuttgart,A,L,2,1,0,1.0,-1.0,-3.0
2223,Hertha,13,2022-11-12,FC Koln,H,W,2,0,3,0.0,3.0,0.0
2223,Hertha,14,2023-01-21,Bochum,A,L,3,1,0,3.0,-3.0,-3.0
2223,Hertha,15,2023-01-24,Wolfsburg,H,L,0,5,0,0.0,0.0,-3.0
2223,Hertha,16,2023-01-28,Union Berlin,H,L,0,2,0,0.0,0.0,-3.0
2223,Hertha,17,2023-02-04,Ein Frankfurt,A,L,3,0,0,3.0,-3.0,-6.0
2223,Hertha,18,2023-02-12,M'gladbach,H,W,4,1,3,3.0,0.0,-6.0
2223,Hertha,19,2023-02-19,Dortmund,A,L,4,1,0,0.0,0.0,-6.0
2223,Hertha,20,2023-02-25,Augsburg,H,W,2,0,3,1.0,2.0,-4.0
2223,Hertha,21,2023-03-05,Leverkusen,A,L,4,1,0,0.0,0.0,-4.0
2223,Hertha,22,2023-03-11,Mainz,H,D,1,1,1,0.0,1.0,-3.0
2223,Hertha,23,2023-03-18,Hoffenheim,A,L,3,1,0,0.0,0.0,-3.0
2223,Hertha,24,2023-04-01,Freiburg,A,D,1,1,1,0.0,1.0,-2.0
2223,Hertha,25,2023-04-08,RB Leipzig,H,L,0,1,0,0.0,0.0,-2.0
2223,Hertha,26,2023-04-30,Bayern Munich,A,L,2,0,0,0.0,0.0,-2.0
2223,Hertha,27,2023-05-06,Stuttgart,H,W,2,1,3,3.0,0.0,-2.0
2223,Hertha,28,2023-05-12,FC Koln,A,L,5,2,0,0.0,0.0,-2.0
2223,Hertha,29,2023-05-20,Bochum,H,D,1,1,1,1.0,0.0,-2.0
2223,Hertha,30,2023-05-27,Wolfsburg,A,W,1,2,3,1.0,2.0,0.0
2223,Hoffenheim,1,2022-08-06,M'gladbach,A,L,3,1,0,0.0,0.0,0.0
2223,Hoffenheim,2,2022-08-13,Bochum,H,W,3,2,3,0.0,3.0,3.0
2223,Hoffenheim,3,2022-08-20,Leverkusen,A,W,0,3,3,1.0,2.0,5.0
2223,Hoffenheim,4,2022-08-27,Augsburg,H,W,1,0,3,3.0,0.0,5.0
2223,Hoffenheim,5,2022-09-02,Dortmund,A,L,1,0,0,0.0,0.0,5.0
2223,Hoffenheim,6,2022-09-10,Mainz,H,W,4,1,3,0.0,3.0,8.0
2223,Hoffenheim,7,2022-09-18,Freiburg,H,D,0,0,1,0.0,1.0,9.0
2223,Hoffenheim,8,2022-10-02,Hertha,A,D,1,1,1,0.0,1.0,10.0
2223,Hoffenheim,9,2022-10-22,Bayern Munich,H,L,0,2,0,1.0,-1.0,9.0
2223,Hoffenheim,10,2022-10-30,FC Koln,A,D,1,1,1,3.0,-2.0,7.0
2223,Hoffenheim,11,2022-11-05,RB Leipzig,H,L,1,3,0,3.0,-3.0,4.0
2223,Hoffenheim,12,2022-11-09,Ein Frankfurt,A,L,4,2,0,1.0,-1.0,3.0
2223,Hoffenheim,13,2022-11-12,Wolfsburg,H,L,1,2,0,3.0,-3.0,0.0
2223,Hoffenheim,14,2023-01-21,Union Berlin,A,L,3,1,0,0.0,0.0,0.0
2223,Hoffenheim,15,2023-01-24,Stuttgart,H,D,2,2,1,3.0,-2.0,-2.0
2223,Hoffenheim,16,2023-01-28,M'gladbach,H,L,1,4,0,1.0,-1.0,-3.0
2223,Hoffenheim,17,2023-02-04,Bochum,A,L,5,2,0,0.0,0.0,-3.0
2223,Hoffenheim,18,2023-02-11,Leverkusen,H,L,1,3,0,0.0,0.0,-3.0
2223,Hoffenheim,19,2023-02-17,Augsburg,A,L,1,0,0,3.0,-3.0,-6.0
2223,Hoffenheim,20,2023-02-25,Dortmund,H,L,0,1,0,0.0,0.0,-6.0
2223,Hoffenheim,21,2023-03-04,Mainz,A,L,1,0,0,0.0,0.0,-6.0
2223,Hoffenheim,22,2023-03-12,Freiburg,A,L,2,1,0,3.0,-3.0,-9.0
2223,Hoffenheim,23,2023-03-18,Hertha,H,W,3,1,3,3.0,0.0,-9.0
2223,Hoffenheim,24,2023-04-15,Bayern Munich,A,D,1,1,1,0.0,1.0,-8.0
2223,Hoffenheim,25,2023-04-22,FC Koln,H,L,1,3,0,3.0,-3.0,-11.0
2223,Hoffenheim,26,2023-04-29,RB Leipzig,A,L,1,0,0,0.0,0.0,-11.0
2223,Hoffenheim,27,2023-05-06,Ein Frankfurt,H,W,3,1,3,3.0,0.0,-11.0
2223,Hoffenheim,28,2023-05-13,Wolfsburg,A,L,2,1,0,3.0,-3.0,-14.0
2223,Hoffenheim,29,2023-05-20,Union Berlin,H,W,4,2,3,1.0,2.0,-12.0
2223,Hoffenheim,30,2023-05-27,Stuttgart,A,D,1,1,1,0.0,1.0,-11.0
2223,Leverkusen,1,2022-08-06,Dortmund,A,L,1,0,0,3.0,-3.0,-3.0
2223,Leverkusen,2,2022-08-13,Augsburg,H,L,1,2,0,3.0,-3.0,-6.0
2223,Leverkusen,3,2022-08-20,Hoffenheim,H,L,0,3,0,1.0,-1.0,-7.0
2223,Leverkusen,4,2022-08-27,Mainz,A,W,0,3,3,0.0,3.0,-4.0
2223,Leverkusen,5,2022-09-03,Freiburg,H,L,2,3,0,3.0,-3.0,-7.0
2223,Leverkusen,6,2022-09-10,Hertha,A,D,2,2,1,1.0,0.0,-7.0
2223,Leverkusen,7,2022-09-30,Bayern Munich,A,L,4,0,0,1.0,-1.0,-8.0
2223,Leverkusen,8,2022-10-15,Ein Frankfurt,A,L,5,1,0,0.0,0.0,-8.0
2223,Leverkusen,9,2022-10-22,Wolfsburg,H,D,2,2,1,0.0,1.0,-7.0
2223,Leverkusen,10,2022-10-29,RB Leipzig,A,L,2,0,0,3.0,-3.0,-10.0
2223,Leverkusen,11,2022-11-06,Union Berlin,H,W,5,0,3,1.0,2.0,-8.0
2223,Leverkusen,12,2022-11-09,FC Koln,A,W,1,2,3,1.0,2.0,-6.0
2223,Leverkusen,13,2022-11-12,Stuttgart,H,W,2,0,3,3.0,0.0,-6.0
2223,Leverkusen,14,2023-01-22,M'gladbach,A,W,2,3,3,3.0,0.0,-6.0
2223,Leverkusen,15,2023-01-25,Bochum,H,W,2,0,3,3.0,0.0,-6.0
2223,Leverkusen,16,2023-01-29,Dortmund,H,L,0,2,0,0.0,0.0,-6.0
2223,Leverkusen,17,2023-02-03,Augsburg,A,L,1,0,0,3.0,-3.0,-9.0
