player,team,goals,assists,contributions,contribution_pct,goals_pct,assists_pct,games,season
Fabián,Napoli,7,4,11,14.9,9.5,5.4,32,2122
Piotr Zielinski,Napoli,6,5,11,14.9,8.1,6.8,35,2122
Nahuel Molina,Udinese,7,2,9,14.8,11.5,3.3,35,2122
Iyenoma Destiny Udogie,Udinese,5,4,9,14.8,8.2,6.6,35,2122
Isaac Success,Udinese,2,7,9,14.8,3.3,11.5,22,2122
Alessandro Deiola,Cagliari,4,1,5,14.7,11.8,2.9,33,2122
Razvan Marin,Cagliari,0,5,5,14.7,0.0,14.7,36,2122
Emmanuel Gyasi,Spezia,6,0,6,14.6,14.6,0.0,36,2122
Simone Bastoni,Spezia,3,3,6,14.6,7.3,7.3,31,2122
Hamed Junior Traore,Sassuolo,7,2,9,14.1,10.9,3.1,31,2122
Juan Cuadrado,Juventus,4,4,8,14.0,7.0,7.0,33,2122
Aaron Hickey,Bologna,5,1,6,13.6,11.4,2.3,36,2122
Mattias Svanberg,Bologna,3,3,6,13.6,6.8,6.8,36,2122
Hirving Lozano,Napoli,5,5,10,13.5,6.8,6.8,30,2122
Ignacio Pussetto,Udinese,4,4,8,13.1,6.6,6.6,28,2122
Roberto Pereyra,Udinese,3,5,8,13.1,4.9,8.2,24,2122
Manuel Locatelli,Juventus,3,4,7,12.3,5.3,7.0,31,2122
Darko Lazovic,Verona,1,7,8,12.3,1.5,10.8,34,2122
Rey Manaj,Spezia,5,0,5,12.2,12.2,0.0,30,2122
Giulio Maggiore,Spezia,2,3,5,12.2,4.9,7.3,35,2122
Viktor Kovalenko,Spezia,1,4,5,12.2,2.4,9.8,26,2122
Eldor Shomurodov,Roma,3,4,7,11.9,5.1,6.8,28,2122
Keita,Cagliari,3,1,4,11.8,8.8,2.9,26,2122
Domen Crnigoj,Venezia,3,1,4,11.8,8.8,2.9,34,2122
Lorenzo De Silvestri,Bologna,3,2,5,11.4,6.8,4.5,31,2122
Nicola Sansone,Bologna,2,3,5,11.4,4.5,6.8,27,2122
Mohamed Fares,Genoa,2,1,3,11.1,7.4,3.7,9,2122
Caleb Ekuban,Genoa,1,2,3,11.1,3.7,7.4,30,2122
Nicolo Rovella,Genoa,0,3,3,11.1,0.0,11.1,21,2122
Davide Frattesi,Sassuolo,4,3,7,10.9,6.2,4.7,36,2122
Abdelhamid Sabiri,Sampdoria,3,2,5,10.9,6.5,4.3,14,2122
Maya Yoshida,Sampdoria,2,3,5,10.9,4.3,6.5,26,2122
Josip Ilicic,Atalanta,3,4,7,10.8,4.6,6.2,20,2122
Eljif Elmas,Napoli,3,5,8,10.8,4.1,6.8,37,2122
Aleksey Miranchuk,Atalanta,2,5,7,10.8,3.1,7.7,19,2122
Denzel Dumfries,Inter,5,4,9,10.7,6.0,4.8,33,2122
Leonardo Bonucci,Juventus,5,1,6,10.5,8.8,1.8,24,2122
Moise Kean,Juventus,5,1,6,10.5,8.8,1.8,32,2122
Lucas Torreira,Fiorentina,5,1,6,10.2,8.5,1.7,31,2122
Riccardo Saponara,Fiorentina,3,3,6,10.2,5.1,5.1,29,2122
Sandro Tonali,AC Milan,5,2,7,10.1,7.2,2.9,36,2122
Junior Messias,AC Milan,5,2,7,10.1,7.2,2.9,26,2122
Federico Di Francesco,Empoli,5,0,5,10.0,10.0,0.0,26,2122
Liam Henderson,Empoli,2,3,5,10.0,4.0,6.0,38,2122
Filippo Bandinelli,Empoli,2,3,5,10.0,4.0,6.0,35,2122
Kevin Agudelo,Spezia,3,1,4,9.8,7.3,2.4,23,2122
Matteo Politano,Napoli,3,4,7,9.5,4.1,5.4,33,2122
Adrien Tameze,Verona,4,2,6,9.2,6.2,3.1,38,2122
Kevin Lasagna,Verona,2,4,6,9.2,3.1,6.2,28,2122
Davide Zappacosta,Atalanta,1,5,6,9.2,1.5,7.7,34,2122
Éderson,Salernitana,2,1,3,9.1,6.1,3.0,15,2122
Nadir Zortea,Salernitana,1,2,3,9.1,3.0,6.1,29,2122
Franck Ribéry,Salernitana,0,3,3,9.1,0.0,9.1,23,2122
Roberto Soriano,Bologna,0,4,4,9.1,0.0,9.1,35,2122
Pietro Ceccaroni,Venezia,2,1,3,8.8,5.9,2.9,35,2122
Raoul Bellanova,Cagliari,1,2,3,8.8,2.9,5.9,31,2122
Dennis Johnsen,Venezia,1,2,3,8.8,2.9,5.9,27,2122
Gianluca Busio,Venezia,1,2,3,8.8,2.9,5.9,29,2122
Ethan Ampadu,Venezia,0,3,3,8.8,0.0,8.8,29,2122
Franck Kessié,AC Milan,6,0,6,8.7,8.7,0.0,31,2122
Brahim Diaz,AC Milan,3,3,6,8.7,4.3,4.3,31,2122
Bremer,Torino,3,1,4,8.7,6.5,2.2,33,2122
Morten Thorsby,Sampdoria,3,1,4,8.7,6.5,2.2,35,2122
Dennis Praet,Torino,2,2,4,8.7,4.3,4.3,23,2122
Cristiano Biraghi,Fiorentina,4,1,5,8.5,6.8,1.7,37,2122
Riccardo Sottil,Fiorentina,3,2,5,8.5,5.1,3.4,24,2122
Youssef Maleh,Fiorentina,2,3,5,8.5,3.4,5.1,28,2122
Joaquín Correa,Inter,6,1,7,8.3,7.1,1.2,26,2122
Alexis Sánchez,Inter,5,2,7,8.3,6.0,2.4,27,2122
Kalidou Koulibaly,Napoli,3,3,6,8.1,4.1,4.1,27,2122
Giovanni Di Lorenzo,Napoli,1,5,6,8.1,1.4,6.8,33,2122
Mário Rui,Napoli,0,6,6,8.1,0.0,8.1,34,2122
Leo Stulac,Empoli,2,2,4,8.0,4.0,4.0,23,2122
Manuel Lazzari,Lazio,3,3,6,7.8,3.9,3.9,31,2122
Georgios Kyriakopoulos,Sassuolo,0,5,5,7.8,0.0,7.8,29,2122
Nikola Kalinic,Verona,4,1,5,7.7,6.2,1.5,14,2122
Teun Koopmeiners,Atalanta,4,1,5,7.7,6.2,1.5,30,2122
Ivan Ilic,Verona,1,4,5,7.7,1.5,6.2,32,2122
M'Bala Nzola,Spezia,2,1,3,7.3,4.9,2.4,21,2122
Davide Calabria,AC Milan,2,3,5,7.2,2.9,4.3,26,2122
Matthijs de Ligt,Juventus,3,1,4,7.0,5.3,1.8,31,2122
Federico Chiesa,Juventus,2,2,4,7.0,3.5,3.5,14,2122
Dejan Kulusevski,Juventus,1,3,4,7.0,1.8,5.3,20,2122
Alfred Duncan,Fiorentina,2,2,4,6.8,3.4,3.4,33,2122
Nicolo Zaniolo,Roma,2,2,4,6.8,3.4,3.4,28,2122
Arthur Theate,Bologna,2,1,3,6.8,4.5,2.3,31,2122
Arthur Cabral,Fiorentina,2,2,4,6.8,3.4,3.4,14,2122
Nicolás Domínguez,Bologna,0,3,3,6.8,0.0,6.8,28,2122
Lazar Samardzic,Udinese,2,2,4,6.6,3.3,3.3,22,2122
Jean-Victor Makengo,Udinese,1,3,4,6.6,1.6,4.9,33,2122
Marko Pjaca,Torino,3,0,3,6.5,6.5,0.0,24,2122
Cristian Ansaldi,Torino,0,3,3,6.5,0.0,6.5,19,2122
Bartosz Bereszynski,Sampdoria,0,3,3,6.5,0.0,6.5,35,2122
Mergim Vojvoda,Torino,0,3,3,6.5,0.0,6.5,29,2122
Gregoire Defrel,Sassuolo,2,2,4,6.2,3.1,3.1,38,2122
Maxime Lopez,Sassuolo,2,2,4,6.2,3.1,3.1,35,2122
Remo Freuler,Atalanta,1,3,4,6.2,1.5,4.6,29,2122
Mamadou Coulibaly,Salernitana,2,0,2,6.1,6.1,0.0,12,2122
Ivan Radovanovic,Salernitana,1,1,2,6.1,3.0,3.0,14,2122
Simy,Salernitana,1,1,2,6.1,3.0,3.0,19,2122
Grigoris Kastanos,Salernitana,1,1,2,6.1,3.0,3.0,27,2122
Patrick Cutrone,Empoli,3,0,3,6.0,6.0,0.0,28,2122
Andrea La Mantia,Empoli,2,1,3,6.0,4.0,2.0,18,2122
Luca Ceppitelli,Cagliari,1,1,2,5.9,2.9,2.9,24,2122
Martín Cáceres,Cagliari,1,1,2,5.9,2.9,2.9,14,2122
Ridgeciano Haps,Venezia,1,1,2,5.9,2.9,2.9,25,2122
Alberto Grassi,Cagliari,0,2,2,5.9,0.0,5.9,30,2122
Dalbert,Cagliari,0,2,2,5.9,0.0,5.9,28,2122
Nahitan Nández,Cagliari,0,2,2,5.9,0.0,5.9,21,2122
Ante Rebic,AC Milan,2,2,4,5.8,2.9,2.9,24,2122
Alexis Saelemaekers,AC Milan,1,3,4,5.8,1.4,4.3,36,2122
Amir Rrahmani,Napoli,4,0,4,5.4,5.4,0.0,33,2122
Andrea Petagna,Napoli,3,1,4,5.4,4.1,1.4,24,2122
Weston McKennie,Juventus,3,0,3,5.3,5.3,0.0,21,2122
Mattia De Sciglio,Juventus,1,2,3,5.3,1.8,3.5,20,2122
Federico Bernardeschi,Juventus,1,2,3,5.3,1.8,3.5,28,2122
Francesco Acerbi,Lazio,4,0,4,5.2,5.2,0.0,30,2122
Chris Smalling,Roma,3,0,3,5.1,5.1,0.0,27,2122
Stephan El Shaarawy,Roma,3,0,3,5.1,5.1,0.0,27,2122
Krzysztof Piatek,Fiorentina,3,0,3,5.1,5.1,0.0,14,2122
Ibañez,Roma,3,0,3,5.1,5.1,0.0,34,2122
Sérgio Oliveira,Roma,2,1,3,5.1,3.4,1.7,14,2122
José Callejón,Fiorentina,1,2,3,5.1,1.7,3.4,30,2122
Fernando Forestieri,Udinese,2,1,3,4.9,3.3,1.6,4,2122
Martin Erlic,Spezia,2,0,2,4.9,4.9,0.0,30,2122
Rodrigo Becão,Udinese,2,1,3,4.9,3.3,1.6,35,2122
Kelvin Adou,Spezia,1,1,2,4.9,2.4,2.4,32,2122
Petko Hristov,Spezia,1,1,2,4.9,2.4,2.4,17,2122
Arkadiusz Reca,Spezia,0,2,2,4.9,0.0,4.9,25,2122
Salvador Ferrer,Spezia,0,2,2,4.9,0.0,4.9,27,2122
Federico Dimarco,Inter,2,2,4,4.8,2.4,2.4,32,2122
Roberto Gagliardini,Inter,2,2,4,4.8,2.4,2.4,18,2122
Alessandro Bastoni,Inter,1,3,4,4.8,1.2,3.6,31,2122
Filip Djuricic,Sassuolo,2,1,3,4.7,3.1,1.6,12,2122
Marten de Roon,Atalanta,3,0,3,4.6,4.6,0.0,30,2122
Merih Demiral,Atalanta,1,2,3,4.6,1.5,3.1,28,2122
Miguel Veloso,Verona,0,3,3,4.6,0.0,4.6,22,2122
Jerdy Schouten,Bologna,1,1,2,4.5,2.3,2.3,17,2122
Andreas Skov Olsen,Bologna,0,2,2,4.5,0.0,4.5,18,2122
Ismael Bennacer,AC Milan,2,1,3,4.3,2.9,1.4,31,2122
Tommaso Augello,Sampdoria,1,1,2,4.3,2.2,2.2,36,2122
Pierre Kalulu Kyatengwa,AC Milan,1,2,3,4.3,1.4,2.9,28,2122
Rolando Mandragora,Torino,0,2,2,4.3,0.0,4.3,21,2122
Alessandro Buongiorno,Torino,0,2,2,4.3,0.0,4.3,23,2122
Simone Romagnoli,Empoli,2,0,2,4.0,4.0,0.0,19,2122
Petar Stojanovic,Empoli,1,1,2,4.0,2.0,2.0,33,2122
Kristjan Asllani,Empoli,1,1,2,4.0,2.0,2.0,23,2122
Sebastiano Luperto,Empoli,0,2,2,4.0,0.0,4.0,24,2122
Nicolas Haas,Empoli,0,2,2,4.0,0.0,4.0,16,2122
Danilo Cataldi,Lazio,1,2,3,3.9,1.3,2.6,32,2122
Milan Badelj,Genoa,1,0,1,3.7,3.7,0.0,34,2122
Filippo Melegoni,Genoa,1,0,1,3.7,3.7,0.0,25,2122
Manolo Portanova,Genoa,1,0,1,3.7,3.7,0.0,24,2122
Flavio Junior Bianchi,Genoa,1,0,1,3.7,3.7,0.0,7,2122
Johan Vásquez,Genoa,1,0,1,3.7,3.7,0.0,28,2122
Albert Gudmundsson,Genoa,1,0,1,3.7,3.7,0.0,12,2122
Nadiem Amiri,Genoa,0,1,1,3.7,0.0,3.7,13,2122
Goran Pandev,Genoa,0,1,1,3.7,0.0,3.7,20,2122
Paolo Ghiglione,Genoa,0,1,1,3.7,0.0,3.7,13,2122
Yayah Kallon,Genoa,0,1,1,3.7,0.0,3.7,15,2122
Kelvin Yeboah,Genoa,0,1,1,3.7,0.0,3.7,17,2122
Milan Skriniar,Inter,3,0,3,3.6,3.6,0.0,35,2122
Matteo Darmian,Inter,2,1,3,3.6,2.4,1.2,25,2122
Marcelo Brozovic,Inter,2,1,3,3.6,2.4,1.2,35,2122
Arturo Vidal,Inter,1,2,3,3.6,1.2,2.4,28,2122
Danilo,Juventus,1,1,2,3.5,1.8,1.8,22,2122
Denis Zakaria,Juventus,1,1,2,3.5,1.8,1.8,9,2122
Adrien Rabiot,Juventus,0,2,2,3.5,0.0,3.5,32,2122
Rodrigo Bentancur,Juventus,0,2,2,3.5,0.0,3.5,19,2122
Bryan Cristante,Roma,2,0,2,3.4,3.4,0.0,34,2122
Felix Afena-Gyan,Roma,2,0,2,3.4,3.4,0.0,17,2122
Álvaro Odriozola,Fiorentina,1,1,2,3.4,1.7,1.7,25,2122
Jonathan Ikone,Fiorentina,1,1,2,3.4,1.7,1.7,17,2122
Carles Pérez,Roma,1,1,2,3.4,1.7,1.7,19,2122
Gaetano Castrovilli,Fiorentina,1,1,2,3.4,1.7,1.7,23,2122
Rick Karsdorp,Roma,0,2,2,3.4,0.0,3.4,36,2122
Pablo Marí,Udinese,2,0,2,3.3,3.3,0.0,15,2122
Ilija Nestorovski,Udinese,1,1,2,3.3,1.6,1.6,7,2122
Tolgay Arslan,Udinese,1,1,2,3.3,1.6,1.6,30,2122
Rafael Toloi,Atalanta,1,1,2,3.1,1.5,1.5,20,2122
Berat Gjimshiti,Atalanta,1,1,2,3.1,1.5,1.5,31,2122
Daniel Bessa,Verona,1,1,2,3.1,1.5,1.5,24,2122
Matteo Pessina,Atalanta,1,1,2,3.1,1.5,1.5,27,2122
Joakim Maehle,Atalanta,1,1,2,3.1,1.5,1.5,26,2122
Giuseppe Pezzella,Atalanta,0,2,2,3.1,0.0,3.1,21,2122
Nicolò Casale,Verona,0,2,2,3.1,0.0,3.1,36,2122
Federico Fazio,Salernitana,1,0,1,3.0,3.0,0.0,16,2122
Luca Ranieri,Salernitana,1,0,1,3.0,3.0,0.0,27,2122
Andrea Schiavone,Salernitana,1,0,1,3.0,3.0,0.0,14,2122
Cedric Gondo,Salernitana,1,0,1,3.0,3.0,0.0,14,2122
Joel Obi,Salernitana,0,1,1,3.0,0.0,3.0,21,2122
Lys Mousset,Salernitana,0,1,1,3.0,0.0,3.0,6,2122
Riccardo Gagliolo,Salernitana,0,1,1,3.0,0.0,3.0,17,2122
Emil Bohinen,Salernitana,0,1,1,3.0,0.0,3.0,11,2122
Wajdi Kechrida,Salernitana,0,1,1,3.0,0.0,3.0,17,2122
Alessandro Florenzi,AC Milan,2,0,2,2.9,2.9,0.0,24,2122
Mattia Caldara,Venezia,1,0,1,2.9,2.9,0.0,31,2122
Sofian Kiyine,Venezia,1,0,1,2.9,2.9,0.0,26,2122
Giorgio Altare,Cagliari,1,0,1,2.9,2.9,0.0,19,2122
Charalampos Lykogiannis,Cagliari,1,0,1,2.9,2.9,0.0,28,2122
Francesco Forte,Venezia,1,0,1,2.9,2.9,0.0,12,2122
Rade Krunic,AC Milan,0,2,2,2.9,0.0,2.9,28,2122
Marko Rog,Cagliari,0,1,1,2.9,0.0,2.9,8,2122
Cristian Molinaro,Venezia,0,1,1,2.9,0.0,2.9,8,2122
Diego Godín,Cagliari,0,1,1,2.9,0.0,2.9,11,2122
Jean-Pierre Nsamé,Venezia,0,1,1,2.9,0.0,2.9,11,2122
Nani,Venezia,0,1,1,2.9,0.0,2.9,10,2122
Niki Mäenpää,Venezia,0,1,1,2.9,0.0,2.9,17,2122
Ales Mateju,Venezia,0,1,1,2.9,0.0,2.9,9,2122
Daan Heymans,Venezia,0,1,1,2.9,0.0,2.9,7,2122
Dor Peretz,Venezia,0,1,1,2.9,0.0,2.9,18,2122
Antonio Vacca,Venezia,0,1,1,2.9,0.0,2.9,21,2122
Franck Zambo,Napoli,0,2,2,2.7,0.0,2.7,25,2122
Patric,Lazio,1,1,2,2.6,1.3,1.3,24,2122
Adam Marusic,Lazio,1,1,2,2.6,1.3,1.3,33,2122
Toma Basic,Lazio,0,2,2,2.6,0.0,2.6,29,2122
Jacopo Sala,Spezia,1,0,1,2.4,2.4,0.0,18,2122
Danilo D'Ambrosio,Inter,1,1,2,2.4,1.2,1.2,20,2122
Mehdi Bourabia,Spezia,1,0,1,2.4,2.4,0.0,8,2122
Janis Antiste,Spezia,1,0,1,2.4,2.4,0.0,18,2122
David Strelec,Spezia,1,0,1,2.4,2.4,0.0,10,2122
Suf Podgoreanu,Spezia,0,1,1,2.4,0.0,2.4,5,2122
Federico Santander,Bologna,1,0,1,2.3,2.3,0.0,7,2122
Gary Medel,Bologna,0,1,1,2.3,0.0,2.3,33,2122
Emanuel Vignato,Bologna,0,1,1,2.3,0.0,2.3,24,2122
Mitchell Dijks,Bologna,0,1,1,2.3,0.0,2.3,16,2122
Albin Ekdal,Sampdoria,1,0,1,2.2,2.2,0.0,26,2122
Nicola Murru,Sampdoria,1,0,1,2.2,2.2,0.0,22,2122
Alex Ferrari,Sampdoria,1,0,1,2.2,2.2,0.0,23,2122
Ricardo Rodríguez,Torino,0,1,1,2.2,0.0,2.2,34,2122
Karol Linetty,Torino,0,1,1,2.2,0.0,2.2,16,2122
Adrien Silva,Sampdoria,0,1,1,2.2,0.0,2.2,17,2122
David Zima,Torino,0,1,1,2.2,0.0,2.2,20,2122
Leonardo Mancuso,Empoli,1,0,1,2.0,2.0,0.0,8,2122
Riccardo Fiamozzi,Empoli,0,1,1,2.0,0.0,2.0,10,2122
Riccardo Marchizza,Empoli,0,1,1,2.0,0.0,2.0,19,2122
Fabiano Parisi,Empoli,0,1,1,2.0,0.0,2.0,25,2122
Alex Sandro,Juventus,0,1,1,1.8,0.0,1.8,28,2122
Luca Pellegrini,Juventus,0,1,1,1.8,0.0,1.8,18,2122
Nikola Milenkovic,Fiorentina,1,0,1,1.7,1.7,0.0,34,2122
Sofyan Amrabat,Fiorentina,1,0,1,1.7,1.7,0.0,23,2122
Lucas Martínez Quarta,Fiorentina,1,0,1,1.7,1.7,0.0,20,2122
Edoardo Bove,Roma,1,0,1,1.7,1.7,0.0,11,2122
Cristian Volpato,Roma,1,0,1,1.7,1.7,0.0,3,2122
Erick Pulgar,Fiorentina,0,1,1,1.7,0.0,1.7,6,2122
Aleksa Terzic,Fiorentina,0,1,1,1.7,0.0,1.7,14,2122
Matias Viña,Roma,0,1,1,1.7,0.0,1.7,26,2122
Kaan Ayhan,Sassuolo,1,0,1,1.6,1.6,0.0,23,2122
Gianmarco Ferrari,Sassuolo,1,0,1,1.6,1.6,0.0,36,2122
Walace,Udinese,1,0,1,1.6,1.6,0.0,36,2122
Bram Nuytinck,Udinese,1,0,1,1.6,1.6,0.0,27,2122
Mato Jajalo,Udinese,0,1,1,1.6,0.0,1.6,22,2122
Stefano Okaka,Udinese,0,1,1,1.6,0.0,1.6,2,2122
Jens Stryger Larsen,Udinese,0,1,1,1.6,0.0,1.6,11,2122
Rogerio,Sassuolo,0,1,1,1.6,0.0,1.6,23,2122
Nehuén Pérez,Udinese,0,1,1,1.6,0.0,1.6,20,2122
Mert Müldür,Sassuolo,0,1,1,1.6,0.0,1.6,31,2122
Luigi Samele,Sassuolo,0,1,1,1.6,0.0,1.6,2,2122
Matheus Henrique,Sassuolo,0,1,1,1.6,0.0,1.6,25,2122
Federico Ceccherini,Verona,1,0,1,1.5,1.5,0.0,34,2122
José Luis Palomino,Atalanta,1,0,1,1.5,1.5,0.0,34,2122
Martin Hongla,Verona,1,0,1,1.5,1.5,0.0,18,2122
Matteo Cancellieri,Verona,1,0,1,1.5,1.5,0.0,12,2122
Giorgio Scalvini,Atalanta,1,0,1,1.5,1.5,0.0,18,2122
Moustapha Cissé,Atalanta,1,0,1,1.5,1.5,0.0,3,2122
Alessio Romagnoli,AC Milan,1,0,1,1.4,1.4,0.0,19,2122
Juan Jesus,Napoli,1,0,1,1.4,1.4,0.0,21,2122
Diego Demme,Napoli,1,0,1,1.4,1.4,0.0,19,2122
Stanislav Lobotka,Napoli,1,0,1,1.4,1.4,0.0,23,2122
Daniel Maldini,AC Milan,1,0,1,1.4,1.4,0.0,8,2122
Kevin Malcuit,Napoli,0,1,1,1.4,0.0,1.4,8,2122
Mike Maignan,AC Milan,0,1,1,1.4,0.0,1.4,32,2122
Elseid Hysaj,Lazio,1,0,1,1.3,1.3,0.0,29,2122
Jovane Cabral,Lazio,1,0,1,1.3,1.3,0.0,3,2122
Lucas Leiva,Lazio,0,1,1,1.3,0.0,1.3,35,2122
José Reina,Lazio,0,1,1,1.3,0.0,1.3,15,2122
Raul Moro,Lazio,0,1,1,1.3,0.0,1.3,11,2122
Matías Vecino,Inter,1,0,1,1.2,1.2,0.0,17,2122
Jeremy Toljan,Sassuolo,0,0,0,0.0,0.0,0.0,20,2122
Matija Nastasic,Fiorentina,0,0,0,0.0,0.0,0.0,5,2122
Aaron Ramsey,Juventus,0,0,0,0.0,0.0,0.0,3,2122
David Ospina,Napoli,0,0,0,0.0,0.0,0.0,31,2122
Sergio Romero,Venezia,0,0,0,0.0,0.0,0.0,16,2122
Valon Behrami,Genoa,0,0,0,0.0,0.0,0.0,10,2122
Aleksandar Kolarov,Inter,0,0,0,0.0,0.0,0.0,3,2122
Fikayo Tomori,AC Milan,0,0,0,0.0,0.0,0.0,31,2122
Ola Aina,Torino,0,0,0,0.0,0.0,0.0,21,2122
Axel Tuanzebe,Napoli,0,0,0,0.0,0.0,0.0,1,2122
Mattia Perin,Juventus,0,0,0,0.0,0.0,0.0,5,2122
Armando Izzo,Torino,0,0,0,0.0,0.0,0.0,11,2122
Davide Biraschi,Genoa,0,0,0,0.0,0.0,0.0,14,2122
Samir,Udinese,0,0,0,0.0,0.0,0.0,17,2122
Vincenzo Fiorillo,Salernitana,0,0,0,0.0,0.0,0.0,1,2122
Daniele Padelli,Udinese,0,0,0,0.0,0.0,0.0,3,2122
Thomas Strakosha,Lazio,0,0,0,0.0,0.0,0.0,23,2122
Wojciech Szczesny,Juventus,0,0,0,0.0,0.0,0.0,33,2122
Kostas Manolas,Napoli,0,0,0,0.0,0.0,0.0,4,2122
Kevin Strootman,Cagliari,0,0,0,0.0,0.0,0.0,10,2122
Stefano Sturaro,Genoa,0,0,0,0.0,0.0,0.0,25,2122
Daniele Rugani,Juventus,0,0,0,0.0,0.0,0.0,12,2122
Emil Audero,Sampdoria,0,0,0,0.0,0.0,0.0,29,2122
Lukasz Skorupski,Bologna,0,0,0,0.0,0.0,0.0,36,2122
Frederic Veseli,Salernitana,0,0,0,0.0,0.0,0.0,9,2122
Leonardo Capezzi,Salernitana,0,0,0,0.0,0.0,0.0,5,2122
