player,team,goals,assists,contributions,contribution_pct,goals_pct,assists_pct,games,season
Davide Zappacosta,Atalanta,4,2,6,9.1,6.1,3.0,21,2223
Luis Muriel,Atalanta,3,3,6,9.1,4.5,4.5,29,2223
Remi Oudin,Lecce,3,0,3,9.1,9.1,0.0,31,2223
Giovanni Di Lorenzo,Napoli,3,4,7,9.1,3.9,5.2,37,2223
Joakim Maehle,Atalanta,3,3,6,9.1,4.5,4.5,34,2223
Federico Baschirotto,Lecce,3,0,3,9.1,9.1,0.0,37,2223
Lameck Banda,Lecce,2,1,3,9.1,6.1,3.0,36,2223
Bremer,Juventus,4,1,5,8.9,7.1,1.8,30,2223
Stefano Sensi,Monza,3,1,4,8.3,6.2,2.1,28,2223
Abdelhamid Sabiri,Sampdoria,2,0,2,8.3,8.3,0.0,18,2223
Fabio Quagliarella,Sampdoria,1,1,2,8.3,4.2,4.2,23,2223
Jesé,Sampdoria,1,1,2,8.3,4.2,4.2,11,2223
Mehdi Leris,Sampdoria,1,1,2,8.3,4.2,4.2,32,2223
Pablo Galdames,Cremonese,1,2,3,8.3,2.8,5.6,13,2223
Erik Botheim,Salernitana,1,3,4,8.3,2.1,6.2,28,2223
Luka Lochoshvili,Cremonese,1,2,3,8.3,2.8,5.6,25,2223
Tomás Rincón,Sampdoria,0,2,2,8.3,0.0,8.3,34,2223
Martín Satriano,Empoli,2,1,3,8.1,5.4,2.7,31,2223
Chris Smalling,Roma,3,1,4,8.0,6.0,2.0,32,2223
Nemanja Matic,Roma,2,2,4,8.0,4.0,4.0,35,2223
Matteo Politano,Napoli,3,3,6,7.8,3.9,3.9,27,2223
Ante Rebic,AC Milan,3,2,5,7.8,4.7,3.1,23,2223
Hirving Lozano,Napoli,3,3,6,7.8,3.9,3.9,32,2223
Alexis Saelemaekers,AC Milan,2,3,5,7.8,3.1,4.7,30,2223
Davide Calabria,AC Milan,1,4,5,7.8,1.6,6.2,25,2223
Mário Rui,Napoli,0,6,6,7.8,0.0,7.8,22,2223
Joshua Zirkzee,Bologna,2,2,4,7.5,3.8,3.8,19,2223
Roberto Soriano,Bologna,1,3,4,7.5,1.9,5.7,27,2223
Dodô,Fiorentina,1,3,4,7.5,1.9,5.7,33,2223
Wilfried Stephane Singo,Torino,2,1,3,7.1,4.8,2.4,31,2223
Samuele Ricci,Torino,2,1,3,7.1,4.8,2.4,28,2223
Juan Cuadrado,Juventus,1,3,4,7.1,1.8,5.4,31,2223
Alessandro Buongiorno,Torino,1,2,3,7.1,2.4,4.8,34,2223
Valentino Lazaro,Torino,0,3,3,7.1,0.0,7.1,23,2223
Henrikh Mkhitaryan,Inter,3,2,5,7.0,4.2,2.8,31,2223
Denzel Dumfries,Inter,1,4,5,7.0,1.4,5.6,34,2223
Giovanni Simeone,Napoli,4,1,5,6.5,5.2,1.3,25,2223
Federico Ceccherini,Verona,2,0,2,6.5,6.5,0.0,22,2223
Thomas Henry,Verona,2,0,2,6.5,6.5,0.0,16,2223
Daniel Maldini,Spezia,2,0,2,6.5,6.5,0.0,18,2223
Adolfo Gaich,Verona,2,0,2,6.5,6.5,0.0,16,2223
Emmanuel Gyasi,Spezia,2,0,2,6.5,6.5,0.0,35,2223
Milan Djuric,Verona,1,1,2,6.5,3.2,3.2,28,2223
Arkadiusz Reca,Spezia,1,1,2,6.5,3.2,3.2,30,2223
Pawel Dawidowicz,Verona,1,1,2,6.5,3.2,3.2,23,2223
Yayah Kallon,Verona,1,1,2,6.5,3.2,3.2,22,2223
Emil Holm,Spezia,1,1,2,6.5,3.2,3.2,20,2223
Albin Ekdal,Spezia,0,2,2,6.5,0.0,6.5,31,2223
Ilija Nestorovski,Udinese,2,1,3,6.4,4.3,2.1,21,2223
Gregoire Defrel,Sassuolo,2,1,3,6.4,4.3,2.1,27,2223
Rodrigo Becão,Udinese,2,1,3,6.4,4.3,2.1,28,2223
Kristian Thorstvedt,Sassuolo,2,1,3,6.4,4.3,2.1,31,2223
Rogerio,Sassuolo,0,3,3,6.4,0.0,6.4,36,2223
Hamed Junior Traore,Sassuolo,0,3,3,6.4,0.0,6.4,11,2223
Luca Caldirola,Monza,3,0,3,6.2,6.2,0.0,31,2223
Federico Bonazzoli,Salernitana,2,1,3,6.2,4.2,2.1,24,2223
Grigoris Kastanos,Salernitana,2,1,3,6.2,4.2,2.1,28,2223
Ismael Bennacer,AC Milan,2,2,4,6.2,3.1,3.1,28,2223
Domagoj Bradaric,Salernitana,0,3,3,6.2,0.0,6.2,31,2223
Marten de Roon,Atalanta,3,1,4,6.1,4.5,1.5,35,2223
Duván Zapata,Atalanta,2,2,4,6.1,3.0,3.0,25,2223
Giorgio Scalvini,Atalanta,2,2,4,6.1,3.0,3.0,32,2223
Valentin Gendrey,Lecce,0,2,2,6.1,0.0,6.1,37,2223
Ibañez,Roma,3,0,3,6.0,6.0,0.0,33,2223
Nicola Zalewski,Roma,2,1,3,6.0,4.0,2.0,33,2223
Gianluca Mancini,Roma,1,2,3,6.0,2.0,4.0,35,2223
Ola Solbakken,Roma,1,2,3,6.0,2.0,4.0,14,2223
Nikola Milenkovic,Fiorentina,2,1,3,5.7,3.8,1.9,27,2223
Gaetano Castrovilli,Fiorentina,2,1,3,5.7,3.8,1.9,15,2223
Andrea Cambiaso,Bologna,0,3,3,5.7,0.0,5.7,32,2223
Joaquín Correa,Inter,3,1,4,5.6,4.2,1.4,26,2223
Paolo Ghiglione,Cremonese,1,1,2,5.6,2.8,2.8,15,2223
Soualiho Meité,Cremonese,0,2,2,5.6,0.0,5.6,31,2223
Sebastiano Luperto,Empoli,2,0,2,5.4,5.4,0.0,36,2223
Filippo Bandinelli,Empoli,2,0,2,5.4,5.4,0.0,35,2223
Fabiano Parisi,Empoli,2,0,2,5.4,5.4,0.0,33,2223
Jean-Daniel Akpa-Akpro,Empoli,1,1,2,5.4,2.7,2.7,24,2223
Nicolas Haas,Empoli,1,1,2,5.4,2.7,2.7,24,2223
Petar Stojanovic,Empoli,1,1,2,5.4,2.7,2.7,27,2223
Mathías Olivera,Napoli,2,2,4,5.2,2.6,2.6,30,2223
Kim Min-Jae,Napoli,2,2,4,5.2,2.6,2.6,35,2223
Sasa Lukic,Torino,2,0,2,4.8,4.8,0.0,16,2223
Pietro Pellegri,Torino,2,0,2,4.8,4.8,0.0,18,2223
Ola Aina,Torino,1,1,2,4.8,2.4,2.4,19,2223
Perr Schuurs,Torino,0,2,2,4.8,0.0,4.8,30,2223
Divock Origi,AC Milan,2,1,3,4.7,3.1,1.6,27,2223
Rafael Toloi,Atalanta,2,1,3,4.5,3.0,1.5,32,2223
Ruslan Malinovskiy,Atalanta,1,2,3,4.5,1.5,3.0,15,2223
Adam Masina,Udinese,2,0,2,4.3,4.3,0.0,14,2223
Nehuén Pérez,Udinese,2,0,2,4.3,4.3,0.0,34,2223
Kingsley Ehizibue,Udinese,2,0,2,4.3,4.3,0.0,27,2223
Abdou Harroui,Sassuolo,2,0,2,4.3,4.3,0.0,23,2223
Agustín Álvarez Martínez,Sassuolo,1,1,2,4.3,2.1,2.1,22,2223
Robin Gosens,Inter,3,0,3,4.2,4.2,0.0,32,2223
Lorenzo Pirola,Salernitana,2,0,2,4.2,4.2,0.0,26,2223
Matteo Darmian,Inter,1,2,3,4.2,1.4,2.8,31,2223
Omar Colley,Sampdoria,1,0,1,4.2,4.2,0.0,16,2223
Pepín,Monza,0,2,2,4.2,0.0,4.2,25,2223
Flavius Daniliuc,Salernitana,0,2,2,4.2,0.0,4.2,27,2223
Georginio Wijnaldum,Roma,2,0,2,4.0,4.0,0.0,14,2223
Bryan Cristante,Roma,1,1,2,4.0,2.0,2.0,36,2223
Cristian Volpato,Roma,1,1,2,4.0,2.0,2.0,7,2223
Andrea Belotti,Roma,0,2,2,4.0,0.0,4.0,31,2223
Amir Rrahmani,Napoli,2,1,3,3.9,2.6,1.3,29,2223
Charalampos Lykogiannis,Bologna,2,0,2,3.8,3.8,0.0,21,2223
Aleksa Terzic,Fiorentina,1,1,2,3.8,1.9,1.9,22,2223
Lucas Martínez Quarta,Fiorentina,1,1,2,3.8,1.9,1.9,27,2223
Riccardo Sottil,Fiorentina,0,2,2,3.8,0.0,3.8,18,2223
Jerdy Schouten,Bologna,0,2,2,3.8,0.0,3.8,33,2223
Denso Kasius,Bologna,0,2,2,3.8,0.0,3.8,7,2223
Weston McKennie,Juventus,1,1,2,3.6,1.8,1.8,15,2223
Samuel Iling-Junior,Juventus,1,1,2,3.6,1.8,1.8,12,2223
Manuel Locatelli,Juventus,0,2,2,3.6,0.0,3.6,32,2223
Fabio Miretti,Juventus,0,2,2,3.6,0.0,3.6,27,2223
Alessio Romagnoli,Lazio,2,0,2,3.3,3.3,0.0,34,2223
Matías Vecino,Lazio,2,0,2,3.3,3.3,0.0,32,2223
Elseid Hysaj,Lazio,1,1,2,3.3,1.7,1.7,34,2223
Nicolò Casale,Lazio,1,1,2,3.3,1.7,1.7,29,2223
Marcos Antônio,Lazio,1,1,2,3.3,1.7,1.7,16,2223
Adam Marusic,Lazio,0,2,2,3.3,0.0,3.3,33,2223
Salvatore Esposito,Spezia,1,0,1,3.2,3.2,0.0,15,2223
Dimitris Nikolaou,Spezia,1,0,1,3.2,3.2,0.0,36,2223
Przemyslaw Wisniewski,Spezia,1,0,1,3.2,3.2,0.0,14,2223
Bartlomiej Dragowski,Spezia,0,1,1,3.2,0.0,3.2,34,2223
Kelvin Adou,Spezia,0,1,1,3.2,0.0,3.2,30,2223
Ethan Ampadu,Spezia,0,1,1,3.2,0.0,3.2,31,2223
Giangiacomo Magnani,Verona,0,1,1,3.2,0.0,3.2,24,2223
Kevin Agudelo,Spezia,0,1,1,3.2,0.0,3.2,34,2223
Filippo Terracciano,Verona,0,1,1,3.2,0.0,3.2,20,2223
Tommaso Pobega,AC Milan,2,0,2,3.1,3.1,0.0,19,2223
Fikayo Tomori,AC Milan,1,1,2,3.1,1.6,1.6,33,2223
Alexis Blin,Lecce,1,0,1,3.0,3.0,0.0,35,2223
Hans Hateboer,Atalanta,1,1,2,3.0,1.5,1.5,17,2223
Éderson,Atalanta,1,1,2,3.0,1.5,1.5,35,2223
Giuseppe Pezzella,Lecce,0,1,1,3.0,0.0,3.0,16,2223
Antonino Gallo,Lecce,0,1,1,3.0,0.0,3.0,32,2223
Matteo Bianchetti,Cremonese,1,0,1,2.8,2.8,0.0,25,2223
Johan Vásquez,Cremonese,1,0,1,2.8,2.8,0.0,25,2223
Charles Pickel,Cremonese,1,0,1,2.8,2.8,0.0,33,2223
Cristian Buonaiuto,Cremonese,1,0,1,2.8,2.8,0.0,29,2223
Francesco Acerbi,Inter,0,2,2,2.8,0.0,2.8,31,2223
Danilo D'Ambrosio,Inter,0,2,2,2.8,0.0,2.8,15,2223
Gonzalo Escalante,Cremonese,0,1,1,2.8,0.0,2.8,9,2223
Alessandro Bastoni,Inter,0,2,2,2.8,0.0,2.8,29,2223
Marco Carnesecchi,Cremonese,0,1,1,2.8,0.0,2.8,27,2223
Giacomo Quagliata,Cremonese,0,1,1,2.8,0.0,2.8,20,2223
Michele Castagnetti,Cremonese,0,1,1,2.8,0.0,2.8,27,2223
Mattia Destro,Empoli,1,0,1,2.7,2.7,0.0,17,2223
Liam Henderson,Empoli,0,1,1,2.7,0.0,2.7,25,2223
Stanislav Lobotka,Napoli,1,1,2,2.6,1.3,1.3,38,2223
Gianluca Gaetano,Napoli,1,1,2,2.6,1.3,1.3,8,2223
Karol Linetty,Torino,1,0,1,2.4,2.4,0.0,32,2223
Koffi Djidji,Torino,1,0,1,2.4,2.4,0.0,34,2223
Giulio Donati,Monza,1,0,1,2.1,2.1,0.0,8,2223
Federico Fazio,Salernitana,1,0,1,2.1,2.1,0.0,14,2223
Armando Izzo,Monza,1,0,1,2.1,2.1,0.0,30,2223
Gianmarco Ferrari,Sassuolo,1,0,1,2.1,2.1,0.0,33,2223
Tolgay Arslan,Udinese,1,0,1,2.1,2.1,0.0,36,2223
Marvin Zeegelaar,Udinese,1,0,1,2.1,2.1,0.0,7,2223
William Troost-Ekong,Salernitana,1,0,1,2.1,2.1,0.0,9,2223
Hans Nicolussi Caviglia,Salernitana,1,0,1,2.1,2.1,0.0,12,2223
Janis Antiste,Sassuolo,1,0,1,2.1,2.1,0.0,2,2223
Pablo Marí,Monza,1,0,1,2.1,2.1,0.0,30,2223
Filippo Ranocchia,Monza,1,0,1,2.1,2.1,0.0,14,2223
Christian Gytkjær,Monza,1,0,1,2.1,2.1,0.0,22,2223
Jeremy Toljan,Sassuolo,0,1,1,2.1,0.0,2.1,31,2223
Pedro Obiang,Sassuolo,0,1,1,2.1,0.0,2.1,17,2223
Andrea Barberis,Monza,0,1,1,2.1,0.0,2.1,9,2223
Norbert Gyömbér,Salernitana,0,1,1,2.1,0.0,2.1,27,2223
Riccardo Marchizza,Sassuolo,0,1,1,2.1,0.0,2.1,10,2223
Jean-Victor Makengo,Udinese,0,1,1,2.1,0.0,2.1,16,2223
Walace,Udinese,0,1,1,2.1,0.0,2.1,37,2223
Junior Sambia,Salernitana,0,1,1,2.1,0.0,2.1,22,2223
Emil Ceïde,Sassuolo,0,1,1,2.1,0.0,2.1,19,2223
Festy Ebosele,Udinese,0,1,1,2.1,0.0,2.1,17,2223
Michele Di Gregorio,Monza,0,1,1,2.1,0.0,2.1,37,2223
Samuele Birindelli,Monza,0,1,1,2.1,0.0,2.1,31,2223
Samuele Vignato,Monza,0,1,1,2.1,0.0,2.1,5,2223
Luca D'Andrea,Sassuolo,0,1,1,2.1,0.0,2.1,5,2223
Nicolo Zaniolo,Roma,1,0,1,2.0,2.0,0.0,13,2223
Edoardo Bove,Roma,1,0,1,2.0,2.0,0.0,22,2223
Mehmet Zeki Çelik,Roma,0,1,1,2.0,0.0,2.0,24,2223
Lorenzo De Silvestri,Bologna,1,0,1,1.9,1.9,0.0,15,2223
Alfred Duncan,Fiorentina,1,0,1,1.9,1.9,0.0,25,2223
Michel Aebischer,Bologna,1,0,1,1.9,1.9,0.0,32,2223
Gary Medel,Bologna,0,1,1,1.9,0.0,1.9,29,2223
Lorenzo Venuti,Fiorentina,0,1,1,1.9,0.0,1.9,17,2223
Sofyan Amrabat,Fiorentina,0,1,1,1.9,0.0,1.9,29,2223
Niklas Pyyhtia,Bologna,0,1,1,1.9,0.0,1.9,6,2223
Jhon Lucumí,Bologna,0,1,1,1.9,0.0,1.9,33,2223
Leandro Paredes,Juventus,1,0,1,1.8,1.8,0.0,25,2223
Leonardo Bonucci,Juventus,1,0,1,1.8,1.8,0.0,16,2223
Matìas Soulè Malvano,Juventus,1,0,1,1.8,1.8,0.0,13,2223
Alex Sandro,Juventus,0,1,1,1.8,0.0,1.8,25,2223
Toma Basic,Lazio,1,0,1,1.7,1.7,0.0,25,2223
Luka Romero,Lazio,1,0,1,1.7,1.7,0.0,6,2223
Danilo Cataldi,Lazio,0,1,1,1.7,0.0,1.7,29,2223
Zlatan Ibrahimovic,AC Milan,1,0,1,1.6,1.6,0.0,4,2223
Fode Toure,AC Milan,1,0,1,1.6,1.6,0.0,10,2223
Pierre Kalulu Kyatengwa,AC Milan,1,0,1,1.6,1.6,0.0,34,2223
Rade Krunic,AC Milan,0,1,1,1.6,0.0,1.6,23,2223
Ciprian Tatarusanu,AC Milan,0,1,1,1.6,0.0,1.6,16,2223
Mike Maignan,AC Milan,0,1,1,1.6,0.0,1.6,22,2223
Charles De Ketelaere,AC Milan,0,1,1,1.6,0.0,1.6,32,2223
José Luis Palomino,Atalanta,1,0,1,1.5,1.5,0.0,15,2223
Merih Demiral,Atalanta,1,0,1,1.5,1.5,0.0,28,2223
Berat Gjimshiti,Atalanta,0,1,1,1.5,0.0,1.5,24,2223
Matteo Ruggeri,Atalanta,0,1,1,1.5,0.0,1.5,15,2223
Stefan de Vrij,Inter,1,0,1,1.4,1.4,0.0,27,2223
Juan Jesus,Napoli,1,0,1,1.3,1.3,0.0,15,2223
Tanguy NDombele Alvaro,Napoli,1,0,1,1.3,1.3,0.0,30,2223
Ricardo Rodríguez,Torino,0,0,0,0.0,0.0,0.0,35,2223
Franck Ribéry,Salernitana,0,0,0,0.0,0.0,0.0,1,2223
Kaan Ayhan,Sassuolo,0,0,0,0.0,0.0,0.0,10,2223
Florian Thauvin,Udinese,0,0,0,0.0,0.0,0.0,16,2223
Harry Winks,Sampdoria,0,0,0,0.0,0.0,0.0,20,2223
Mattia Perin,Juventus,0,0,0,0.0,0.0,0.0,11,2223
Miguel Veloso,Verona,0,0,0,0.0,0.0,0.0,22,2223
Mattia De Sciglio,Juventus,0,0,0,0.0,0.0,0.0,17,2223
Samuele Perisan,Empoli,0,0,0,0.0,0.0,0.0,7,2223
Vincenzo Fiorillo,Salernitana,0,0,0,0.0,0.0,0.0,1,2223
Federico Marchetti,Spezia,0,0,0,0.0,0.0,0.0,1,2223
Patric,Lazio,0,0,0,0.0,0.0,0.0,18,2223
Jacopo Sala,Spezia,0,0,0,0.0,0.0,0.0,6,2223
Milan Skriniar,Inter,0,0,0,0.0,0.0,0.0,21,2223
Wojciech Szczesny,Juventus,0,0,0,0.0,0.0,0.0,28,2223
Alessandro Florenzi,AC Milan,0,0,0,0.0,0.0,0.0,6,2223
Mato Jajalo,Udinese,0,0,0,0.0,0.0,0.0,3,2223
Daniele Rugani,Juventus,0,0,0,0.0,0.0,0.0,9,2223
Emil Audero,Sampdoria,0,0,0,0.0,0.0,0.0,25,2223
Lukasz Skorupski,Bologna,0,0,0,0.0,0.0,0.0,37,2223
Ivan Radovanovic,Salernitana,0,0,0,0.0,0.0,0.0,10,2223
Alex Cordaz,Inter,0,0,0,0.0,0.0,0.0,1,2223
Luigi Sepe,Salernitana,0,0,0,0.0,0.0,0.0,17,2223
Lorenzo Tonelli,Empoli,0,0,0,0.0,0.0,0.0,1,2223
Vlad Chiriches,Cremonese,0,0,0,0.0,0.0,0.0,16,2223
Nicola Murru,Sampdoria,0,0,0,0.0,0.0,0.0,20,2223
Marios Oikonomou,Sampdoria,0,0,0,0.0,0.0,0.0,6,2223
Mouhamadou Sarr,Cremonese,0,0,0,0.0,0.0,0.0,2,2223
Andrea Consigli,Sassuolo,0,0,0,0.0,0.0,0.0,35,2223
Gianluca Pegolo,Sassuolo,0,0,0,0.0,0.0,0.0,2,2223
Mattia Caldara,Spezia,0,0,0,0.0,0.0,0.0,20,2223
Andrea Conti,Sampdoria,0,0,0,0.0,0.0,0.0,1,2223
Roberto Gagliardini,Inter,0,0,0,0.0,0.0,0.0,19,2223
Marco Sportiello,Atalanta,0,0,0,0.0,0.0,0.0,15,2223
