player,team,goals,assists,contributions,contribution_pct,goals_pct,assists_pct,games,season
Gabriele Zappa,Cagliari,0,4,4,9.3,0.0,9.3,34,2021
Weston McKennie,Juventus,5,2,7,9.1,6.5,2.6,34,2021
Paulo Dybala,Juventus,4,3,7,9.1,5.2,3.9,20,2021
Dejan Kulusevski,Juventus,4,3,7,9.1,5.2,3.9,35,2021
Ivan Perisic,Inter,4,4,8,9.0,4.5,4.5,32,2021
Marcelo Brozovic,Inter,2,6,8,9.0,2.2,6.7,33,2021
Mario Pasalic,Atalanta,6,2,8,8.9,6.7,2.2,25,2021
Pedro Pereira,Crotone,0,4,4,8.9,0.0,8.9,35,2021
Gianluca Mancini,Roma,4,2,6,8.8,5.9,2.9,33,2021
Leonardo Spinazzola,Roma,2,4,6,8.8,2.9,5.9,27,2021
Nikola Milenkovic,Fiorentina,3,1,4,8.5,6.4,2.1,34,2021
Martín Cáceres,Fiorentina,2,2,4,8.5,4.3,4.3,29,2021
Erick Pulgar,Fiorentina,1,3,4,8.5,2.1,6.4,31,2021
Miha Zajc,Genoa,1,3,4,8.5,2.1,6.4,31,2021
Kevin Strootman,Genoa,0,4,4,8.5,0.0,8.5,18,2021
Paolo Ghiglione,Genoa,0,4,4,8.5,0.0,8.5,23,2021
Adam Marusic,Lazio,2,3,5,8.2,3.3,4.9,36,2021
Andrea Petagna,Napoli,4,3,7,8.1,4.7,3.5,26,2021
Alexis Saelemaekers,AC Milan,2,4,6,8.1,2.7,5.4,32,2021
Mergim Vojvoda,Torino,2,2,4,8.0,4.0,4.0,24,2021
Adrien Rabiot,Juventus,4,2,6,7.8,5.2,2.6,34,2021
Aaron Ramsey,Juventus,2,4,6,7.8,2.6,5.2,22,2021
Nicola Sansone,Bologna,2,2,4,7.8,3.9,3.9,26,2021
Andreas Skov Olsen,Bologna,2,2,4,7.8,3.9,3.9,26,2021
Martin Erlic,Spezia,3,1,4,7.7,5.8,1.9,27,2021
Andrej Galabinov,Spezia,3,1,4,7.7,5.8,1.9,12,2021
Morten Thorsby,Sampdoria,3,1,4,7.7,5.8,1.9,33,2021
Giulio Maggiore,Spezia,3,1,4,7.7,5.8,1.9,33,2021
Mihai Valentin Mihaila,Parma Calcio 1913,3,0,3,7.7,7.7,0.0,16,2021
Yann Karamoh,Parma Calcio 1913,2,1,3,7.7,5.1,2.6,24,2021
Dennis Man,Parma Calcio 1913,2,1,3,7.7,5.1,2.6,14,2021
Graziano Pellè,Parma Calcio 1913,1,2,3,7.7,2.6,5.1,13,2021
Tommaso Augello,Sampdoria,1,3,4,7.7,1.9,5.8,37,2021
Juan Brunetta,Parma Calcio 1913,1,2,3,7.7,2.6,5.1,12,2021
Gastón Ramírez,Sampdoria,0,4,4,7.7,0.0,7.7,25,2021
Kamil Glik,Benevento,2,1,3,7.5,5.0,2.5,36,2021
Tolgay Arslan,Udinese,3,0,3,7.1,7.1,0.0,30,2021
Riccardo Sottil,Cagliari,2,1,3,7.0,4.7,2.3,21,2021
Alejandro Gomez,Atalanta,4,2,6,6.7,4.4,2.2,10,2021
Aleksey Miranchuk,Atalanta,4,2,6,6.7,4.4,2.2,25,2021
Lisandro Magallán,Crotone,1,2,3,6.7,2.2,4.4,28,2021
Danilo,Juventus,1,4,5,6.5,1.3,5.2,34,2021
Gianmarco Ferrari,Sassuolo,0,4,4,6.2,0.0,6.2,34,2021
Sasa Lukic,Torino,3,0,3,6.0,6.0,0.0,32,2021
Wilfried Stephane Singo,Torino,1,2,3,6.0,2.0,4.0,28,2021
Bryan Cristante,Roma,1,3,4,5.9,1.5,4.4,34,2021
Albin Ekdal,Sampdoria,2,1,3,5.8,3.8,1.9,32,2021
Diego Demme,Napoli,2,3,5,5.8,2.3,3.5,24,2021
Maya Yoshida,Sampdoria,1,2,3,5.8,1.9,3.8,32,2021
Kevin Agudelo,Spezia,1,2,3,5.8,1.9,3.8,29,2021
Nahuel Estévez,Spezia,0,3,3,5.8,0.0,5.8,27,2021
Roberto Gagliardini,Inter,3,2,5,5.6,3.4,2.2,28,2021
Remo Freuler,Atalanta,2,3,5,5.6,2.2,3.3,34,2021
Ashley Young,Inter,1,4,5,5.6,1.1,4.5,26,2021
Rodrigo Bentancur,Juventus,0,4,4,5.2,0.0,5.2,33,2021
Gastón Brugman,Parma Calcio 1913,1,1,2,5.1,2.6,2.6,26,2021
Roberto Inglese,Parma Calcio 1913,0,2,2,5.1,0.0,5.1,14,2021
Luca Caldirola,Benevento,2,0,2,5.0,5.0,0.0,25,2021
Artur Ionita,Benevento,2,0,2,5.0,5.0,0.0,36,2021
Adolfo Gaich,Benevento,2,0,2,5.0,5.0,0.0,15,2021
Iago Falque,Benevento,1,1,2,5.0,2.5,2.5,11,2021
Pasquale Schiattarella,Benevento,1,1,2,5.0,2.5,2.5,29,2021
Federico Barba,Benevento,0,2,2,5.0,0.0,5.0,32,2021
Perparim Hetemaj,Benevento,0,2,2,5.0,0.0,5.0,31,2021
Andreas Pereira,Lazio,1,2,3,4.9,1.6,3.3,26,2021
Stefan Radu,Lazio,0,3,3,4.9,0.0,4.9,31,2021
Jens Stryger Larsen,Udinese,2,0,2,4.8,4.8,0.0,33,2021
Gerard Deulofeu,Udinese,1,1,2,4.8,2.4,2.4,13,2021
Fernando Forestieri,Udinese,1,1,2,4.8,2.4,2.4,19,2021
Thomas Ouwejan,Udinese,0,2,2,4.8,0.0,4.8,15,2021
Fabián,Napoli,3,1,4,4.7,3.5,1.2,33,2021
Vlad Chiriches,Sassuolo,2,1,3,4.7,3.1,1.6,24,2021
Nikola Kalinic,Verona,2,0,2,4.7,4.7,0.0,19,2021
Andrea Favilli,Verona,2,0,2,4.7,4.7,0.0,11,2021
Eddie Salcedo,Verona,2,0,2,4.7,4.7,0.0,21,2021
Ivan Ilic,Verona,2,0,2,4.7,4.7,0.0,29,2021
Daniele Rugani,Cagliari,1,1,2,4.7,2.3,2.3,16,2021
Daniel Bessa,Verona,0,2,2,4.7,0.0,4.7,18,2021
Koray Günter,Verona,0,2,2,4.7,0.0,4.7,27,2021
Matteo Pessina,Atalanta,2,2,4,4.4,2.2,2.2,28,2021
Cristian Romero,Atalanta,2,2,4,4.4,2.2,2.2,31,2021
Carles Pérez,Roma,2,1,3,4.4,2.9,1.5,21,2021
Vladimir Golemic,Crotone,2,0,2,4.4,4.4,0.0,30,2021
Emmanuel Rivière,Crotone,1,1,2,4.4,2.2,2.2,21,2021
Bruno Peres,Roma,1,2,3,4.4,1.5,2.9,30,2021
Niccolò Zanellato,Crotone,1,1,2,4.4,2.2,2.2,27,2021
Milos Vulic,Crotone,1,1,2,4.4,2.2,2.2,25,2021
Valentin Eysseric,Fiorentina,2,0,2,4.3,4.3,0.0,16,2021
Christian Kouamé,Fiorentina,1,1,2,4.3,2.1,2.1,33,2021
Nicolo Rovella,Genoa,0,2,2,4.3,0.0,4.3,20,2021
Davide Calabria,AC Milan,2,1,3,4.1,2.7,1.4,32,2021
Rade Krunic,AC Milan,1,2,3,4.1,1.4,2.7,25,2021
Armando Izzo,Torino,2,0,2,4.0,4.0,0.0,25,2021
Tomás Rincón,Torino,1,1,2,4.0,2.0,2.0,36,2021
Amer Gojak,Torino,1,1,2,4.0,2.0,2.0,15,2021
Lorenzo De Silvestri,Bologna,2,0,2,3.9,3.9,0.0,29,2021
Alex Sandro,Juventus,2,1,3,3.9,2.6,1.3,26,2021
Takehiro Tomiyasu,Bologna,2,0,2,3.9,3.9,0.0,31,2021
Jerdy Schouten,Bologna,1,1,2,3.9,2.0,2.0,34,2021
Omar Colley,Sampdoria,2,0,2,3.8,3.8,0.0,29,2021
Claudio Terzi,Spezia,1,1,2,3.8,1.9,1.9,25,2021
Adrien Silva,Sampdoria,1,1,2,3.8,1.9,1.9,24,2021
Julian Chabot,Spezia,1,1,2,3.8,1.9,1.9,25,2021
Ardian Ismajli,Spezia,1,1,2,3.8,1.9,1.9,17,2021
Riccardo Marchizza,Spezia,0,2,2,3.8,0.0,3.8,24,2021
Matteo Ricci,Spezia,0,2,2,3.8,0.0,3.8,29,2021
Tiemoué Bakayoko,Napoli,2,1,3,3.5,2.3,1.2,32,2021
Eljif Elmas,Napoli,2,1,3,3.5,2.3,1.2,33,2021
Christian Eriksen,Inter,3,0,3,3.4,3.4,0.0,26,2021
Milan Skriniar,Inter,3,0,3,3.4,3.4,0.0,32,2021
Danilo D'Ambrosio,Inter,3,0,3,3.4,3.4,0.0,19,2021
Alessandro Bastoni,Inter,0,3,3,3.4,0.0,3.4,33,2021
Hans Hateboer,Atalanta,2,1,3,3.3,2.2,1.1,22,2021
Gonzalo Escalante,Lazio,1,1,2,3.3,1.6,1.6,24,2021
José Luis Palomino,Atalanta,1,2,3,3.3,1.1,2.2,36,2021
Marco Parolo,Lazio,0,2,2,3.3,0.0,3.3,18,2021
Berat Gjimshiti,Atalanta,0,3,3,3.3,0.0,3.3,33,2021
Maxime Lopez,Sassuolo,2,0,2,3.1,3.1,0.0,29,2021
Brian Oddei,Sassuolo,0,2,2,3.1,0.0,3.1,5,2021
Stephan El Shaarawy,Roma,1,1,2,2.9,1.5,1.5,10,2021
Jens Petter Hauge,AC Milan,2,0,2,2.7,2.7,0.0,18,2021
Alessio Romagnoli,AC Milan,1,1,2,2.7,1.4,1.4,22,2021
Diogo Dalot,AC Milan,1,1,2,2.7,1.4,1.4,21,2021
Pierre Kalulu Kyatengwa,AC Milan,1,1,2,2.7,1.4,1.4,13,2021
Simon Kjaer,AC Milan,0,2,2,2.7,0.0,2.7,28,2021
Ismael Bennacer,AC Milan,0,2,2,2.7,0.0,2.7,21,2021
Leonardo Bonucci,Juventus,2,0,2,2.6,2.6,0.0,26,2021
Bruno Alves,Parma Calcio 1913,1,0,1,2.6,2.6,0.0,19,2021
Matthijs de Ligt,Juventus,1,1,2,2.6,1.3,1.3,27,2021
Simon Sohm,Parma Calcio 1913,1,0,1,2.6,2.6,0.0,18,2021
Federico Bernardeschi,Juventus,0,2,2,2.6,0.0,2.6,27,2021
Maxime Busi,Parma Calcio 1913,0,1,1,2.6,0.0,2.6,24,2021
Andrés Tello,Benevento,1,0,1,2.5,2.5,0.0,17,2021
Riccardo Improta,Benevento,1,0,1,2.5,2.5,0.0,34,2021
Alessandro Tuia,Benevento,1,0,1,2.5,2.5,0.0,27,2021
Daam Foulon,Benevento,0,1,1,2.5,0.0,2.5,23,2021
Christian Pastina,Benevento,0,1,1,2.5,0.0,2.5,3,2021
Samir,Udinese,1,0,1,2.4,2.4,0.0,30,2021
Bram Nuytinck,Udinese,1,0,1,2.4,2.4,0.0,20,2021
Marvin Zeegelaar,Udinese,1,0,1,2.4,2.4,0.0,24,2021
Rodrigo Becão,Udinese,1,0,1,2.4,2.4,0.0,35,2021
Jayden Braaf,Udinese,1,0,1,2.4,2.4,0.0,4,2021
Diego Godín,Cagliari,1,0,1,2.3,2.3,0.0,28,2021
Alberto Cerri,Cagliari,1,0,1,2.3,2.3,0.0,24,2021
Adrien Tameze,Verona,1,0,1,2.3,2.3,0.0,33,2021
Ebrima Colley,Verona,1,0,1,2.3,2.3,0.0,23,2021
Elseid Hysaj,Napoli,0,2,2,2.3,0.0,2.3,24,2021
Mário Rui,Napoli,0,2,2,2.3,0.0,2.3,27,2021
Christian Oliva,Cagliari,0,1,1,2.3,0.0,2.3,10,2021
Sebastian Walukiewicz,Cagliari,0,1,1,2.3,0.0,2.3,19,2021
Andrea Carboni,Cagliari,0,1,1,2.3,0.0,2.3,15,2021
Rafael Toloi,Atalanta,2,0,2,2.2,2.2,0.0,31,2021
Sam Lammers,Atalanta,2,0,2,2.2,2.2,0.0,15,2021
Arturo Vidal,Inter,1,1,2,2.2,1.1,1.1,23,2021
Matías Vecino,Inter,1,1,2,2.2,1.1,1.1,8,2021
Marten de Roon,Atalanta,1,1,2,2.2,1.1,1.1,35,2021
Koffi Djidji,Crotone,1,0,1,2.2,2.2,0.0,20,2021
Eduardo Henrique,Crotone,1,0,1,2.2,2.2,0.0,18,2021
Ahmed Benali,Crotone,0,1,1,2.2,0.0,2.2,18,2021
Joakim Maehle,Atalanta,0,2,2,2.2,0.0,2.2,20,2021
Germán Pezzella,Fiorentina,1,0,1,2.1,2.1,0.0,32,2021
Domenico Criscito,Genoa,1,0,1,2.1,2.1,0.0,23,2021
Lennart Czyborra,Genoa,1,0,1,2.1,2.1,0.0,17,2021
Lucas Martínez Quarta,Fiorentina,1,0,1,2.1,2.1,0.0,21,2021
Edoardo Goldaniga,Genoa,0,1,1,2.1,0.0,2.1,25,2021
José Callejón,Fiorentina,0,1,1,2.1,0.0,2.1,20,2021
Pol Lirola,Fiorentina,0,1,1,2.1,0.0,2.1,12,2021
Bartlomiej Dragowski,Fiorentina,0,1,1,2.1,0.0,2.1,36,2021
Luca Pellegrini,Genoa,0,1,1,2.1,0.0,2.1,11,2021
Lukas Lerager,Genoa,0,1,1,2.1,0.0,2.1,16,2021
Lorenzo Venuti,Fiorentina,0,1,1,2.1,0.0,2.1,28,2021
Steeve-Mike Eboa Ebongue,Genoa,0,1,1,2.1,0.0,2.1,3,2021
Andrea Poli,Bologna,1,0,1,2.0,2.0,0.0,18,2021
Karol Linetty,Torino,1,0,1,2.0,2.0,0.0,27,2021
Ibrahima Mbaye,Bologna,1,0,1,2.0,2.0,0.0,8,2021
Adama Soumaoro,Bologna,1,0,1,2.0,2.0,0.0,20,2021
Nicolas N'Koulou,Torino,1,0,1,2.0,2.0,0.0,18,2021
Nehuén Paz,Bologna,1,0,1,2.0,2.0,0.0,6,2021
Nicolás Domínguez,Bologna,1,0,1,2.0,2.0,0.0,28,2021
Danilo,Bologna,0,1,1,2.0,0.0,2.0,35,2021
Gary Medel,Bologna,0,1,1,2.0,0.0,2.0,11,2021
Federico Santander,Bologna,0,1,1,2.0,0.0,2.0,4,2021
Simone Rabbi,Bologna,0,1,1,2.0,0.0,2.0,4,2021
Lorenzo Tonelli,Sampdoria,1,0,1,1.9,1.9,0.0,23,2021
Bartosz Bereszynski,Sampdoria,1,0,1,1.9,1.9,0.0,31,2021
Ernesto Torregrossa,Sampdoria,1,0,1,1.9,1.9,0.0,6,2021
Emil Audero,Sampdoria,0,1,1,1.9,0.0,1.9,37,2021
Rafael,Spezia,0,1,1,1.9,0.0,1.9,3,2021
Alex Ferrari,Sampdoria,0,1,1,1.9,0.0,1.9,12,2021
Paolo Bartolomei,Spezia,0,1,1,1.9,0.0,1.9,6,2021
Salvador Ferrer,Spezia,0,1,1,1.9,0.0,1.9,18,2021
Mehdi Bourabia,Sassuolo,1,0,1,1.6,1.6,0.0,15,2021
Georgios Kyriakopoulos,Sassuolo,1,0,1,1.6,1.6,0.0,23,2021
Vedat Muriqi,Lazio,1,0,1,1.6,1.6,0.0,27,2021
Jeremy Toljan,Sassuolo,0,1,1,1.6,0.0,1.6,26,2021
Pedro Obiang,Sassuolo,0,1,1,1.6,0.0,1.6,33,2021
Patric,Lazio,0,1,1,1.6,0.0,1.6,25,2021
Francesco Acerbi,Lazio,0,1,1,1.6,0.0,1.6,32,2021
Mohamed Fares,Lazio,0,1,1,1.6,0.0,1.6,21,2021
Jean-Daniel Akpa-Akpro,Lazio,0,1,1,1.6,0.0,1.6,32,2021
Rogerio,Sassuolo,0,1,1,1.6,0.0,1.6,28,2021
Federico Fazio,Roma,1,0,1,1.5,1.5,0.0,6,2021
Amadou Diawara,Roma,1,0,1,1.5,1.5,0.0,18,2021
Marash Kumbulla,Roma,1,0,1,1.5,1.5,0.0,21,2021
Chris Smalling,Roma,0,1,1,1.5,0.0,1.5,16,2021
Davide Santon,Roma,0,1,1,1.5,0.0,1.5,10,2021
Gonzalo Villar,Roma,0,1,1,1.5,0.0,1.5,33,2021
Ibañez,Roma,0,1,1,1.5,0.0,1.5,30,2021
Nicola Zalewski,Roma,0,1,1,1.5,0.0,1.5,1,2021
Fikayo Tomori,AC Milan,1,0,1,1.4,1.4,0.0,17,2021
Samu Castillejo,AC Milan,1,0,1,1.4,1.4,0.0,28,2021
Arthur,Juventus,1,0,1,1.3,1.3,0.0,22,2021
Wojciech Szczesny,Juventus,0,1,1,1.3,0.0,1.3,30,2021
Giorgio Chiellini,Juventus,0,1,1,1.3,0.0,1.3,17,2021
Gianluca Frabotta,Juventus,0,1,1,1.3,0.0,1.3,15,2021
Merih Demiral,Juventus,0,1,1,1.3,0.0,1.3,15,2021
Amir Rrahmani,Napoli,1,0,1,1.2,1.2,0.0,16,2021
David Ospina,Napoli,0,1,1,1.2,0.0,1.2,16,2021
Stefan de Vrij,Inter,1,0,1,1.1,1.1,0.0,32,2021
Andrea Pinamonti,Inter,1,0,1,1.1,1.1,0.0,8,2021
Aleksandar Kolarov,Inter,0,1,1,1.1,0.0,1.1,7,2021
Andrea Ranocchia,Inter,0,1,1,1.1,0.0,1.1,8,2021
Ragnar Klavan,Cagliari,0,0,0,0.0,0.0,0.0,15,2021
Ricardo Rodríguez,Torino,0,0,0,0.0,0.0,0.0,16,2021
Kaan Ayhan,Sassuolo,0,0,0,0.0,0.0,0.0,19,2021
Douglas Costa,Juventus,0,0,0,0.0,0.0,0.0,2,2021
Lucas Leiva,Lazio,0,0,0,0.0,0.0,0.0,32,2021
Valon Behrami,Genoa,0,0,0,0.0,0.0,0.0,26,2021
Mattia Perin,Genoa,0,0,0,0.0,0.0,0.0,32,2021
Davide Biraschi,Genoa,0,0,0,0.0,0.0,0.0,13,2021
Gianluigi Donnarumma,AC Milan,0,0,0,0.0,0.0,0.0,37,2021
Mattia De Sciglio,Juventus,0,0,0,0.0,0.0,0.0,1,2021
Cristian Zapata,Genoa,0,0,0,0.0,0.0,0.0,12,2021
Ryder Matos,Udinese,0,0,0,0.0,0.0,0.0,1,2021
Simone Scuffet,Udinese,0,0,0,0.0,0.0,0.0,1,2021
Antonio Barreca,Fiorentina,0,0,0,0.0,0.0,0.0,3,2021
Daniele Baselli,Torino,0,0,0,0.0,0.0,0.0,15,2021
Daniele Padelli,Inter,0,0,0,0.0,0.0,0.0,1,2021
Federico Marchetti,Genoa,0,0,0,0.0,0.0,0.0,4,2021
Wesley Hoedt,Lazio,0,0,0,0.0,0.0,0.0,17,2021
Senad Lulic,Lazio,0,0,0,0.0,0.0,0.0,16,2021
Danilo Cataldi,Lazio,0,0,0,0.0,0.0,0.0,19,2021
Thomas Strakosha,Lazio,0,0,0,0.0,0.0,0.0,9,2021
