Season,Team,Match_Number,Date,Opponent,Venue,Result,FTHG,FTAG,Points_cur,Points_prev,Differential,Cumulative
2223,Fiorentina,31,2023-05-27,Roma,H,W,2,1,3,3.0,0.0,-7.0
2223,Fiorentina,32,2023-06-02,Sassuolo,A,W,1,3,3,0.0,3.0,-4.0
2223,Inter,1,2022-08-20,Spezia,H,W,3,0,3,3.0,0.0,0.0
2223,Inter,2,2022-08-26,Lazio,A,L,3,1,0,0.0,0.0,0.0
2223,Inter,3,2022-09-03,Milan,A,L,3,2,0,1.0,-1.0,-1.0
2223,Inter,4,2022-09-10,Torino,H,W,1,0,3,3.0,0.0,-1.0
2223,Inter,5,2022-09-18,Udinese,A,L,3,1,0,3.0,-3.0,-4.0
2223,Inter,6,2022-10-01,Roma,H,L,1,2,0,3.0,-3.0,-7.0
2223,Inter,7,2022-10-08,Sassuolo,A,W,1,2,3,3.0,0.0,-7.0
2223,Inter,8,2022-10-16,Salernitana,H,W,2,0,3,3.0,0.0,-7.0
2223,Inter,9,2022-10-22,Fiorentina,A,W,3,4,3,3.0,0.0,-7.0
2223,Inter,10,2022-10-29,Sampdoria,H,W,3,0,3,3.0,0.0,-7.0
2223,Inter,11,2022-11-06,Juventus,A,L,2,0,0,3.0,-3.0,-10.0
2223,Inter,12,2022-11-09,Bologna,H,W,6,1,3,3.0,0.0,-10.0
2223,Inter,13,2022-11-13,Atalanta,A,W,2,3,3,1.0,2.0,-8.0
2223,Inter,14,2023-01-04,Napoli,H,W,1,0,3,3.0,0.0,-8.0
2223,Inter,15,2023-01-14,Verona,H,W,1,0,3,3.0,0.0,-8.0
2223,Inter,16,2023-01-23,Empoli,H,L,0,1,0,3.0,-3.0,-11.0
2223,Inter,17,2023-02-05,Milan,H,W,1,0,3,0.0,3.0,-8.0
2223,Inter,18,2023-02-13,Sampdoria,A,D,0,0,1,1.0,0.0,-8.0
2223,Inter,19,2023-02-18,Udinese,H,W,3,1,3,3.0,0.0,-8.0
2223,Inter,20,2023-02-26,Bologna,A,L,1,0,0,0.0,0.0,-8.0
2223,Inter,21,2023-03-10,Spezia,A,L,2,1,0,3.0,-3.0,-11.0
2223,Inter,22,2023-03-19,Juventus,H,L,0,1,0,1.0,-1.0,-12.0
2223,Inter,23,2023-04-01,Fiorentina,H,L,0,1,0,1.0,-1.0,-13.0
2223,Inter,24,2023-04-07,Salernitana,A,D,1,1,1,3.0,-2.0,-15.0
2223,Inter,25,2023-04-23,Empoli,A,W,0,3,3,3.0,0.0,-15.0
2223,Inter,26,2023-04-30,Lazio,H,W,3,1,3,3.0,0.0,-15.0
2223,Inter,27,2023-05-03,Verona,A,W,0,6,3,3.0,0.0,-15.0
2223,Inter,28,2023-05-06,Roma,A,W,0,2,3,3.0,0.0,-15.0
2223,Inter,29,2023-05-13,Sassuolo,H,W,4,2,3,0.0,3.0,-12.0
2223,Inter,30,2023-05-21,Napoli,A,L,3,1,0,1.0,-1.0,-13.0
2223,Inter,31,2023-05-27,Atalanta,H,W,3,2,3,1.0,2.0,-11.0
2223,Inter,32,2023-06-03,Torino,A,W,0,1,3,1.0,2.0,-9.0
2223,Juventus,1,2022-08-15,Sassuolo,H,W,3,0,3,0.0,3.0,3.0
2223,Juventus,2,2022-08-22,Sampdoria,A,D,0,0,1,3.0,-2.0,1.0
2223,Juventus,3,2022-08-27,Roma,H,D,1,1,1,3.0,-2.0,-1.0
2223,Juventus,4,2022-08-31,Spezia,H,W,2,0,3,3.0,0.0,-1.0
2223,Juventus,5,2022-09-03,Fiorentina,A,D,1,1,1,0.0,1.0,0.0
2223,Juventus,6,2022-09-11,Salernitana,H,D,2,2,1,3.0,-2.0,-2.0
2223,Juventus,7,2022-10-02,Bologna,H,W,3,0,3,1.0,2.0,0.0
2223,Juventus,8,2022-10-08,Milan,A,L,2,0,0,1.0,-1.0,-1.0
2223,Juventus,9,2022-10-15,Torino,A,W,0,1,3,3.0,0.0,-1.0
2223,Juventus,10,2022-10-21,Empoli,H,W,4,0,3,0.0,3.0,2.0
2223,Juventus,11,2022-11-06,Inter,H,W,2,0,3,0.0,3.0,5.0
2223,Juventus,12,2022-11-10,Verona,A,W,0,1,3,0.0,3.0,8.0
2223,Juventus,13,2022-11-13,Lazio,H,W,3,0,3,1.0,2.0,10.0
2223,Juventus,14,2023-01-07,Udinese,H,W,1,0,3,3.0,0.0,10.0
2223,Juventus,15,2023-01-13,Napoli,A,L,5,1,0,0.0,0.0,10.0
2223,Juventus,16,2023-01-22,Atalanta,H,D,3,3,1,0.0,1.0,11.0
2223,Juventus,17,2023-02-07,Salernitana,A,W,0,3,3,3.0,0.0,11.0
2223,Juventus,18,2023-02-12,Fiorentina,H,W,1,0,3,3.0,0.0,11.0
2223,Juventus,19,2023-02-19,Spezia,A,W,0,2,3,3.0,0.0,11.0
2223,Juventus,20,2023-02-28,Torino,H,W,4,2,3,1.0,2.0,13.0
2223,Juventus,21,2023-03-05,Roma,A,L,1,0,0,3.0,-3.0,10.0
2223,Juventus,22,2023-03-12,Sampdoria,H,W,4,2,3,3.0,0.0,10.0
2223,Juventus,23,2023-03-19,Inter,A,W,0,1,3,1.0,2.0,12.0
2223,Juventus,24,2023-04-01,Verona,H,W,1,0,3,3.0,0.0,12.0
2223,Juventus,25,2023-04-08,Lazio,A,L,2,1,0,3.0,-3.0,9.0
2223,Juventus,26,2023-04-16,Sassuolo,A,L,1,0,0,3.0,-3.0,6.0
2223,Juventus,27,2023-04-23,Napoli,H,L,0,1,0,1.0,-1.0,5.0
2223,Juventus,28,2023-04-30,Bologna,A,D,1,1,1,3.0,-2.0,3.0
2223,Juventus,29,2023-05-07,Atalanta,A,W,0,2,3,1.0,2.0,5.0
2223,Juventus,30,2023-05-22,Empoli,A,L,4,1,0,3.0,-3.0,2.0
2223,Juventus,31,2023-05-28,Milan,H,L,0,1,0,1.0,-1.0,1.0
2223,Juventus,32,2023-06-04,Udinese,A,W,0,1,3,1.0,2.0,3.0
2223,Lazio,1,2022-08-14,Bologna,H,W,2,1,3,3.0,0.0,0.0
2223,Lazio,2,2022-08-20,Torino,A,D,0,0,1,1.0,0.0,0.0
2223,Lazio,3,2022-08-26,Inter,H,W,3,1,3,3.0,0.0,0.0
2223,Lazio,4,2022-08-31,Sampdoria,A,D,1,1,1,3.0,-2.0,-2.0
2223,Lazio,5,2022-09-03,Napoli,H,L,1,2,0,0.0,0.0,-2.0
2223,Lazio,6,2022-09-11,Verona,H,W,2,0,3,1.0,2.0,0.0
2223,Lazio,7,2022-10-02,Spezia,H,W,4,0,3,3.0,0.0,0.0
2223,Lazio,8,2022-10-10,Fiorentina,A,W,0,4,3,3.0,0.0,0.0
2223,Lazio,9,2022-10-16,Udinese,H,D,0,0,1,1.0,0.0,0.0
2223,Lazio,10,2022-10-23,Atalanta,A,W,0,2,3,1.0,2.0,2.0
2223,Lazio,11,2022-10-30,Salernitana,H,L,1,3,0,3.0,-3.0,-1.0
2223,Lazio,12,2022-11-06,Roma,A,W,0,1,3,0.0,3.0,2.0
2223,Lazio,13,2022-11-13,Juventus,A,L,3,0,0,1.0,-1.0,1.0
2223,Lazio,14,2023-01-08,Empoli,H,D,2,2,1,1.0,0.0,1.0
2223,Lazio,15,2023-01-15,Sassuolo,A,W,0,2,3,0.0,3.0,4.0
2223,Lazio,16,2023-01-24,Milan,H,W,4,0,3,0.0,3.0,7.0
2223,Lazio,17,2023-01-29,Fiorentina,H,D,1,1,1,3.0,-2.0,5.0
2223,Lazio,18,2023-02-06,Verona,A,D,1,1,1,0.0,1.0,6.0
2223,Lazio,19,2023-02-11,Atalanta,H,L,0,2,0,1.0,-1.0,5.0
2223,Lazio,20,2023-02-19,Salernitana,A,W,0,2,3,3.0,0.0,5.0
2223,Lazio,21,2023-02-27,Sampdoria,H,W,1,0,3,3.0,0.0,5.0
2223,Lazio,22,2023-03-03,Napoli,A,W,0,1,3,0.0,3.0,8.0
2223,Lazio,23,2023-03-11,Bologna,A,D,0,0,1,0.0,1.0,9.0
2223,Lazio,24,2023-03-19,Roma,H,W,1,0,3,3.0,0.0,9.0
2223,Lazio,25,2023-04-08,Juventus,H,W,2,1,3,0.0,3.0,12.0
2223,Lazio,26,2023-04-14,Spezia,A,W,0,3,3,3.0,0.0,12.0
2223,Lazio,27,2023-04-22,Torino,H,L,0,1,0,1.0,-1.0,11.0
2223,Lazio,28,2023-04-30,Inter,A,L,3,1,0,0.0,0.0,11.0
2223,Lazio,29,2023-05-03,Sassuolo,H,W,2,0,3,3.0,0.0,11.0
2223,Lazio,30,2023-05-06,Milan,A,L,2,0,0,0.0,0.0,11.0
2223,Lazio,31,2023-05-21,Udinese,A,W,0,1,3,1.0,2.0,13.0
2223,Lazio,32,2023-06-03,Empoli,A,W,0,2,3,3.0,0.0,13.0
2223,Milan,1,2022-08-13,Udinese,H,W,4,2,3,1.0,2.0,2.0
2223,Milan,2,2022-08-21,Atalanta,A,D,1,1,1,3.0,-2.0,0.0
2223,Milan,3,2022-08-27,Bologna,H,W,2,0,3,1.0,2.0,2.0
2223,Milan,4,2022-08-30,Sassuolo,A,D,0,0,1,3.0,-2.0,0.0
2223,Milan,5,2022-09-03,Inter,H,W,3,2,3,1.0,2.0,2.0
2223,Milan,6,2022-09-10,Sampdoria,A,W,1,2,3,3.0,0.0,2.0
2223,Milan,7,2022-09-18,Napoli,H,L,1,2,0,0.0,0.0,2.0
2223,Milan,8,2022-10-01,Empoli,A,W,1,3,3,3.0,0.0,2.0
2223,Milan,9,2022-10-08,Juventus,H,W,2,0,3,1.0,2.0,4.0
2223,Milan,10,2022-10-16,Verona,A,W,1,2,3,3.0,0.0,4.0
2223,Milan,11,2022-10-30,Torino,A,L,2,1,0,1.0,-1.0,3.0
2223,Milan,12,2022-11-05,Spezia,H,W,2,1,3,0.0,3.0,6.0
2223,Milan,13,2022-11-13,Fiorentina,H,W,2,1,3,3.0,0.0,6.0
2223,Milan,14,2023-01-04,Salernitana,A,W,1,2,3,1.0,2.0,8.0
2223,Milan,15,2023-01-08,Roma,H,D,2,2,1,3.0,-2.0,6.0
2223,Milan,16,2023-01-24,Lazio,A,L,4,0,0,3.0,-3.0,3.0
2223,Milan,17,2023-01-29,Sassuolo,H,L,2,5,0,0.0,0.0,3.0
2223,Milan,18,2023-02-05,Inter,A,L,1,0,0,3.0,-3.0,0.0
2223,Milan,19,2023-02-10,Torino,H,W,1,0,3,3.0,0.0,0.0
2223,Milan,20,2023-02-26,Atalanta,H,W,2,0,3,3.0,0.0,0.0
2223,Milan,21,2023-03-04,Fiorentina,A,L,2,1,0,0.0,0.0,0.0
2223,Milan,22,2023-03-13,Salernitana,H,D,1,1,1,3.0,-2.0,-2.0
2223,Milan,23,2023-03-18,Udinese,A,L,3,1,0,1.0,-1.0,-3.0
2223,Milan,24,2023-04-02,Napoli,A,W,0,4,3,3.0,0.0,-3.0
2223,Milan,25,2023-04-07,Empoli,H,D,0,0,1,3.0,-2.0,-5.0
2223,Milan,26,2023-04-15,Bologna,A,D,1,1,1,3.0,-2.0,-7.0
2223,Milan,27,2023-04-29,Roma,A,D,1,1,1,3.0,-2.0,-9.0
2223,Milan,28,2023-05-06,Lazio,H,W,2,0,3,3.0,0.0,-9.0
2223,Milan,29,2023-05-13,Spezia,A,L,2,0,0,3.0,-3.0,-12.0
2223,Milan,30,2023-05-20,Sampdoria,H,W,5,1,3,3.0,0.0,-12.0
2223,Milan,31,2023-05-28,Juventus,A,W,0,1,3,1.0,2.0,-10.0
2223,Milan,32,2023-06-04,Verona,H,W,3,1,3,3.0,0.0,-10.0
2223,Napoli,1,2022-08-15,Verona,A,W,2,5,3,3.0,0.0,0.0
2223,Napoli,2,2022-08-28,Fiorentina,A,D,0,0,1,3.0,-2.0,-2.0
2223,Napoli,3,2022-09-03,Lazio,A,W,1,2,3,3.0,0.0,-2.0
2223,Napoli,4,2022-09-10,Spezia,H,W,1,0,3,0.0,3.0,1.0
2223,Napoli,5,2022-09-18,Milan,A,W,1,2,3,3.0,0.0,1.0
2223,Napoli,6,2022-10-01,Torino,H,W,3,1,3,3.0,0.0,1.0
2223,Napoli,7,2022-10-16,Bologna,H,W,3,2,3,3.0,0.0,1.0
2223,Napoli,8,2022-10-23,Roma,A,W,0,1,3,1.0,2.0,3.0
2223,Napoli,9,2022-10-29,Sassuolo,H,W,4,0,3,3.0,0.0,3.0
2223,Napoli,10,2022-11-05,Atalanta,A,W,1,2,3,3.0,0.0,3.0
2223,Napoli,11,2022-11-08,Empoli,H,W,2,0,3,0.0,3.0,6.0
2223,Napoli,12,2022-11-12,Udinese,H,W,3,2,3,3.0,0.0,6.0
2223,Napoli,13,2023-01-04,Inter,A,L,1,0,0,0.0,0.0,6.0
2223,Napoli,14,2023-01-08,Sampdoria,A,W,0,2,3,3.0,0.0,6.0
2223,Napoli,15,2023-01-13,Juventus,H,W,5,1,3,3.0,0.0,6.0
2223,Napoli,16,2023-01-21,Salernitana,A,W,0,2,3,3.0,0.0,6.0
2223,Napoli,17,2023-01-29,Roma,H,W,2,1,3,1.0,2.0,8.0
2223,Napoli,18,2023-02-05,Spezia,A,W,0,3,3,3.0,0.0,8.0
2223,Napoli,19,2023-02-17,Sassuolo,A,W,0,2,3,1.0,2.0,10.0
2223,Napoli,20,2023-02-25,Empoli,A,W,0,2,3,0.0,3.0,13.0
2223,Napoli,21,2023-03-03,Lazio,H,L,0,1,0,3.0,-3.0,10.0
2223,Napoli,22,2023-03-11,Atalanta,H,W,2,0,3,0.0,3.0,13.0
2223,Napoli,23,2023-03-19,Torino,A,W,0,4,3,3.0,0.0,13.0
2223,Napoli,24,2023-04-02,Milan,H,L,0,4,0,0.0,0.0,13.0
2223,Napoli,25,2023-04-15,Verona,H,D,0,0,1,1.0,0.0,13.0
2223,Napoli,26,2023-04-23,Juventus,A,W,0,1,3,1.0,2.0,15.0
2223,Napoli,27,2023-04-30,Salernitana,H,D,1,1,1,3.0,-2.0,13.0
2223,Napoli,28,2023-05-04,Udinese,A,D,1,1,1,3.0,-2.0,11.0
2223,Napoli,29,2023-05-07,Fiorentina,H,W,1,0,3,0.0,3.0,14.0
2223,Napoli,30,2023-05-21,Inter,H,W,3,1,3,1.0,2.0,16.0
2223,Napoli,31,2023-05-28,Bologna,A,D,2,2,1,3.0,-2.0,14.0
2223,Napoli,32,2023-06-04,Sampdoria,H,W,2,0,3,3.0,0.0,14.0
2223,Roma,1,2022-08-14,Salernitana,A,W,0,1,3,3.0,0.0,0.0
2223,Roma,2,2022-08-27,Juventus,A,D,1,1,1,0.0,1.0,1.0
2223,Roma,3,2022-09-04,Udinese,A,L,4,0,0,1.0,-1.0,0.0
2223,Roma,4,2022-09-12,Empoli,A,W,1,2,3,3.0,0.0,0.0
2223,Roma,5,2022-09-18,Atalanta,H,L,0,1,0,3.0,-3.0,-3.0
2223,Roma,6,2022-10-01,Inter,A,W,1,2,3,0.0,3.0,0.0
2223,Roma,7,2022-10-17,Sampdoria,A,W,0,1,3,3.0,0.0,0.0
2223,Roma,8,2022-10-23,Napoli,H,L,0,1,0,1.0,-1.0,-1.0
2223,Roma,9,2022-10-31,Verona,A,W,1,3,3,0.0,3.0,2.0
2223,Roma,10,2022-11-06,Lazio,H,L,0,1,0,3.0,-3.0,-1.0
2223,Roma,11,2022-11-09,Sassuolo,A,D,1,1,1,1.0,0.0,-1.0
2223,Roma,12,2022-11-13,Torino,H,D,1,1,1,3.0,-2.0,-3.0
2223,Roma,13,2023-01-04,Bologna,H,W,1,0,3,1.0,2.0,-1.0
2223,Roma,14,2023-01-08,Milan,A,D,2,2,1,0.0,1.0,0.0
2223,Roma,15,2023-01-15,Fiorentina,H,W,2,0,3,3.0,0.0,0.0
2223,Roma,16,2023-01-22,Spezia,A,W,0,2,3,3.0,0.0,0.0
2223,Roma,17,2023-01-29,Napoli,A,L,2,1,0,1.0,-1.0,-1.0
2223,Roma,18,2023-02-04,Empoli,H,W,2,0,3,3.0,0.0,-1.0
2223,Roma,19,2023-02-19,Verona,H,W,1,0,3,1.0,2.0,1.0
2223,Roma,20,2023-03-05,Juventus,H,W,1,0,3,0.0,3.0,4.0
