Season,Team,Match_Number,Date,Opponent,Venue,Result,FTHG,FTAG,Points_cur,Points_prev,Differential,Cumulative
2223,Ath Bilbao,1,2022-08-15,Mallorca,H,D,0,0,1,3.0,-2.0,-2.0
2223,Ath Bilbao,2,2022-08-21,Valencia,H,W,1,0,3,1.0,2.0,0.0
2223,Ath Bilbao,3,2022-08-29,Cadiz,A,W,0,4,3,3.0,0.0,0.0
2223,Ath Bilbao,4,2022-09-04,Espanol,H,L,0,1,0,3.0,-3.0,-3.0
2223,Ath Bilbao,5,2022-09-11,Elche,A,W,1,4,3,1.0,2.0,-1.0
2223,Ath Bilbao,6,2022-09-17,Vallecano,H,W,3,2,3,0.0,3.0,2.0
2223,Ath Bilbao,7,2022-10-08,Sevilla,A,D,1,1,1,0.0,1.0,3.0
2223,Ath Bilbao,8,2022-10-15,Ath Madrid,H,L,0,1,0,3.0,-3.0,0.0
2223,Ath Bilbao,9,2022-10-18,Getafe,A,D,2,2,1,1.0,0.0,0.0
2223,Ath Bilbao,10,2022-10-23,Barcelona,A,L,4,0,0,0.0,0.0,0.0
2223,Ath Bilbao,11,2022-10-30,Villarreal,H,W,1,0,3,3.0,0.0,0.0
2223,Ath Bilbao,12,2022-12-29,Betis,A,D,0,0,1,0.0,1.0,1.0
2223,Ath Bilbao,13,2023-01-09,Osasuna,H,D,0,0,1,3.0,-2.0,-1.0
2223,Ath Bilbao,14,2023-01-14,Sociedad,A,L,3,1,0,1.0,-1.0,-2.0
2223,Ath Bilbao,15,2023-01-22,Real Madrid,H,L,0,2,0,0.0,0.0,-2.0
2223,Ath Bilbao,16,2023-01-29,Celta,A,L,1,0,0,3.0,-3.0,-5.0
2223,Ath Bilbao,17,2023-02-03,Cadiz,H,W,4,1,3,0.0,3.0,-2.0
2223,Ath Bilbao,18,2023-02-11,Valencia,A,W,1,2,3,1.0,2.0,0.0
2223,Ath Bilbao,19,2023-02-19,Ath Madrid,A,L,1,0,0,1.0,-1.0,-1.0
2223,Ath Bilbao,20,2023-03-05,Vallecano,A,D,0,0,1,3.0,-2.0,-3.0
2223,Ath Bilbao,21,2023-03-12,Barcelona,H,L,0,1,0,1.0,-1.0,-4.0
2223,Ath Bilbao,22,2023-04-01,Getafe,H,D,0,0,1,1.0,0.0,-4.0
2223,Ath Bilbao,23,2023-04-08,Espanol,A,W,1,2,3,1.0,2.0,-2.0
2223,Ath Bilbao,24,2023-04-15,Sociedad,H,W,2,0,3,3.0,0.0,-2.0
2223,Ath Bilbao,25,2023-04-27,Sevilla,H,L,0,1,0,0.0,0.0,-2.0
2223,Ath Bilbao,26,2023-05-01,Mallorca,A,D,1,1,1,0.0,1.0,-1.0
2223,Ath Bilbao,27,2023-05-04,Betis,H,L,0,1,0,3.0,-3.0,-4.0
2223,Ath Bilbao,28,2023-05-13,Villarreal,A,L,5,1,0,1.0,-1.0,-5.0
2223,Ath Bilbao,29,2023-05-20,Celta,H,W,2,1,3,0.0,3.0,-2.0
2223,Ath Bilbao,30,2023-05-25,Osasuna,A,L,2,0,0,3.0,-3.0,-5.0
2223,Ath Bilbao,31,2023-05-28,Elche,H,L,0,1,0,3.0,-3.0,-8.0
2223,Ath Bilbao,32,2023-06-04,Real Madrid,A,D,1,1,1,0.0,1.0,-7.0
2223,Ath Madrid,1,2022-08-15,Getafe,A,W,0,3,3,3.0,0.0,0.0
2223,Ath Madrid,2,2022-08-21,Villarreal,H,L,0,2,0,1.0,-1.0,-1.0
