player,team,goals,assists,contributions,contribution_pct,goals_pct,assists_pct,games,season
Federico Valverde,Real Madrid,2,7,9,10.3,2.3,8.0,37,2324
Toni Kroos,Real Madrid,1,8,9,10.3,1.1,9.2,33,2324
Unai López,Rayo Vallecano,1,2,3,10.3,3.4,6.9,35,2324
Raúl de Tomás,Rayo Vallecano,1,2,3,10.3,3.4,6.9,25,2324
Fermín López,Barcelona,8,0,8,10.1,10.1,0.0,31,2324
Ander Barrenetxea,Real Sociedad,4,1,5,9.8,7.8,2.0,29,2324
Martín Zubimendi,Real Sociedad,4,1,5,9.8,7.8,2.0,31,2324
De Marcos,Athletic Club,1,5,6,9.8,1.6,8.2,28,2324
Nemanja Maksimovic,Getafe,4,0,4,9.5,9.5,0.0,38,2324
Marc Pubill,Almeria,1,3,4,9.3,2.3,7.0,23,2324
Lucas Vázquez,Real Madrid,3,5,8,9.2,3.4,5.7,29,2324
Luka Modric,Real Madrid,2,6,8,9.2,2.3,6.9,32,2324
Pablo Maffeo,Mallorca,1,2,3,9.1,3.0,6.1,22,2324
Sergi Cardona,Las Palmas,1,2,3,9.1,3.0,6.1,35,2324
Iker Muñoz,Osasuna,4,0,4,8.9,8.9,0.0,28,2324
Alejandro Catena,Osasuna,1,3,4,8.9,2.2,6.7,30,2324
Jon Moncayola,Osasuna,1,3,4,8.9,2.2,6.7,33,2324
Óscar Mingueza,Celta Vigo,2,2,4,8.7,4.3,4.3,38,2324
Memphis Depay,Atletico Madrid,5,1,6,8.6,7.1,1.4,23,2324
Rubén Duarte,Alaves,2,1,3,8.3,5.6,2.8,28,2324
Marc Roca,Real Betis,2,2,4,8.3,4.2,4.2,26,2324
William Carvalho,Real Betis,1,3,4,8.3,2.1,6.2,22,2324
Giuliano Simeone,Alaves,1,2,3,8.3,2.8,5.6,14,2324
Daniel Carvajal,Real Madrid,4,3,7,8.0,4.6,3.4,28,2324
Ricard Sánchez,Granada,3,0,3,7.9,7.9,0.0,33,2324
Facundo Pellistri,Granada,2,1,3,7.9,5.3,2.6,15,2324
Gerard Gumbau,Granada,0,3,3,7.9,0.0,7.9,35,2324
Umar Sadiq,Real Sociedad,3,1,4,7.8,5.9,2.0,26,2324
Sheraldo Becker,Real Sociedad,2,2,4,7.8,3.9,3.9,15,2324
Gonçalo Guedes,Villarreal,3,2,5,7.7,4.6,3.1,17,2324
Sergi Guardiola,Cadiz,1,1,2,7.7,3.8,3.8,22,2324
Roberto Navarro,Cadiz,1,1,2,7.7,3.8,3.8,29,2324
Iván Alejo,Cadiz,0,2,2,7.7,0.0,7.7,31,2324
Pedri,Barcelona,4,2,6,7.6,5.1,2.5,24,2324
João Cancelo,Barcelona,2,4,6,7.6,2.5,5.1,32,2324
Roman Yaremchuk,Valencia,3,0,3,7.5,7.5,0.0,25,2324
André Almeida,Valencia,2,1,3,7.5,5.0,2.5,18,2324
Sergi Canos,Valencia,1,2,3,7.5,2.5,5.0,27,2324
José Gayá,Valencia,1,2,3,7.5,2.5,5.0,24,2324
Juan Latasa,Getafe,3,0,3,7.1,7.1,0.0,33,2324
Nahuel Molina,Atletico Madrid,2,3,5,7.1,2.9,4.3,30,2324
Saúl Ñíguez,Atletico Madrid,1,4,5,7.1,1.4,5.7,34,2324
Luka Romero,Almeria,3,0,3,7.0,7.0,0.0,13,2324
Arda Güler,Real Madrid,6,0,6,6.9,6.9,0.0,10,2324
Bebé,Rayo Vallecano,2,0,2,6.9,6.9,0.0,19,2324
Jorge De Frutos,Rayo Vallecano,2,0,2,6.9,6.9,0.0,36,2324
Fran García,Real Madrid,1,5,6,6.9,1.1,5.7,25,2324
Randy Nteka,Rayo Vallecano,1,1,2,6.9,3.4,3.4,16,2324
Pep Chavarría,Rayo Vallecano,1,1,2,6.9,3.4,3.4,22,2324
Moi Gómez,Osasuna,3,0,3,6.7,6.7,0.0,28,2324
José Arnáiz,Osasuna,2,1,3,6.7,4.4,2.2,26,2324
Aimar Oroz,Osasuna,2,1,3,6.7,4.4,2.2,33,2324
Pablo Ibáñez,Osasuna,1,2,3,6.7,2.2,4.4,33,2324
Johan Mojica,Osasuna,0,3,3,6.7,0.0,6.7,30,2324
Yuri,Athletic Club,3,1,4,6.6,4.9,1.6,27,2324
Mikel Vesga,Athletic Club,3,1,4,6.6,4.9,1.6,27,2324
Sergi Roberto,Barcelona,3,2,5,6.3,3.8,2.5,14,2324
Sergio Ramos,Sevilla,3,0,3,6.2,6.2,0.0,28,2324
Jorge Cuenca,Villarreal,3,1,4,6.2,4.6,1.5,29,2324
Kike Salas,Sevilla,3,0,3,6.2,6.2,0.0,23,2324
Alberto Moreno,Villarreal,2,2,4,6.2,3.1,3.1,27,2324
Ivan Rakitic,Sevilla,2,1,3,6.2,4.2,2.1,18,2324
Aitor Ruibal,Real Betis,2,1,3,6.2,4.2,2.1,18,2324
Ilias Akhomach,Villarreal,2,2,4,6.2,3.1,3.1,31,2324
Alfonso,Villarreal,1,3,4,6.2,1.5,4.6,19,2324
Nabil Fekir,Real Betis,1,2,3,6.2,2.1,4.2,19,2324
Marcos Acuña,Sevilla,1,2,3,6.2,2.1,4.2,21,2324
Johnny Cardoso,Real Betis,1,2,3,6.2,2.1,4.2,17,2324
Luiz Henrique,Real Betis,0,3,3,6.2,0.0,6.2,14,2324
Matija Nastasic,Mallorca,2,0,2,6.1,6.1,0.0,26,2324
Álex Suárez,Las Palmas,2,0,2,6.1,6.1,0.0,32,2324
Pejiño,Las Palmas,2,0,2,6.1,6.1,0.0,17,2324
Juan Herzog,Las Palmas,2,0,2,6.1,6.1,0.0,4,2324
Benito Ramírez,Las Palmas,1,1,2,6.1,3.0,3.0,20,2324
Sory Kaba,Las Palmas,1,1,2,6.1,3.0,3.0,17,2324
Giovanni González,Mallorca,1,1,2,6.1,3.0,3.0,34,2324
Samú Costa,Mallorca,1,1,2,6.1,3.0,3.0,34,2324
Copete,Mallorca,1,1,2,6.1,3.0,3.0,19,2324
Manuel Morlanes,Mallorca,0,2,2,6.1,0.0,6.1,35,2324
Marvin Park,Las Palmas,0,2,2,6.1,0.0,6.1,31,2324
Yangel Herrera,Girona,5,0,5,5.9,5.9,0.0,29,2324
André Silva,Real Sociedad,3,0,3,5.9,5.9,0.0,19,2324
Carlos Fernández,Real Sociedad,2,1,3,5.9,3.9,2.0,10,2324
Arsen Zakharyan,Real Sociedad,1,2,3,5.9,2.0,3.9,29,2324
Koke,Atletico Madrid,0,4,4,5.7,0.0,5.7,35,2324
Ianis Hagi,Alaves,0,2,2,5.6,0.0,5.6,22,2324
Bruno Méndez,Granada,2,0,2,5.3,5.3,0.0,17,2324
Ignasi Miquel,Granada,1,1,2,5.3,2.6,2.6,34,2324
Antonio Puertas,Granada,0,2,2,5.3,0.0,5.3,27,2324
Carlos Neva,Granada,0,2,2,5.3,0.0,5.3,36,2324
Andreas Christensen,Barcelona,2,2,4,5.1,2.5,2.5,30,2324
Alberto Mari,Valencia,1,1,2,5.0,2.5,2.5,16,2324
Thierry Correia,Valencia,0,2,2,5.0,0.0,5.0,31,2324
Asier Villalibre,Athletic Club,2,1,3,4.9,3.3,1.6,18,2324
Ander Herrera,Athletic Club,0,3,3,4.9,0.0,4.9,23,2324
Gastón Álvarez,Getafe,2,0,2,4.8,4.8,0.0,35,2324
Carles Aleñá,Getafe,1,1,2,4.8,2.4,2.4,30,2324
Óscar Rodríguez,Getafe,1,1,2,4.8,2.4,2.4,25,2324
José Ángel Carmona,Getafe,1,1,2,4.8,2.4,2.4,31,2324
Damián Suárez,Getafe,0,2,2,4.8,0.0,4.8,16,2324
Juan Iglesias,Getafe,0,2,2,4.8,0.0,4.8,23,2324
Ilaix Moriba,Getafe,0,2,2,4.8,0.0,4.8,15,2324
Sergio Akieme,Almeria,2,0,2,4.7,4.7,0.0,19,2324
Edgar González,Almeria,2,0,2,4.7,4.7,0.0,31,2324
Gonzalo Melero,Almeria,1,1,2,4.7,2.3,2.3,28,2324
Aurelien Tchouameni,Real Madrid,3,1,4,4.6,3.4,1.1,27,2324
Yerson Mosquera,Villarreal,2,1,3,4.6,3.1,1.5,16,2324
Rubén Peña,Osasuna,0,2,2,4.4,0.0,4.4,29,2324
Reinildo,Atletico Madrid,2,1,3,4.3,2.9,1.4,16,2324
Carles Pérez,Celta Vigo,1,1,2,4.3,2.2,2.2,16,2324
Hugo Álvarez,Celta Vigo,1,1,2,4.3,2.2,2.2,12,2324
Damián Rodríguez,Celta Vigo,0,2,2,4.3,0.0,4.3,5,2324
Erik Lamela,Sevilla,2,0,2,4.2,4.2,0.0,13,2324
Rafa Mir,Sevilla,2,0,2,4.2,4.2,0.0,15,2324
Guido Rodríguez,Real Betis,2,0,2,4.2,4.2,0.0,24,2324
Assane Diao,Real Betis,2,0,2,4.2,4.2,0.0,18,2324
Djibril Sow,Sevilla,1,1,2,4.2,2.1,2.1,24,2324
Juan Miranda,Real Betis,1,1,2,4.2,2.1,2.1,25,2324
Nemanja Gudelj,Sevilla,1,1,2,4.2,2.1,2.1,22,2324
Jesús Navas,Sevilla,0,2,2,4.2,0.0,4.2,29,2324
Juanlu Sanchez,Sevilla,0,2,2,4.2,0.0,4.2,26,2324
Robin Le Normand,Real Sociedad,2,0,2,3.9,3.9,0.0,29,2324
Jon Pacheco Dozagarat,Real Sociedad,1,1,2,3.9,2.0,2.0,23,2324
Igor Zubeldia,Real Sociedad,0,2,2,3.9,0.0,3.9,30,2324
Hamari Traore,Real Sociedad,0,2,2,3.9,0.0,3.9,31,2324
Aihen Muñoz,Real Sociedad,0,2,2,3.9,0.0,3.9,21,2324
Kieran Tierney,Real Sociedad,0,2,2,3.9,0.0,3.9,20,2324
Luis Hernández,Cadiz,1,0,1,3.8,3.8,0.0,9,2324
Jules Koundé,Barcelona,1,2,3,3.8,1.3,2.5,35,2324
Fede San Emeterio,Cadiz,1,0,1,3.8,3.8,0.0,4,2324
Ronald Araújo,Barcelona,1,2,3,3.8,1.3,2.5,25,2324
Brian Ocampo,Cadiz,1,0,1,3.8,3.8,0.0,13,2324
Lucas Pires,Cadiz,1,0,1,3.8,3.8,0.0,29,2324
Álex Fernández,Cadiz,0,1,1,3.8,0.0,3.8,26,2324
Rubén Sobrino,Cadiz,0,1,1,3.8,0.0,3.8,33,2324
Victor Chust,Cadiz,0,1,1,3.8,0.0,3.8,23,2324
David López,Girona,3,0,3,3.5,3.5,0.0,25,2324
Daley Blind,Girona,1,2,3,3.5,1.2,2.4,34,2324
Falcao,Rayo Vallecano,1,0,1,3.4,3.4,0.0,22,2324
Kike Pérez,Rayo Vallecano,1,0,1,3.4,3.4,0.0,24,2324
Óscar Valentín,Rayo Vallecano,1,0,1,3.4,3.4,0.0,34,2324
Pathé Ciss,Rayo Vallecano,1,0,1,3.4,3.4,0.0,31,2324
Abdul Mumin,Rayo Vallecano,1,0,1,3.4,3.4,0.0,20,2324
Iván Balliu,Rayo Vallecano,0,1,1,3.4,0.0,3.4,33,2324
Alfonso Espino,Rayo Vallecano,0,1,1,3.4,0.0,3.4,31,2324
Muniain,Athletic Club,2,0,2,3.3,3.3,0.0,20,2324
Unai Gómez,Athletic Club,2,0,2,3.3,3.3,0.0,25,2324
Inigo Ruiz de Galarreta,Athletic Club,1,1,2,3.3,1.6,1.6,29,2324
Íñigo Lekue,Athletic Club,0,2,2,3.3,0.0,3.3,27,2324
Santiago Comesaña,Villarreal,2,0,2,3.1,3.1,0.0,27,2324
Etienne Capoue,Villarreal,1,1,2,3.1,1.5,1.5,32,2324
Juan Foyth,Villarreal,1,1,2,3.1,1.5,1.5,12,2324
Ramón Terrats,Villarreal,0,2,2,3.1,0.0,3.1,19,2324
Cristian Herrera,Las Palmas,1,0,1,3.0,3.0,0.0,8,2324
Javi Llabrés,Mallorca,1,0,1,3.0,3.0,0.0,16,2324
Saúl Coco,Las Palmas,1,0,1,3.0,3.0,0.0,30,2324
Julián Araujo,Las Palmas,1,0,1,3.0,3.0,0.0,25,2324
Toni Lato,Mallorca,0,1,1,3.0,0.0,3.0,28,2324
Jaume Costa,Mallorca,0,1,1,3.0,0.0,3.0,30,2324
Enzo Loiodice,Las Palmas,0,1,1,3.0,0.0,3.0,34,2324
Martin Valjent,Mallorca,0,1,1,3.0,0.0,3.0,28,2324
Mika Mármol,Las Palmas,0,1,1,3.0,0.0,3.0,36,2324
Axel Witsel,Atletico Madrid,2,0,2,2.9,2.9,0.0,35,2324
César Azpilicueta,Atletico Madrid,0,2,2,2.9,0.0,2.9,25,2324
Ander Guevara,Alaves,1,0,1,2.8,2.8,0.0,37,2324
Andoni Gorosabel,Alaves,1,0,1,2.8,2.8,0.0,36,2324
Aleksander Sedlar,Alaves,1,0,1,2.8,2.8,0.0,11,2324
Nahuel Tenaglia,Alaves,1,0,1,2.8,2.8,0.0,25,2324
Abderrahmane Rebbach,Alaves,1,0,1,2.8,2.8,0.0,23,2324
Antonio Blanco,Alaves,0,1,1,2.8,0.0,2.8,33,2324
Miguel Ángel Rubio,Granada,1,0,1,2.6,2.6,0.0,19,2324
Theo Corbeanu,Granada,1,0,1,2.6,2.6,0.0,9,2324
José Callejón,Granada,0,1,1,2.6,0.0,2.6,25,2324
Faitout Maouassa,Granada,0,1,1,2.6,0.0,2.6,6,2324
Famara Diedhiou,Granada,0,1,1,2.6,0.0,2.6,8,2324
Kamil Józwiak,Granada,0,1,1,2.6,0.0,2.6,11,2324
Sergio Rodelas,Granada,0,1,1,2.6,0.0,2.6,3,2324
Frenkie de Jong,Barcelona,2,0,2,2.5,2.5,0.0,20,2324
Vitor Roque,Barcelona,2,0,2,2.5,2.5,0.0,14,2324
Mouctar Diakhaby,Valencia,1,0,1,2.5,2.5,0.0,14,2324
Hugo Guillamón,Valencia,1,0,1,2.5,2.5,0.0,26,2324
Jesús Vázquez,Valencia,1,0,1,2.5,2.5,0.0,20,2324
Gavi,Barcelona,1,1,2,2.5,1.3,1.3,12,2324
Hugo Gonzalez,Valencia,0,1,1,2.5,0.0,2.5,9,2324
Selim Amallah,Valencia,0,1,1,2.5,0.0,2.5,20,2324
Hector Fort,Barcelona,0,2,2,2.5,0.0,2.5,7,2324
Valery Fernández,Girona,2,0,2,2.4,2.4,0.0,27,2324
Stefan Mitrovic,Getafe,1,0,1,2.4,2.4,0.0,11,2324
Jesús Santiago,Getafe,1,0,1,2.4,2.4,0.0,15,2324
Enes Ünal,Getafe,0,1,1,2.4,0.0,2.4,3,2324
Luis Milla,Getafe,0,1,1,2.4,0.0,2.4,28,2324
Omar Alderete,Getafe,0,1,1,2.4,0.0,2.4,32,2324
Arnau Martinez,Girona,0,2,2,2.4,0.0,2.4,21,2324
Pablo Torre,Girona,0,2,2,2.4,0.0,2.4,26,2324
Kaiky,Almeria,1,0,1,2.3,2.3,0.0,8,2324
Marko Milovanovic,Almeria,1,0,1,2.3,2.3,0.0,11,2324
Bruno Langa,Almeria,1,0,1,2.3,2.3,0.0,11,2324
Dani Ceballos,Real Madrid,0,2,2,2.3,0.0,2.3,20,2324
Chumi,Almeria,0,1,1,2.3,0.0,2.3,31,2324
Eduardo Camavinga,Real Madrid,0,2,2,2.3,0.0,2.3,31,2324
Álex Centelles,Almeria,0,1,1,2.3,0.0,2.3,14,2324
Unai García,Osasuna,1,0,1,2.2,2.2,0.0,9,2324
Unai Núñez,Celta Vigo,1,0,1,2.2,2.2,0.0,34,2324
Lucas Torró,Osasuna,1,0,1,2.2,2.2,0.0,28,2324
Carl Starfelt,Celta Vigo,1,0,1,2.2,2.2,0.0,27,2324
Tadeo Allende,Celta Vigo,1,0,1,2.2,2.2,0.0,10,2324
Javier Manquillo,Celta Vigo,0,1,1,2.2,0.0,2.2,12,2324
David García,Osasuna,0,1,1,2.2,0.0,2.2,27,2324
Juan Cruz,Osasuna,0,1,1,2.2,0.0,2.2,26,2324
Hugo Sotelo,Celta Vigo,0,1,1,2.2,0.0,2.2,17,2324
Franco Cervi,Celta Vigo,0,1,1,2.2,0.0,2.2,17,2324
Jorge Herrando,Osasuna,0,1,1,2.2,0.0,2.2,19,2324
Jaílson,Celta Vigo,0,1,1,2.2,0.0,2.2,14,2324
Germán Pezzella,Real Betis,1,0,1,2.1,2.1,0.0,32,2324
Sergi Altimira,Real Betis,1,0,1,2.1,2.1,0.0,14,2324
Héctor Bellerín,Real Betis,0,1,1,2.1,0.0,2.1,23,2324
Óliver Torres,Sevilla,0,1,1,2.1,0.0,2.1,27,2324
Borja Iglesias,Real Betis,0,1,1,2.1,0.0,2.1,11,2324
Youssouf Sabaly,Real Betis,0,1,1,2.1,0.0,2.1,12,2324
Boubakary Soumare,Sevilla,0,1,1,2.1,0.0,2.1,28,2324
Loic Bade,Sevilla,0,1,1,2.1,0.0,2.1,28,2324
Abner,Real Betis,0,1,1,2.1,0.0,2.1,23,2324
Aritz Elustondo,Real Sociedad,0,1,1,2.0,0.0,2.0,15,2324
Beñat Turrientes,Real Sociedad,0,1,1,2.0,0.0,2.0,29,2324
Dani García,Athletic Club,1,0,1,1.6,1.6,0.0,17,2324
Raúl García,Athletic Club,1,0,1,1.6,1.6,0.0,20,2324
Aitor Paredes,Athletic Club,1,0,1,1.6,1.6,0.0,34,2324
Bertrand Traoré,Villarreal,1,0,1,1.5,1.5,0.0,11,2324
Aissa Mandi,Villarreal,1,0,1,1.5,1.5,0.0,16,2324
Raúl Albiol,Villarreal,0,1,1,1.5,0.0,1.5,26,2324
Yannick Carrasco,Atletico Madrid,0,1,1,1.4,0.0,1.4,3,2324
Mario Hermoso,Atletico Madrid,0,1,1,1.4,0.0,1.4,31,2324
Pablo Barrios Rivas,Atletico Madrid,0,1,1,1.4,0.0,1.4,24,2324
Marc Guiu,Barcelona,1,0,1,1.3,1.3,0.0,3,2324
Oriol Romeu,Barcelona,0,1,1,1.3,0.0,1.3,28,2324
Álex Balde,Barcelona,0,1,1,1.3,0.0,1.3,18,2324
Antonio Rüdiger,Real Madrid,1,0,1,1.1,1.1,0.0,33,2324
David Alaba,Real Madrid,0,1,1,1.1,0.0,1.1,14,2324
Nacho,Real Madrid,0,1,1,1.1,0.0,1.1,29,2324
Ørjan Nyland,Sevilla,0,0,0,0.0,0.0,0.0,24,2324
Adnan Januzaj,Sevilla,0,0,0,0.0,0.0,0.0,8,2324
Sokratis,Real Betis,0,0,0,0.0,0.0,0.0,15,2324
Francis Coquelin,Villarreal,0,0,0,0.0,0.0,0.0,17,2324
Fernando,Sevilla,0,0,0,0.0,0.0,0.0,8,2324
Thibaut Courtois,Real Madrid,0,0,0,0.0,0.0,0.0,4,2324
Paulo Gazzaniga,Girona,0,0,0,0.0,0.0,0.0,38,2324
José Reina,Villarreal,0,0,0,0.0,0.0,0.0,2,2324
Marcos Alonso,Barcelona,0,0,0,0.0,0.0,0.0,5,2324
Álvaro Negredo,Cadiz,0,0,0,0.0,0.0,0.0,7,2324
Bernardo,Girona,0,0,0,0.0,0.0,0.0,2,2324
Claudio Bravo,Real Betis,0,0,0,0.0,0.0,0.0,7,2324
Eric Bailly,Villarreal,0,0,0,0.0,0.0,0.0,10,2324
Marc-André ter Stegen,Barcelona,0,0,0,0.0,0.0,0.0,28,2324
Joan Jordán,Sevilla,0,0,0,0.0,0.0,0.0,8,2324
Diego Mariño,Almeria,0,0,0,0.0,0.0,0.0,1,2324
Vicente Guaita,Celta Vigo,0,0,0,0.0,0.0,0.0,27,2324
