player,team,goals,assists,contributions,contribution_pct,goals_pct,assists_pct,games,season
Josan,Elche,2,3,5,12.5,5.0,7.5,31,2122
Mathías Olivera,Getafe,1,3,4,12.1,3.0,9.1,32,2122
Ferrán Torres,Barcelona,4,4,8,11.8,5.9,5.9,18,2122
Dani Gómez,Levante,4,2,6,11.8,7.8,3.9,28,2122
Enis Bardhi,Levante,3,3,6,11.8,5.9,5.9,30,2122
Iván Alejo,Cadiz,2,2,4,11.4,5.7,5.7,20,2122
Alfonso Espino,Cadiz,2,2,4,11.4,5.7,5.7,37,2122
Alejandro Gomez,Sevilla,5,1,6,11.3,9.4,1.9,29,2122
Youssef En-Nesyri,Sevilla,5,1,6,11.3,9.4,1.9,23,2122
Jesús Corona,Sevilla,2,4,6,11.3,3.8,7.5,18,2122
Jaume Costa,Mallorca,0,4,4,11.1,0.0,11.1,25,2122
David García,Osasuna,4,0,4,10.8,10.8,0.0,35,2122
Roberto Torres,Osasuna,2,2,4,10.8,5.4,5.4,28,2122
Manuel Sánchez,Osasuna,1,3,4,10.8,2.7,8.1,33,2122
Alejandro Catena,Rayo Vallecano,2,2,4,10.3,5.1,5.1,36,2122
Gavi,Barcelona,2,5,7,10.3,2.9,7.4,34,2122
Alexander Sørloth,Real Sociedad,4,0,4,10.0,10.0,0.0,33,2122
Rodrygo,Real Madrid,4,4,8,10.0,5.0,5.0,33,2122
Gerard Gumbau,Elche,0,4,4,10.0,0.0,10.0,31,2122
Andoni Gorosabel,Real Sociedad,0,4,4,10.0,0.0,10.0,32,2122
Roberto Soldado,Levante,3,2,5,9.8,5.9,3.9,18,2122
Pau Torres,Villarreal,5,1,6,9.5,7.9,1.6,33,2122
Samuel Chukwueze,Villarreal,3,3,6,9.5,4.8,4.8,27,2122
Óliver Torres,Sevilla,2,3,5,9.4,3.8,5.7,26,2122
Thiago Galhardo,Celta Vigo,2,2,4,9.3,4.7,4.7,31,2122
Sandro Ramírez,Getafe,3,0,3,9.1,9.1,0.0,29,2122
Rubén Rochina,Granada,1,3,4,9.1,2.3,6.8,15,2122
Carles Aleñá,Getafe,1,2,3,9.1,3.0,6.1,33,2122
Nemanja Maksimovic,Getafe,1,2,3,9.1,3.0,6.1,35,2122
Damián Suárez,Getafe,0,3,3,9.1,0.0,9.1,35,2122
Luuk de Jong,Barcelona,6,0,6,8.8,8.8,0.0,21,2122
Frenkie de Jong,Barcelona,3,3,6,8.8,4.4,4.4,32,2122
Salvi Sánchez,Cadiz,2,1,3,8.6,5.7,2.9,23,2122
Abdón Prats,Mallorca,3,0,3,8.3,8.3,0.0,23,2122
Lee Kang-In,Mallorca,1,2,3,8.3,2.8,5.6,30,2122
Marcos de Sousa,Valencia,1,3,4,8.3,2.1,6.2,29,2122
William Carvalho,Real Betis,2,3,5,8.1,3.2,4.8,33,2122
Darko Brasanac,Osasuna,1,2,3,8.1,2.7,5.4,35,2122
Alberto Moreno,Villarreal,3,2,5,7.9,4.8,3.2,24,2122
José Campaña,Levante,2,2,4,7.8,3.9,3.9,20,2122
Randy Nteka,Rayo Vallecano,3,0,3,7.7,7.7,0.0,34,2122
Pathé Ciss,Rayo Vallecano,2,1,3,7.7,5.1,2.6,31,2122
Bebé,Rayo Vallecano,1,2,3,7.7,2.6,5.1,29,2122
Iván Balliu,Rayo Vallecano,1,2,3,7.7,2.6,5.1,35,2122
Santiago Comesaña,Rayo Vallecano,1,2,3,7.7,2.6,5.1,35,2122
Adnan Januzaj,Real Sociedad,3,0,3,7.5,7.5,0.0,33,2122
Martín Zubimendi,Real Sociedad,2,1,3,7.5,5.0,2.5,36,2122
Darío Benedetto,Elche,2,1,3,7.5,5.0,2.5,14,2122
Sergi Gómez,Espanyol,1,2,3,7.5,2.5,5.0,31,2122
Portu,Real Sociedad,1,2,3,7.5,2.5,5.0,37,2122
Marcos Acuña,Sevilla,1,3,4,7.5,1.9,5.7,31,2122
Iñigo Martínez,Athletic Club,3,0,3,7.0,7.0,0.0,27,2122
Dani Vivian,Athletic Club,2,1,3,7.0,4.7,2.3,24,2122
Yuri,Athletic Club,1,2,3,7.0,2.3,4.7,14,2122
De Marcos,Athletic Club,1,2,3,7.0,2.3,4.7,22,2122
Javi Galán,Celta Vigo,0,3,3,7.0,0.0,7.0,37,2122
Sergio Escudero,Granada,2,1,3,6.8,4.5,2.3,27,2122
Álex Collado,Granada,2,1,3,6.8,4.5,2.3,17,2122
Germán Sánchez,Granada,2,1,3,6.8,4.5,2.3,32,2122
Cristian Tello,Real Betis,2,2,4,6.5,3.2,3.2,23,2122
Mamadou Loum,Alaves,2,0,2,6.5,6.5,0.0,32,2122
Edgar Méndez,Alaves,1,1,2,6.5,3.2,3.2,32,2122
Miguel De la Fuente,Alaves,1,1,2,6.5,3.2,3.2,22,2122
Moi Gómez,Villarreal,2,2,4,6.3,3.2,3.2,29,2122
Paco Alcácer,Villarreal,1,3,4,6.3,1.6,4.8,18,2122
Rodrigo de Paul,Atletico Madrid,3,1,4,6.2,4.6,1.5,36,2122
David Alaba,Real Madrid,2,3,5,6.2,2.5,3.8,30,2122
Gabriel,Valencia,2,1,3,6.2,4.2,2.1,19,2122
Renan Lodi,Atletico Madrid,2,2,4,6.2,3.1,3.1,29,2122
Jakub Jankto,Getafe,0,2,2,6.1,0.0,6.1,14,2122
Anssumane Fati,Barcelona,4,0,4,5.9,5.9,0.0,10,2122
Ronald Araújo,Barcelona,4,0,4,5.9,5.9,0.0,30,2122
Pedri,Barcelona,4,0,4,5.9,5.9,0.0,12,2122
Dani Alves,Barcelona,1,3,4,5.9,1.5,4.4,14,2122
Mickaël Malsa,Levante,1,2,3,5.9,2.0,3.9,26,2122
Diego Carlos,Sevilla,3,0,3,5.7,5.7,0.0,34,2122
Thomas Delaney,Sevilla,2,1,3,5.7,3.8,1.9,26,2122
Jules Koundé,Sevilla,2,1,3,5.7,3.8,1.9,32,2122
Rubén Alcaraz,Cadiz,2,0,2,5.7,5.7,0.0,14,2122
Jesús Navas,Sevilla,0,3,3,5.7,0.0,5.7,25,2122
Fali,Cadiz,0,2,2,5.7,0.0,5.7,28,2122
Raíllo,Mallorca,2,0,2,5.6,5.6,0.0,17,2122
Iddrisu Baba,Mallorca,2,0,2,5.6,5.6,0.0,26,2122
Fernando Niño,Mallorca,2,0,2,5.6,5.6,0.0,23,2122
Kike Barja,Osasuna,2,0,2,5.4,5.4,0.0,21,2122
José Ángel,Osasuna,1,1,2,5.4,2.7,2.7,23,2122
Javi Martínez,Osasuna,1,1,2,5.4,2.7,2.7,26,2122
Aleix Vidal,Espanyol,2,0,2,5.0,5.0,0.0,31,2122
Guido Carrillo,Elche,2,0,2,5.0,5.0,0.0,29,2122
Leandro Cabrera,Espanyol,2,0,2,5.0,5.0,0.0,37,2122
Manuel Morlanes,Espanyol,2,0,2,5.0,5.0,0.0,27,2122
Julen Lobete,Real Sociedad,2,0,2,5.0,5.0,0.0,13,2122
Nicolás Melamed,Espanyol,2,0,2,5.0,5.0,0.0,31,2122
Kike Pérez,Elche,2,0,2,5.0,5.0,0.0,12,2122
Casemiro,Real Madrid,1,3,4,5.0,1.2,3.8,32,2122
Daniel Carvajal,Real Madrid,1,3,4,5.0,1.2,3.8,24,2122
Toni Kroos,Real Madrid,1,3,4,5.0,1.2,3.8,28,2122
Keidi Bare,Espanyol,1,1,2,5.0,2.5,2.5,25,2122
Luka Jovic,Real Madrid,1,3,4,5.0,1.2,3.8,15,2122
Adrià Pedrosa,Espanyol,1,1,2,5.0,2.5,2.5,31,2122
Robin Le Normand,Real Sociedad,1,1,2,5.0,2.5,2.5,37,2122
Ander Barrenetxea,Real Sociedad,1,1,2,5.0,2.5,2.5,11,2122
Yangel Herrera,Espanyol,1,1,2,5.0,2.5,2.5,23,2122
Tonny Vilhena,Espanyol,1,1,2,5.0,2.5,2.5,17,2122
Adrián Embarba,Espanyol,0,2,2,5.0,0.0,5.0,32,2122
Óscar Gil,Espanyol,0,2,2,5.0,0.0,5.0,22,2122
Francis Coquelin,Villarreal,2,1,3,4.8,3.2,1.6,20,2122
Guido Rodríguez,Real Betis,1,2,3,4.8,1.6,3.2,32,2122
Rodrigo Sánchez,Real Betis,1,2,3,4.8,1.6,3.2,21,2122
Nolito,Celta Vigo,2,0,2,4.7,4.7,0.0,32,2122
Mikel Vesga,Athletic Club,2,0,2,4.7,4.7,0.0,32,2122
Asier Villalibre,Athletic Club,2,0,2,4.7,4.7,0.0,19,2122
Hugo Mallo,Celta Vigo,1,1,2,4.7,2.3,2.3,21,2122
Íñigo Lekue,Athletic Club,0,2,2,4.7,0.0,4.7,25,2122
Mario Hermoso,Atletico Madrid,2,1,3,4.6,3.1,1.5,26,2122
Felipe,Atletico Madrid,2,1,3,4.6,3.1,1.5,26,2122
Geoffrey Kondogbia,Atletico Madrid,1,2,3,4.6,1.5,3.1,28,2122
Sime Vrsaljko,Atletico Madrid,1,2,3,4.6,1.5,3.1,21,2122
Koke,Atletico Madrid,1,2,3,4.6,1.5,3.1,31,2122
Montoro,Granada,1,1,2,4.5,2.3,2.3,24,2122
Myrto Uzuni,Granada,1,1,2,4.5,2.3,2.3,15,2122
Maxime Gonalons,Granada,0,2,2,4.5,0.0,4.5,25,2122
Sergi Roberto,Barcelona,2,1,3,4.4,2.9,1.5,9,2122
Martin Braithwaite,Barcelona,2,1,3,4.4,2.9,1.5,4,2122
Nico González,Barcelona,2,1,3,4.4,2.9,1.5,27,2122
Sergiño Dest,Barcelona,0,3,3,4.4,0.0,4.4,21,2122
Omar Alderete,Valencia,2,0,2,4.2,4.2,0.0,29,2122
Óscar Duarte,Levante,2,0,2,3.9,3.9,0.0,23,2122
Nacho,Real Madrid,3,0,3,3.8,3.8,0.0,28,2122
Lucas Vázquez,Real Madrid,3,0,3,3.8,3.8,0.0,29,2122
Munir,Sevilla,2,0,2,3.8,3.8,0.0,16,2122
Ferland Mendy,Real Madrid,2,1,3,3.8,2.5,1.2,22,2122
Eduardo Camavinga,Real Madrid,2,1,3,3.8,2.5,1.2,26,2122
Fernando,Sevilla,1,1,2,3.8,1.9,1.9,24,2122
Eder Militão,Real Madrid,1,2,3,3.8,1.2,2.5,34,2122
Karim Rekik,Sevilla,0,2,2,3.8,0.0,3.8,18,2122
Bono,Sevilla,0,2,2,3.8,0.0,3.8,31,2122
Gonzalo Montiel,Sevilla,0,2,2,3.8,0.0,3.8,18,2122
Etienne Capoue,Villarreal,1,1,2,3.2,1.6,1.6,30,2122
Giovani Lo Celso,Villarreal,1,1,2,3.2,1.6,1.6,16,2122
Pere Pons,Alaves,1,0,1,3.2,3.2,0.0,27,2122
Juan Foyth,Villarreal,1,1,2,3.2,1.6,1.6,25,2122
Edgar González,Real Betis,1,1,2,3.2,1.6,1.6,21,2122
Héctor Bellerín,Real Betis,0,2,2,3.2,0.0,3.2,23,2122
Manu García,Alaves,0,1,1,3.2,0.0,3.2,24,2122
Antonio Moya,Alaves,0,1,1,3.2,0.0,3.2,28,2122
Martín Aguirregabiria,Alaves,0,1,1,3.2,0.0,3.2,24,2122
Juan Miranda,Real Betis,0,2,2,3.2,0.0,3.2,13,2122
Giménez,Atletico Madrid,1,1,2,3.1,1.5,1.5,24,2122
Marcos Llorente,Atletico Madrid,0,2,2,3.1,0.0,3.1,29,2122
Stefan Mitrovic,Getafe,1,0,1,3.0,3.0,0.0,32,2122
Darío Poveda,Getafe,1,0,1,3.0,3.0,0.0,15,2122
Jaime Mata,Getafe,1,0,1,3.0,3.0,0.0,22,2122
Jorge Cuenca,Getafe,1,0,1,3.0,3.0,0.0,32,2122
Erick Cabaco,Getafe,0,1,1,3.0,0.0,3.0,10,2122
Djené Dakonam,Getafe,0,1,1,3.0,0.0,3.0,35,2122
Gonzalo Villar,Getafe,0,1,1,3.0,0.0,3.0,10,2122
Florentino Luís,Getafe,0,1,1,3.0,0.0,3.0,22,2122
Juan Iglesias,Getafe,0,1,1,3.0,0.0,3.0,20,2122
Koffi,Getafe,0,1,1,3.0,0.0,3.0,3,2122
Philippe Coutinho,Barcelona,2,0,2,2.9,2.9,0.0,12,2122
Sergio Busquets,Barcelona,2,0,2,2.9,2.9,0.0,36,2122
Varazdat Haroyan,Cadiz,1,0,1,2.9,2.9,0.0,17,2122
Santiago Arzamendia,Cadiz,1,0,1,2.9,2.9,0.0,14,2122
Adama Traoré,Barcelona,0,2,2,2.9,0.0,2.9,11,2122
Isaac Carcelén,Cadiz,0,1,1,2.9,0.0,2.9,25,2122
Jens Jonsson,Cadiz,0,1,1,2.9,0.0,2.9,22,2122
Alberto Perea,Cadiz,0,1,1,2.9,0.0,2.9,18,2122
Tomás Alarcón,Cadiz,0,1,1,2.9,0.0,2.9,23,2122
Clément Grenier,Mallorca,1,0,1,2.8,2.8,0.0,5,2122
Takefusa Kubo,Mallorca,1,0,1,2.8,2.8,0.0,28,2122
Brian Oliván,Mallorca,1,0,1,2.8,2.8,0.0,28,2122
Franco Russo,Mallorca,1,0,1,2.8,2.8,0.0,19,2122
Antonio Sánchez,Mallorca,1,0,1,2.8,2.8,0.0,29,2122
Giovanni González,Mallorca,1,0,1,2.8,2.8,0.0,9,2122
Amath Diedhiou,Mallorca,0,1,1,2.8,0.0,2.8,19,2122
Matthew Hoppe,Mallorca,0,1,1,2.8,0.0,2.8,5,2122
Oier,Osasuna,1,0,1,2.7,2.7,0.0,25,2122
Lucas Torró,Osasuna,1,0,1,2.7,2.7,0.0,33,2122
Iñigo Pérez,Osasuna,1,0,1,2.7,2.7,0.0,10,2122
Nacho Vidal,Osasuna,0,1,1,2.7,0.0,2.7,35,2122
Fran García,Rayo Vallecano,1,0,1,2.6,2.6,0.0,34,2122
Mario Hernández,Rayo Vallecano,1,0,1,2.6,2.6,0.0,9,2122
Ezequiel Ponce,Elche,1,0,1,2.5,2.5,0.0,13,2122
Rafinha,Real Sociedad,1,0,1,2.5,2.5,0.0,17,2122
Enzo Roco,Elche,1,0,1,2.5,2.5,0.0,30,2122
Pedro Bigas,Elche,1,0,1,2.5,2.5,0.0,19,2122
Mariano,Real Madrid,1,1,2,2.5,1.2,1.2,9,2122
Jon Guridi,Real Sociedad,1,0,1,2.5,2.5,0.0,8,2122
Wu Lei,Espanyol,1,0,1,2.5,2.5,0.0,23,2122
Lucas Olaza,Elche,1,0,1,2.5,2.5,0.0,5,2122
Marcelo,Real Madrid,0,2,2,2.5,0.0,2.5,12,2122
Igor Zubeldia,Real Sociedad,0,1,1,2.5,0.0,2.5,26,2122
Rubén Sánchez,Espanyol,0,1,1,2.5,0.0,2.5,4,2122
Jofre Carreras,Espanyol,0,1,1,2.5,0.0,2.5,3,2122
Víctor Díaz,Granada,1,0,1,2.3,2.3,0.0,22,2122
Fran Beltrán,Celta Vigo,1,0,1,2.3,2.3,0.0,37,2122
Santiago Arias,Granada,1,0,1,2.3,2.3,0.0,12,2122
Domingos Duarte,Granada,1,0,1,2.3,2.3,0.0,21,2122
Oier Zarraga,Athletic Club,1,0,1,2.3,2.3,0.0,31,2122
Nicolás Serrano,Athletic Club,1,0,1,2.3,2.3,0.0,14,2122
Carlos Bacca,Granada,0,1,1,2.3,0.0,2.3,17,2122
Quini,Granada,0,1,1,2.3,0.0,2.3,32,2122
Kevin,Celta Vigo,0,1,1,2.3,0.0,2.3,17,2122
Cristiano Piccini,Valencia,1,0,1,2.1,2.1,0.0,6,2122
Hugo Guillamón,Valencia,1,0,1,2.1,2.1,0.0,31,2122
Yunus Musah,Valencia,1,0,1,2.1,2.1,0.0,29,2122
Toni Lato,Valencia,0,1,1,2.1,0.0,2.1,11,2122
Denis Cheryshev,Valencia,0,1,1,2.1,0.0,2.1,17,2122
Hélder Costa,Valencia,0,1,1,2.1,0.0,2.1,22,2122
Jasper Cillessen,Valencia,0,1,1,2.1,0.0,2.1,17,2122
Mouctar Diakhaby,Valencia,0,1,1,2.1,0.0,2.1,29,2122
Bryan Gil Salvatierra,Valencia,0,1,1,2.1,0.0,2.1,13,2122
Thierry Correia,Valencia,0,1,1,2.1,0.0,2.1,19,2122
Shkodran Mustafi,Levante,1,0,1,2.0,2.0,0.0,11,2122
Coke,Levante,1,0,1,2.0,2.0,0.0,6,2122
Rober,Levante,1,0,1,2.0,2.0,0.0,27,2122
Jorge Miramón,Levante,1,0,1,2.0,2.0,0.0,29,2122
Son,Levante,1,0,1,2.0,2.0,0.0,26,2122
Marcelo Saracchi,Levante,0,1,1,2.0,0.0,2.0,4,2122
Pablo Martínez,Levante,0,1,1,2.0,0.0,2.0,13,2122
Alejandro Cantero,Levante,0,1,1,2.0,0.0,2.0,25,2122
Marc Pubill,Levante,0,1,1,2.0,0.0,2.0,11,2122
Anthony Martial,Sevilla,0,1,1,1.9,0.0,1.9,9,2122
Suso,Sevilla,0,1,1,1.9,0.0,1.9,8,2122
Ludwig Augustinsson,Sevilla,0,1,1,1.9,0.0,1.9,19,2122
Germán Pezzella,Real Betis,1,0,1,1.6,1.6,0.0,23,2122
Marc Bartra,Real Betis,1,0,1,1.6,1.6,0.0,23,2122
Aissa Mandi,Villarreal,1,0,1,1.6,1.6,0.0,17,2122
Kike Hermoso,Real Betis,1,0,1,1.6,1.6,0.0,1,2122
Martín Montoya,Real Betis,0,1,1,1.6,0.0,1.6,6,2122
Vicente Iborra,Villarreal,0,1,1,1.6,0.0,1.6,20,2122
Joaquín,Real Betis,0,1,1,1.6,0.0,1.6,21,2122
Youssouf Sabaly,Real Betis,0,1,1,1.6,0.0,1.6,10,2122
Serge Aurier,Villarreal,0,1,1,1.6,0.0,1.6,19,2122
Estupiñán,Villarreal,0,1,1,1.6,0.0,1.6,28,2122
Andrés Guardado,Real Betis,0,1,1,1.6,0.0,1.6,28,2122
Sergio Agüero,Barcelona,1,0,1,1.5,1.5,0.0,4,2122
Gerard Piqué,Barcelona,1,0,1,1.5,1.5,0.0,27,2122
Riqui Puig,Barcelona,1,0,1,1.5,1.5,0.0,15,2122
Ferrán Jutglà,Barcelona,1,0,1,1.5,1.5,0.0,6,2122
Abdessamad Ezzalzouli,Barcelona,1,0,1,1.5,1.5,0.0,10,2122
Saúl Ñíguez,Atletico Madrid,0,1,1,1.5,0.0,1.5,3,2122
Clement Lenglet,Barcelona,0,1,1,1.5,0.0,1.5,21,2122
Óscar Mingueza,Barcelona,0,1,1,1.5,0.0,1.5,19,2122
Gareth Bale,Real Madrid,1,0,1,1.2,1.2,0.0,5,2122
Isco,Real Madrid,1,0,1,1.2,1.2,0.0,14,2122
Eden Hazard,Real Madrid,0,1,1,1.2,0.0,1.2,18,2122
Federico Valverde,Real Madrid,0,1,1,1.2,0.0,1.2,31,2122
Miguel Gutiérrez,Real Madrid,0,1,1,1.2,0.0,1.2,3,2122
Nyom,Getafe,0,0,0,0.0,0.0,0.0,5,2122
Mario Suárez,Rayo Vallecano,0,0,0,0.0,0.0,0.0,14,2122
Kieran Trippier,Atletico Madrid,0,0,0,0.0,0.0,0.0,15,2122
Thibaut Courtois,Real Madrid,0,0,0,0.0,0.0,0.0,36,2122
Matt Miazga,Alaves,0,0,0,0.0,0.0,0.0,11,2122
Neto,Barcelona,0,0,0,0.0,0.0,0.0,3,2122
Jeison Murillo,Celta Vigo,0,0,0,0.0,0.0,0.0,19,2122
Raúl Albiol,Villarreal,0,0,0,0.0,0.0,0.0,28,2122
Diego López,Espanyol,0,0,0,0.0,0.0,0.0,36,2122
Luis Hernández,Cadiz,0,0,0,0.0,0.0,0.0,16,2122
Antonio Barragán,Elche,0,0,0,0.0,0.0,0.0,16,2122
Claudio Bravo,Real Betis,0,0,0,0.0,0.0,0.0,17,2122
David López,Espanyol,0,0,0,0.0,0.0,0.0,18,2122
Martín Cáceres,Levante,0,0,0,0.0,0.0,0.0,10,2122
Diego González,Elche,0,0,0,0.0,0.0,0.0,28,2122
Sergio Rico,Mallorca,0,0,0,0.0,0.0,0.0,14,2122
Robert Ibáñez,Osasuna,0,0,0,0.0,0.0,0.0,4,2122
Marc-André ter Stegen,Barcelona,0,0,0,0.0,0.0,0.0,35,2122
Joan Jordán,Sevilla,0,0,0,0.0,0.0,0.0,36,2122
Ander Capa,Athletic Club,0,0,0,0.0,0.0,0.0,1,2122
Dani García,Athletic Club,0,0,0,0.0,0.0,0.0,32,2122
Álvaro Vadillo,Espanyol,0,0,0,0.0,0.0,0.0,3,2122
Cala,Cadiz,0,0,0,0.0,0.0,0.0,14,2122
Gerónimo Rulli,Villarreal,0,0,0,0.0,0.0,0.0,32,2122
Zaldúa,Real Sociedad,0,0,0,0.0,0.0,0.0,24,2122
Asier Illarramendi,Real Sociedad,0,0,0,0.0,0.0,0.0,8,2122
Jon Bautista,Real Sociedad,0,0,0,0.0,0.0,0.0,1,2122
Oier,Espanyol,0,0,0,0.0,0.0,0.0,2,2122
