Season,Team,Match_Number,Date,Opponent,Venue,Result,FTHG,FTAG,Points_cur,Points_prev,Differential,Cumulative
2425,Ath Bilbao,16,2024-12-21,Osasuna,A,W,1,2,3,3.0,0.0,-3.0
2425,Ath Bilbao,17,2025-01-19,Celta,A,W,1,2,3,0.0,3.0,0.0
2425,Ath Bilbao,18,2025-02-02,Betis,A,D,2,2,1,0.0,1.0,1.0
2425,Ath Bilbao,19,2025-02-08,Girona,H,W,3,0,3,3.0,0.0,1.0
2425,Ath Bilbao,20,2025-03-01,Ath Madrid,A,L,1,0,0,0.0,0.0,1.0
2425,Ath Bilbao,21,2025-03-09,Mallorca,H,D,1,1,1,3.0,-2.0,-1.0
2425,Ath Bilbao,22,2025-03-16,Sevilla,A,W,0,1,3,3.0,0.0,-1.0
2425,Ath Bilbao,23,2025-03-30,Osasuna,H,D,0,0,1,1.0,0.0,-1.0
2425,Ath Bilbao,24,2025-04-06,Villarreal,A,D,0,0,1,3.0,-2.0,-3.0
2425,Ath Bilbao,25,2025-04-13,Vallecano,H,W,3,1,3,3.0,0.0,-3.0
2425,Ath Bilbao,26,2025-04-20,Real Madrid,A,L,1,0,0,0.0,0.0,-3.0
2425,Ath Bilbao,27,2025-04-23,Las Palmas,H,W,1,0,3,3.0,0.0,-3.0
2425,Ath Bilbao,28,2025-05-04,Sociedad,A,D,0,0,1,0.0,1.0,-2.0
2425,Ath Bilbao,29,2025-05-11,Alaves,H,W,1,0,3,3.0,0.0,-2.0
2425,Ath Bilbao,30,2025-05-15,Getafe,A,W,0,2,3,3.0,0.0,-2.0
2425,Ath Bilbao,31,2025-05-18,Valencia,A,W,0,1,3,0.0,3.0,1.0
2425,Ath Bilbao,32,2025-05-25,Barcelona,H,L,0,3,0,1.0,-1.0,0.0
2425,Ath Madrid,1,2024-08-19,Villarreal,A,D,2,2,1,3.0,-2.0,-2.0
2425,Ath Madrid,2,2024-08-25,Girona,H,W,3,0,3,3.0,0.0,-2.0
2425,Ath Madrid,3,2024-08-31,Ath Bilbao,A,W,0,1,3,0.0,3.0,1.0
2425,Ath Madrid,4,2024-09-15,Valencia,H,W,3,0,3,3.0,0.0,1.0
2425,Ath Madrid,5,2024-09-22,Vallecano,A,D,1,1,1,3.0,-2.0,-1.0
2425,Ath Madrid,6,2024-09-26,Celta,A,W,0,1,3,3.0,0.0,-1.0
2425,Ath Madrid,7,2024-09-29,Real Madrid,H,D,1,1,1,3.0,-2.0,-3.0
2425,Ath Madrid,8,2024-10-06,Sociedad,A,D,1,1,1,3.0,-2.0,-5.0
2425,Ath Madrid,9,2024-10-27,Betis,A,L,1,0,0,1.0,-1.0,-6.0
2425,Ath Madrid,10,2024-11-03,Las Palmas,H,W,2,0,3,3.0,0.0,-6.0
2425,Ath Madrid,11,2024-11-10,Mallorca,A,W,0,1,3,3.0,0.0,-6.0
2425,Ath Madrid,12,2024-11-23,Alaves,H,W,2,1,3,3.0,0.0,-6.0
2425,Ath Madrid,13,2024-12-08,Sevilla,H,W,4,3,3,3.0,0.0,-6.0
2425,Ath Madrid,14,2024-12-15,Getafe,H,W,1,0,3,1.0,2.0,-4.0
2425,Ath Madrid,15,2024-12-21,Barcelona,A,W,1,2,3,0.0,3.0,-1.0
2425,Ath Madrid,16,2025-01-12,Osasuna,H,W,1,0,3,0.0,3.0,2.0
2425,Ath Madrid,17,2025-01-25,Villarreal,H,D,1,1,1,3.0,-2.0,0.0
2425,Ath Madrid,18,2025-02-01,Mallorca,H,W,2,0,3,3.0,0.0,0.0
2425,Ath Madrid,19,2025-02-08,Real Madrid,A,D,1,1,1,1.0,0.0,0.0
2425,Ath Madrid,20,2025-02-15,Celta,H,D,1,1,1,3.0,-2.0,-2.0
2425,Ath Madrid,21,2025-02-22,Valencia,A,W,0,3,3,0.0,3.0,1.0
2425,Ath Madrid,22,2025-03-01,Ath Bilbao,H,W,1,0,3,3.0,0.0,1.0
2425,Ath Madrid,23,2025-03-09,Getafe,A,L,2,1,0,3.0,-3.0,-2.0
2425,Ath Madrid,24,2025-03-16,Barcelona,H,L,2,4,0,0.0,0.0,-2.0
2425,Ath Madrid,25,2025-04-06,Sevilla,A,W,1,2,3,0.0,3.0,1.0
2425,Ath Madrid,26,2025-04-19,Las Palmas,A,L,1,0,0,0.0,0.0,1.0
2425,Ath Madrid,27,2025-04-24,Vallecano,H,W,3,0,3,3.0,0.0,1.0
2425,Ath Madrid,28,2025-05-03,Alaves,A,D,0,0,1,0.0,1.0,2.0
2425,Ath Madrid,29,2025-05-10,Sociedad,H,W,4,0,3,3.0,0.0,2.0
2425,Ath Madrid,30,2025-05-15,Osasuna,A,L,2,0,0,3.0,-3.0,-1.0
2425,Ath Madrid,31,2025-05-18,Betis,H,W,4,1,3,3.0,0.0,-1.0
2425,Ath Madrid,32,2025-05-25,Girona,A,W,0,4,3,0.0,3.0,2.0
2425,Barcelona,1,2024-08-17,Valencia,A,W,1,2,3,1.0,2.0,2.0
2425,Barcelona,2,2024-08-24,Ath Bilbao,H,W,2,1,3,3.0,0.0,2.0
2425,Barcelona,3,2024-08-27,Vallecano,A,W,1,2,3,1.0,2.0,4.0
2425,Barcelona,4,2024-09-15,Girona,A,W,1,4,3,0.0,3.0,7.0
2425,Barcelona,5,2024-09-22,Villarreal,A,W,1,5,3,3.0,0.0,7.0
2425,Barcelona,6,2024-09-25,Getafe,H,W,1,0,3,3.0,0.0,7.0
2425,Barcelona,7,2024-09-28,Osasuna,A,L,4,2,0,3.0,-3.0,4.0
2425,Barcelona,8,2024-10-06,Alaves,A,W,0,3,3,3.0,0.0,4.0
2425,Barcelona,9,2024-10-20,Sevilla,H,W,5,1,3,3.0,0.0,4.0
2425,Barcelona,10,2024-10-26,Real Madrid,A,W,0,4,3,0.0,3.0,7.0
2425,Barcelona,11,2024-11-10,Sociedad,A,L,1,0,0,3.0,-3.0,4.0
2425,Barcelona,12,2024-11-23,Celta,A,D,2,2,1,3.0,-2.0,2.0
2425,Barcelona,13,2024-11-30,Las Palmas,H,L,1,2,0,3.0,-3.0,-1.0
2425,Barcelona,14,2024-12-03,Mallorca,A,W,1,5,3,1.0,2.0,1.0
2425,Barcelona,15,2024-12-07,Betis,A,D,2,2,1,3.0,-2.0,-1.0
2425,Barcelona,16,2024-12-21,Ath Madrid,H,L,1,2,0,3.0,-3.0,-4.0
2425,Barcelona,17,2025-01-18,Getafe,A,D,1,1,1,1.0,0.0,-4.0
2425,Barcelona,18,2025-01-26,Valencia,H,W,7,1,3,3.0,0.0,-4.0
2425,Barcelona,19,2025-02-02,Alaves,H,W,1,0,3,3.0,0.0,-4.0
2425,Barcelona,20,2025-02-09,Sevilla,A,W,1,4,3,3.0,0.0,-4.0
2425,Barcelona,21,2025-02-17,Vallecano,H,W,1,0,3,3.0,0.0,-4.0
2425,Barcelona,22,2025-02-22,Las Palmas,A,W,0,2,3,3.0,0.0,-4.0
2425,Barcelona,23,2025-03-02,Sociedad,H,W,4,0,3,3.0,0.0,-4.0
2425,Barcelona,24,2025-03-16,Ath Madrid,A,W,2,4,3,3.0,0.0,-4.0
2425,Barcelona,25,2025-03-27,Osasuna,H,W,3,0,3,3.0,0.0,-4.0
2425,Barcelona,26,2025-03-30,Girona,H,W,4,1,3,0.0,3.0,-1.0
2425,Barcelona,27,2025-04-05,Betis,H,D,1,1,1,3.0,-2.0,-3.0
2425,Barcelona,28,2025-04-19,Celta,H,W,4,3,3,3.0,0.0,-3.0
2425,Barcelona,29,2025-04-22,Mallorca,H,W,1,0,3,3.0,0.0,-3.0
2425,Barcelona,30,2025-05-11,Real Madrid,H,W,4,3,3,0.0,3.0,0.0
2425,Barcelona,31,2025-05-18,Villarreal,H,L,2,3,0,0.0,0.0,0.0
2425,Barcelona,32,2025-05-25,Ath Bilbao,A,W,0,3,3,1.0,2.0,2.0
2425,Betis,1,2024-08-15,Girona,H,D,1,1,1,1.0,0.0,0.0
2425,Betis,2,2024-08-25,Alaves,A,D,0,0,1,1.0,0.0,0.0
2425,Betis,3,2024-09-01,Real Madrid,A,L,2,0,0,1.0,-1.0,-1.0
2425,Betis,4,2024-09-18,Getafe,H,W,2,1,3,1.0,2.0,1.0
2425,Betis,5,2024-09-23,Mallorca,H,L,1,2,0,3.0,-3.0,-2.0
2425,Betis,6,2024-09-26,Las Palmas,A,D,1,1,1,1.0,0.0,-2.0
2425,Betis,7,2024-10-06,Sevilla,A,L,1,0,0,1.0,-1.0,-3.0
2425,Betis,8,2024-10-19,Osasuna,A,W,1,2,3,3.0,0.0,-3.0
2425,Betis,9,2024-10-27,Ath Madrid,H,W,1,0,3,1.0,2.0,-1.0
2425,Betis,10,2024-11-03,Ath Bilbao,A,D,1,1,1,0.0,1.0,0.0
2425,Betis,11,2024-11-10,Celta,H,D,2,2,1,3.0,-2.0,-2.0
2425,Betis,12,2024-11-23,Valencia,A,L,4,2,0,3.0,-3.0,-5.0
2425,Betis,13,2024-12-01,Sociedad,A,L,2,0,0,1.0,-1.0,-6.0
2425,Betis,14,2024-12-07,Barcelona,H,D,2,2,1,0.0,1.0,-5.0
2425,Betis,15,2024-12-15,Villarreal,A,W,1,2,3,3.0,0.0,-5.0
2425,Betis,16,2024-12-22,Vallecano,H,D,1,1,1,3.0,-2.0,-7.0
2425,Betis,17,2025-01-18,Alaves,H,L,1,3,0,1.0,-1.0,-8.0
2425,Betis,18,2025-01-25,Mallorca,A,W,0,1,3,3.0,0.0,-8.0
2425,Betis,19,2025-02-02,Ath Bilbao,H,D,2,2,1,3.0,-2.0,-10.0
2425,Betis,20,2025-02-08,Celta,A,L,3,2,0,0.0,0.0,-10.0
2425,Betis,21,2025-02-16,Sociedad,H,W,3,0,3,0.0,3.0,-7.0
2425,Betis,22,2025-02-23,Getafe,A,W,1,2,3,1.0,2.0,-5.0
2425,Betis,23,2025-03-01,Real Madrid,H,W,2,1,3,1.0,2.0,-3.0
2425,Betis,24,2025-03-09,Las Palmas,H,W,1,0,3,3.0,0.0,-3.0
2425,Betis,25,2025-03-30,Sevilla,H,W,2,1,3,1.0,2.0,-1.0
2425,Betis,26,2025-04-05,Barcelona,A,D,1,1,1,0.0,1.0,0.0
2425,Betis,27,2025-04-13,Villarreal,H,L,1,2,0,0.0,0.0,0.0
2425,Betis,28,2025-04-21,Girona,A,W,1,3,3,0.0,3.0,3.0
2425,Betis,29,2025-05-11,Osasuna,H,D,1,1,1,3.0,-2.0,1.0
2425,Betis,30,2025-05-15,Vallecano,A,D,2,2,1,0.0,1.0,2.0
2425,Betis,31,2025-05-18,Ath Madrid,A,L,4,1,0,0.0,0.0,2.0
2425,Betis,32,2025-05-23,Valencia,H,D,1,1,1,3.0,-2.0,0.0
2425,Celta,1,2024-08-16,Alaves,H,W,2,1,3,1.0,2.0,2.0
2425,Celta,2,2024-08-23,Valencia,H,W,3,1,3,1.0,2.0,4.0
2425,Celta,3,2024-08-26,Villarreal,A,L,4,3,0,0.0,0.0,4.0
2425,Celta,4,2024-09-01,Osasuna,A,L,3,2,0,3.0,-3.0,1.0
2425,Celta,5,2024-09-22,Ath Bilbao,A,L,3,1,0,0.0,0.0,1.0
2425,Celta,6,2024-09-26,Ath Madrid,H,L,0,1,0,0.0,0.0,1.0
2425,Celta,7,2024-09-29,Girona,H,D,1,1,1,0.0,1.0,2.0
2425,Celta,8,2024-10-05,Las Palmas,A,W,0,1,3,0.0,3.0,5.0
2425,Celta,9,2024-10-19,Real Madrid,H,L,1,2,0,0.0,0.0,5.0
2425,Celta,10,2024-11-04,Getafe,H,W,1,0,3,1.0,2.0,7.0
2425,Celta,11,2024-11-10,Betis,A,D,2,2,1,0.0,1.0,8.0
2425,Celta,12,2024-11-23,Barcelona,H,D,2,2,1,0.0,1.0,9.0
2425,Celta,13,2024-12-06,Mallorca,H,W,2,0,3,0.0,3.0,12.0
2425,Celta,14,2024-12-14,Sevilla,A,L,1,0,0,3.0,-3.0,9.0
2425,Celta,15,2024-12-21,Sociedad,H,W,2,0,3,0.0,3.0,12.0
2425,Celta,16,2025-01-10,Vallecano,A,L,2,1,0,1.0,-1.0,11.0
2425,Celta,17,2025-01-19,Ath Bilbao,H,L,1,2,0,3.0,-3.0,8.0
2425,Celta,18,2025-01-27,Alaves,A,D,1,1,1,0.0,1.0,9.0
2425,Celta,19,2025-02-02,Valencia,A,L,2,1,0,1.0,-1.0,8.0
2425,Celta,20,2025-02-08,Betis,H,W,3,2,3,3.0,0.0,8.0
2425,Celta,21,2025-02-15,Ath Madrid,A,D,1,1,1,0.0,1.0,9.0
2425,Celta,22,2025-02-21,Osasuna,H,W,1,0,3,0.0,3.0,12.0
2425,Celta,23,2025-03-01,Girona,A,D,2,2,1,0.0,1.0,13.0
2425,Celta,24,2025-03-31,Las Palmas,H,D,1,1,1,3.0,-2.0,11.0
2425,Celta,25,2025-04-05,Mallorca,A,W,1,2,3,1.0,2.0,13.0
2425,Celta,26,2025-04-19,Barcelona,A,L,4,3,0,0.0,0.0,13.0
2425,Celta,27,2025-04-23,Villarreal,H,W,3,0,3,3.0,0.0,13.0
2425,Celta,28,2025-05-04,Real Madrid,A,L,3,2,0,0.0,0.0,13.0
2425,Celta,29,2025-05-10,Sevilla,H,W,3,2,3,1.0,2.0,15.0
2425,Celta,30,2025-05-13,Sociedad,A,W,0,1,3,1.0,2.0,17.0
2425,Celta,31,2025-05-18,Vallecano,H,L,1,2,0,1.0,-1.0,16.0
2425,Celta,32,2025-05-24,Getafe,A,W,1,2,3,0.0,3.0,19.0
2425,Getafe,1,2024-08-15,Ath Bilbao,A,D,1,1,1,1.0,0.0,0.0
2425,Getafe,2,2024-08-24,Vallecano,H,D,0,0,1,0.0,1.0,1.0
2425,Getafe,3,2024-09-01,Sociedad,H,D,0,0,1,1.0,0.0,1.0
2425,Getafe,4,2024-09-14,Sevilla,A,L,1,0,0,3.0,-3.0,-2.0
2425,Getafe,5,2024-09-18,Betis,A,L,2,1,0,1.0,-1.0,-3.0
2425,Getafe,6,2024-09-25,Barcelona,A,L,1,0,0,0.0,0.0,-3.0
2425,Getafe,7,2024-09-28,Alaves,H,W,2,0,3,3.0,0.0,-3.0
2425,Getafe,8,2024-10-05,Osasuna,H,D,1,1,1,3.0,-2.0,-5.0
2425,Getafe,9,2024-10-20,Villarreal,A,D,1,1,1,1.0,0.0,-5.0
2425,Getafe,10,2024-10-27,Valencia,H,D,1,1,1,3.0,-2.0,-7.0
2425,Getafe,11,2024-11-04,Celta,A,L,1,0,0,1.0,-1.0,-8.0
2425,Getafe,12,2024-11-10,Girona,H,L,0,1,0,3.0,-3.0,-11.0
2425,Getafe,13,2024-12-01,Real Madrid,A,L,2,0,0,0.0,0.0,-11.0
2425,Getafe,14,2024-12-15,Ath Madrid,A,L,1,0,0,1.0,-1.0,-12.0
2425,Getafe,15,2024-12-21,Mallorca,H,L,0,1,0,0.0,0.0,-12.0
2425,Getafe,16,2025-01-12,Las Palmas,A,W,1,2,3,0.0,3.0,-9.0
2425,Getafe,17,2025-01-18,Barcelona,H,D,1,1,1,1.0,0.0,-9.0
2425,Getafe,18,2025-01-26,Sociedad,A,W,0,3,3,0.0,3.0,-6.0
2425,Getafe,19,2025-02-01,Sevilla,H,D,0,0,1,0.0,1.0,-5.0
2425,Getafe,20,2025-02-09,Alaves,A,W,0,1,3,0.0,3.0,-2.0
2425,Getafe,21,2025-02-14,Girona,A,W,1,2,3,0.0,3.0,1.0
2425,Getafe,22,2025-02-23,Betis,H,L,1,2,0,1.0,-1.0,0.0
2425,Getafe,23,2025-03-09,Ath Madrid,H,W,2,1,3,0.0,3.0,3.0
2425,Getafe,24,2025-03-16,Osasuna,A,W,1,2,3,0.0,3.0,6.0
2425,Getafe,25,2025-03-30,Villarreal,H,L,1,2,0,1.0,-1.0,5.0
2425,Getafe,26,2025-04-12,Las Palmas,H,L,1,3,0,1.0,-1.0,4.0
2425,Getafe,27,2025-04-23,Real Madrid,H,L,0,1,0,0.0,0.0,4.0
2425,Getafe,28,2025-05-02,Vallecano,A,L,1,0,0,1.0,-1.0,3.0
2425,Getafe,29,2025-05-10,Valencia,A,L,3,0,0,0.0,0.0,3.0
2425,Getafe,30,2025-05-15,Ath Bilbao,H,L,0,2,0,0.0,0.0,3.0
2425,Getafe,31,2025-05-18,Mallorca,A,W,1,2,3,1.0,2.0,5.0
2425,Getafe,32,2025-05-24,Celta,H,L,1,2,0,3.0,-3.0,2.0
2425,Girona,1,2024-08-15,Betis,A,D,1,1,1,1.0,0.0,0.0
2425,Girona,2,2024-08-25,Ath Madrid,A,L,3,0,0,0.0,0.0,0.0
2425,Girona,3,2024-08-29,Osasuna,H,W,4,0,3,3.0,0.0,0.0
2425,Girona,4,2024-09-01,Sevilla,A,W,0,2,3,3.0,0.0,0.0
2425,Girona,5,2024-09-15,Barcelona,H,L,1,4,0,3.0,-3.0,-3.0
2425,Girona,6,2024-09-21,Valencia,A,L,2,0,0,3.0,-3.0,-6.0
2425,Girona,7,2024-09-25,Vallecano,H,D,0,0,1,3.0,-2.0,-8.0
2425,Girona,8,2024-09-29,Celta,A,D,1,1,1,3.0,-2.0,-10.0
2425,Girona,9,2024-10-06,Ath Bilbao,H,W,2,1,3,1.0,2.0,-8.0
2425,Girona,10,2024-10-19,Sociedad,H,L,0,1,0,1.0,-1.0,-9.0
2425,Girona,11,2024-10-26,Las Palmas,A,L,1,0,0,3.0,-3.0,-12.0
2425,Girona,12,2024-11-10,Getafe,A,W,0,1,3,0.0,3.0,-9.0
2425,Girona,13,2024-12-01,Villarreal,A,D,2,2,1,3.0,-2.0,-11.0
2425,Girona,14,2024-12-07,Real Madrid,H,L,0,3,0,0.0,0.0,-11.0
2425,Girona,15,2024-12-14,Mallorca,A,L,2,1,0,0.0,0.0,-11.0
2425,Girona,16,2025-01-11,Alaves,A,W,0,1,3,1.0,2.0,-9.0
2425,Girona,17,2025-01-18,Sevilla,H,L,1,2,0,3.0,-3.0,-12.0
2425,Girona,18,2025-01-26,Vallecano,A,L,2,1,0,3.0,-3.0,-15.0
2425,Girona,19,2025-02-03,Las Palmas,H,W,2,1,3,3.0,0.0,-15.0
2425,Girona,20,2025-02-08,Ath Bilbao,A,L,3,0,0,0.0,0.0,-15.0
2425,Girona,21,2025-02-14,Getafe,H,L,1,2,0,3.0,-3.0,-18.0
2425,Girona,22,2025-02-23,Real Madrid,A,L,2,0,0,0.0,0.0,-18.0
2425,Girona,23,2025-03-01,Celta,H,D,2,2,1,3.0,-2.0,-20.0
2425,Girona,24,2025-03-15,Valencia,H,D,1,1,1,3.0,-2.0,-22.0
2425,Girona,25,2025-03-30,Barcelona,A,L,4,1,0,3.0,-3.0,-25.0
2425,Girona,26,2025-04-05,Alaves,H,L,0,1,0,3.0,-3.0,-28.0
2425,Girona,27,2025-04-13,Osasuna,A,L,2,1,0,3.0,-3.0,-31.0
2425,Girona,28,2025-04-21,Betis,H,L,1,3,0,3.0,-3.0,-34.0
2425,Girona,29,2025-05-05,Mallorca,H,W,1,0,3,3.0,0.0,-34.0
2425,Girona,30,2025-05-10,Villarreal,H,L,0,1,0,0.0,0.0,-34.0
2425,Girona,31,2025-05-18,Sociedad,A,L,3,2,0,1.0,-1.0,-35.0
2425,Girona,32,2025-05-25,Ath Madrid,H,L,0,4,0,3.0,-3.0,-38.0
2425,Las Palmas,1,2024-08-16,Sevilla,H,D,2,2,1,0.0,1.0,1.0
2425,Las Palmas,2,2024-08-29,Real Madrid,H,D,1,1,1,0.0,1.0,2.0
2425,Las Palmas,3,2024-09-01,Alaves,A,L,2,0,0,3.0,-3.0,-1.0
2425,Las Palmas,4,2024-09-15,Ath Bilbao,H,L,2,3,0,0.0,0.0,-1.0
2425,Las Palmas,5,2024-09-21,Osasuna,A,L,2,1,0,1.0,-1.0,-2.0
2425,Las Palmas,6,2024-09-26,Betis,H,D,1,1,1,1.0,0.0,-2.0
2425,Las Palmas,7,2024-09-30,Villarreal,A,L,3,1,0,3.0,-3.0,-5.0
2425,Las Palmas,8,2024-10-05,Celta,H,L,0,1,0,3.0,-3.0,-8.0
2425,Las Palmas,9,2024-10-21,Valencia,A,W,2,3,3,0.0,3.0,-5.0
2425,Las Palmas,10,2024-10-26,Girona,H,W,1,0,3,0.0,3.0,-2.0
2425,Las Palmas,11,2024-11-03,Ath Madrid,A,L,2,0,0,0.0,0.0,-2.0
2425,Las Palmas,12,2024-11-08,Vallecano,A,W,1,3,3,3.0,0.0,-2.0
2425,Las Palmas,13,2024-11-23,Mallorca,H,L,2,3,0,1.0,-1.0,-3.0
2425,Las Palmas,14,2024-11-30,Barcelona,A,W,1,2,3,0.0,3.0,0.0
2425,Las Palmas,15,2024-12-15,Sociedad,A,D,0,0,1,0.0,1.0,1.0
2425,Las Palmas,16,2025-01-12,Getafe,H,L,1,2,0,3.0,-3.0,-2.0
2425,Las Palmas,17,2025-01-19,Real Madrid,A,L,4,1,0,0.0,0.0,-2.0
2425,Las Palmas,18,2025-01-24,Osasuna,H,D,1,1,1,1.0,0.0,-2.0
2425,Las Palmas,19,2025-02-03,Girona,A,L,2,1,0,0.0,0.0,-2.0
2425,Las Palmas,20,2025-02-08,Villarreal,H,L,1,2,0,3.0,-3.0,-5.0
2425,Las Palmas,21,2025-02-16,Mallorca,A,L,3,1,0,0.0,0.0,-5.0
2425,Las Palmas,22,2025-02-22,Barcelona,H,L,0,2,0,0.0,0.0,-5.0
2425,Las Palmas,23,2025-03-09,Betis,A,L,1,0,0,0.0,0.0,-5.0
2425,Las Palmas,24,2025-03-14,Alaves,H,D,2,2,1,1.0,0.0,-5.0
2425,Las Palmas,25,2025-03-31,Celta,A,D,1,1,1,0.0,1.0,-4.0
2425,Las Palmas,26,2025-04-06,Sociedad,H,L,1,3,0,1.0,-1.0,-5.0
2425,Las Palmas,27,2025-04-12,Getafe,A,W,1,3,3,1.0,2.0,-3.0
2425,Las Palmas,28,2025-04-19,Ath Madrid,H,W,1,0,3,3.0,0.0,-3.0
2425,Las Palmas,29,2025-04-23,Ath Bilbao,A,L,1,0,0,0.0,0.0,-3.0
2425,Las Palmas,30,2025-05-03,Valencia,H,L,2,3,0,3.0,-3.0,-6.0
2425,Las Palmas,31,2025-05-09,Vallecano,H,L,0,1,0,0.0,0.0,-6.0
2425,Las Palmas,32,2025-05-13,Sevilla,A,L,1,0,0,0.0,0.0,-6.0
2425,Mallorca,1,2024-08-18,Real Madrid,H,D,1,1,1,0.0,1.0,1.0
2425,Mallorca,2,2024-08-24,Osasuna,A,L,1,0,0,1.0,-1.0,0.0
2425,Mallorca,3,2024-08-27,Sevilla,H,D,0,0,1,3.0,-2.0,-2.0
2425,Mallorca,4,2024-09-14,Villarreal,H,L,1,2,0,0.0,0.0,-2.0
2425,Mallorca,5,2024-09-17,Sociedad,H,W,1,0,3,0.0,3.0,1.0
2425,Mallorca,6,2024-09-23,Betis,A,W,1,2,3,0.0,3.0,4.0
2425,Mallorca,7,2024-10-20,Vallecano,H,W,1,0,3,3.0,0.0,4.0
2425,Mallorca,8,2024-10-28,Ath Bilbao,H,D,0,0,1,1.0,0.0,4.0
2425,Mallorca,9,2024-11-01,Alaves,A,L,1,0,0,1.0,-1.0,3.0
2425,Mallorca,10,2024-11-10,Ath Madrid,H,L,0,1,0,0.0,0.0,3.0
