player,team,goals,assists,contributions,contribution_pct,goals_pct,assists_pct,games,season
Charlie Goode,Brentford,0,0,0,0.0,0.0,0.0,6,2122
Albert Sambi Lokonga,Arsenal,0,0,0,0.0,0.0,0.0,19,2122
Folarin Balogun,Arsenal,0,0,0,0.0,0.0,0.0,2,2122
Kristoffer Klaesson,Leeds,0,0,0,0.0,0.0,0.0,1,2122
Taylor Richards,Brighton,0,0,0,0.0,0.0,0.0,2,2122
Chem Campbell,Wolverhampton Wanderers,0,0,0,0.0,0.0,0.0,1,2122
Christos Tzolis,Norwich,0,0,0,0.0,0.0,0.0,14,2122
Bali Mumba,Norwich,0,0,0,0.0,0.0,0.0,1,2122
Jacob Sørensen,Norwich,0,0,0,0.0,0.0,0.0,10,2122
Cameron Archer,Aston Villa,0,0,0,0.0,0.0,0.0,3,2122
Dominic Thompson,Brentford,0,0,0,0.0,0.0,0.0,2,2122
Finley Stevens,Brentford,0,0,0,0.0,0.0,0.0,1,2122
Liam McCarron,Leeds,0,0,0,0.0,0.0,0.0,1,2122
Ozan Tufan,Watford,0,0,0,0.0,0.0,0.0,7,2122
Stuart McKinstry,Leeds,0,0,0,0.0,0.0,0.0,1,2122
Lewis Dobbin,Everton,0,0,0,0.0,0.0,0.0,3,2122
Leo Fuhr Hjelde,Leeds,0,0,0,0.0,0.0,0.0,2,2122
Jeremy Sarmiento,Brighton,0,0,0,0.0,0.0,0.0,5,2122
Harrison Ashby,West Ham,0,0,0,0.0,0.0,0.0,1,2122
Tyler Morton,Liverpool,0,0,0,0.0,0.0,0.0,2,2122
Tariqe Fosu-Henry,Brentford,0,0,0,0.0,0.0,0.0,1,2122
Przemyslaw Placheta,Norwich,0,0,0,0.0,0.0,0.0,12,2122
Kaide Gordon,Liverpool,0,0,0,0.0,0.0,0.0,1,2122
James McAtee,Manchester City,0,0,0,0.0,0.0,0.0,2,2122
Sonny Perkins,West Ham,0,0,0,0.0,0.0,0.0,1,2122
Nathan Young-Coombes,Brentford,0,0,0,0.0,0.0,0.0,1,2122
Kasey McAteer,Leicester,0,0,0,0.0,0.0,0.0,1,2122
Lewis Brunt,Leicester,0,0,0,0.0,0.0,0.0,1,2122
CJ Egan-Riley,Manchester City,0,0,0,0.0,0.0,0.0,1,2122
Evan Ferguson,Brighton,0,0,0,0.0,0.0,0.0,1,2122
Kayky,Manchester City,0,0,0,0.0,0.0,0.0,1,2122
Edo Kayembe,Watford,0,0,0,0.0,0.0,0.0,13,2122
Toti,Wolverhampton Wanderers,0,0,0,0.0,0.0,0.0,4,2122
Josh Dasilva,Brentford,0,0,0,0.0,0.0,0.0,9,2122
Daniel Chesters,West Ham,0,0,0,0.0,0.0,0.0,1,2122
Tony Springett,Norwich,0,0,0,0.0,0.0,0.0,3,2122
Alejandro Garnacho,Manchester United,0,0,0,0.0,0.0,0.0,2,2122
